Time_in_sec,Mx,My,Mz
1322941047.86671066,-0.57160646,-0.00356241,-0.86575431
1322941047.91708589,-0.57187319,-0.00102209,-0.86764610
1322941047.96965432,-0.57297170,-0.00138421,-0.86797148
1322941048.01656580,-0.57250690,-0.00064581,-0.86688888
1322941048.06564188,-0.57034880,-0.00205078,-0.86715347
1322941048.11657190,-0.57264405,-0.00036821,-0.86915457
1322941048.16567111,-0.57139909,-0.00239773,-0.86893582
1322941048.21655846,-0.57291609,-0.00240032,-0.86716455
1322941048.26956224,-0.57391042,-0.00491902,-0.86600834
1322941048.31653357,-0.57240278,-0.00380785,-0.86553252
1322941048.36564159,-0.57409209,-0.00199351,-0.86869431
1322941048.41657305,-0.57195812,-0.00040181,-0.86672670
1322941048.46964884,-0.57146448,0.00088259,-0.86962736
1322941048.51680422,-0.57142442,-0.00229158,-0.86708033
1322941048.56565785,-0.57341969,-0.00343145,-0.86439902
1322941048.61758518,-0.57141954,-0.00292095,-0.86707538
1322941048.66967082,-0.57274359,-0.00203186,-0.86649400
1322941048.71655846,-0.57296276,-0.00151160,-0.86783731
1322941048.76567888,-0.57142353,-0.00342293,-0.86720461
1322941048.81696010,-0.57336491,-0.00213630,-0.86785561
1322941048.86569548,-0.56964260,-0.00357209,-0.86683655
1322941048.91655970,-0.57076621,-0.00063721,-0.86944360
1322941048.96958256,-0.57328343,-0.00240325,-0.86652201
1322941049.01681900,-0.57200158,-0.00305728,-0.86551517
1322941049.06567383,-0.57403147,-0.00263352,-0.86775726
1322941049.11650491,-0.57228595,-0.00342875,-0.86579406
1322941049.16952062,-0.57006454,-0.00268478,-0.86699986
1322941049.21656132,-0.57197022,-0.00291320,-0.86723953
1322941049.26958132,-0.57037675,0.00262931,-0.86931294
1322941049.31660390,-0.57310808,-0.00341788,-0.86597371
1322941049.36567187,-0.57122266,-0.00253276,-0.86826128
1322941049.41736507,-0.57322413,-0.00075629,-0.86759245
1322941049.46564579,-0.57236046,-0.00303744,-0.86699545
1322941049.51654625,-0.57114607,-0.00217035,-0.86693263
1322941049.56853104,-0.57064772,-0.00470618,-0.86569118
1322941049.61665463,-0.57248616,-0.00228368,-0.86674285
1322941049.66567254,-0.57281625,-0.00289777,-0.86781865
1322941049.71681190,-0.57055098,-0.00065397,-0.86810422
1322941049.76574016,-0.57322723,-0.00238960,-0.86784589
1322941049.81759310,-0.57178372,-0.00129057,-0.86617935
1322941049.86571836,-0.57173020,-0.00306040,-0.86549968
1322941049.91657329,-0.57194716,0.00022451,-0.86646533
1322941049.96855807,-0.57207018,-0.00342122,-0.86671066
1322941050.01651859,-0.57272542,-0.00444775,-0.86421919
1322941050.06569362,-0.57123774,0.00151644,-0.87028265
1322941050.11726213,-0.57295042,-0.00216679,-0.86544323
1322941050.16569471,-0.57222855,-0.00052457,-0.86674118
1322941050.21657038,-0.57071215,-0.00155174,-0.86638170
1322941050.26570034,-0.57348531,-0.00316754,-0.86546630
1322941050.31664062,-0.56986427,-0.00282438,-0.86592585
1322941050.36956573,-0.57285488,-0.00100511,-0.86823303
1322941050.41759086,-0.57303381,-0.00064262,-0.86665356
1322941050.46569920,-0.57089758,-0.00229478,-0.86731565
1322941050.51770282,-0.57163149,0.00074006,-0.86791080
1322941050.56571102,-0.57060832,-0.00255268,-0.86703187
1322941050.61654162,-0.57183748,-0.00253714,-0.86723477
1322941050.66852713,-0.57157499,-0.00140739,-0.86722815
1322941050.71657777,-0.57175994,-0.00230060,-0.86590511
1322941050.76567078,-0.57102734,-0.00304846,-0.86731744
1322941050.81754470,-0.57123905,-0.00255401,-0.86627162
1322941050.86570072,-0.56994599,0.00060914,-0.86914068
1322941050.91654587,-0.57008129,-0.00054493,-0.86701667
1322941050.96565247,-0.57226163,-0.00441449,-0.86777580
1322941051.01733923,-0.57093793,-0.00331693,-0.86585069
1322941051.06967664,-0.56995171,-0.00280765,-0.86739063
1322941051.11665797,-0.57126790,-0.00292555,-0.86680132
1322941051.16556621,-0.56868678,-0.00333277,-0.86665112
1322941051.21777248,-0.57290709,-0.00152225,-0.86690521
1322941051.26565909,-0.57303894,-0.00302965,-0.86703420
1322941051.31664300,-0.57098490,-0.00026711,-0.86852992
1322941051.36552525,-0.57094324,-0.00153193,-0.86798739
1322941051.41665626,-0.57144725,-0.00140743,-0.86735356
1322941051.46861887,-0.57221985,-0.00366837,-0.86698276
1322941051.51657796,-0.57074654,-0.00332913,-0.86491084
1322941051.56965280,-0.57433325,-0.00290037,-0.86604744
1322941051.61655521,-0.57468814,-0.00338402,-0.86752373
1322941051.66867280,-0.56999069,0.00124611,-0.86981142
1322941051.71659660,-0.57320333,-0.00138870,-0.86732113
1322941051.76568246,-0.57208365,-0.00382009,-0.86471802
1322941051.81697083,-0.57334703,-0.00239109,-0.86758733
1322941051.86956382,-0.57246834,-0.00354394,-0.86659980
1322941051.91658020,-0.57106155,-0.00180945,-0.86547083
1322941051.96578932,-0.57223368,-0.00291161,-0.86712188
1322941052.01767850,-0.57218093,-0.00153916,-0.86606747
1322941052.06580424,-0.57285547,-0.00203487,-0.86610228
1322941052.11654806,-0.57089692,-0.00025955,-0.86932117
1322941052.16583371,-0.57383311,-0.00151591,-0.86655992
1322941052.21676373,-0.57242656,-0.00279782,-0.86580676
1322941052.26520991,-0.57225895,-0.00179999,-0.86514109
1322941052.31661558,-0.57460475,-0.00490819,-0.86631340
1322941052.36516905,-0.57093334,-0.00178520,-0.86785227
1322941052.41667724,-0.57281202,0.00062061,-0.86731374
1322941052.46864486,-0.57172787,0.00088418,-0.86950970
1322941052.51690054,-0.57252944,-0.00292822,-0.86528087
1322941052.56865311,-0.57347691,-0.00415024,-0.86771435
1322941052.61777210,-0.57161838,-0.00305740,-0.86589146
1322941052.66611004,-0.57331920,-0.00189368,-0.86705863
1322941052.71712708,-0.57190371,-0.00330299,-0.86617130
1322941052.76859426,-0.57392210,-0.00139760,-0.86576974
1322941052.81747103,-0.57381523,-0.00177069,-0.86629164
1322941052.86658001,-0.57222962,-0.00140416,-0.86686742
1322941052.91760278,-0.57227522,0.00036415,-0.86741394
1322941052.96670413,-0.57371634,-0.00214227,-0.86694676
1322941053.01764131,-0.57415766,-0.00089859,-0.86512339
1322941053.06958151,-0.57340336,-0.00441567,-0.86651391
1322941053.11810398,-0.57436794,-0.00151119,-0.86645776
1322941053.16867971,-0.57262677,-0.00165276,-0.86675555
1322941053.21655631,-0.57279086,-0.00217290,-0.86503595
1322941053.26896238,-0.57355946,0.00142009,-0.87067974
1322941053.31707096,-0.57238817,-0.00152392,-0.86727369
1322941053.36966538,-0.57535553,-0.00073897,-0.86705059
1322941053.41765523,-0.57128698,0.00162715,-0.86882663
1322941053.46564507,-0.57372534,-0.00302034,-0.86720616
1322941053.51773858,-0.57298523,-0.00278855,-0.86610407
1322941053.56566262,-0.57278341,-0.00302973,-0.86728507
1322941053.61669517,-0.57525712,-0.00113483,-0.86544973
1322941053.66966319,-0.57104319,-0.00203995,-0.86745852
1322941053.71664166,-0.57094651,0.00100679,-0.86999685
1322941053.76566386,-0.57329720,-0.00064102,-0.86653590
1322941053.81668758,-0.57263082,-0.00316020,-0.86701000
1322941053.86870456,-0.57297379,-0.00314340,-0.86822391
1322941053.91665840,-0.57269698,-0.00292058,-0.86582124
1322941053.96852970,-0.57222170,-0.00241115,-0.86685950
1322941054.01664400,-0.57324761,-0.00190736,-0.86586016
1322941054.06956816,-0.57098621,0.00201986,-0.87053740
1322941054.11665130,-0.57301295,-0.00127503,-0.86638224
1322941054.16862178,-0.57161075,-0.00089782,-0.86776477
1322941054.21649837,-0.57333255,-0.00128708,-0.86494076
1322941054.26914239,-0.57240719,-0.00315419,-0.86779344
1322941054.31764507,-0.57337922,-0.00039836,-0.86561346
1322941054.36854792,-0.57107401,-0.00215974,-0.86799020
1322941054.41704488,-0.57293791,-0.00164204,-0.86743683
1322941054.46865058,-0.57210898,-0.00353949,-0.86737549
1322941054.51665521,-0.57023877,0.00021491,-0.86729670
1322941054.56957150,-0.57307750,-0.00013152,-0.86732328
1322941054.61768293,-0.57293993,-0.00239576,-0.86756408
1322941054.66865802,-0.56969219,-0.00230575,-0.86751223
1322941054.71660280,-0.57164025,-0.00330458,-0.86628896
1322941054.76958370,-0.56996065,-0.00268026,-0.86752474
1322941054.81668782,-0.57186794,-0.00381256,-0.86563468
1322941054.86966109,-0.56876451,0.00060272,-0.86973673
1322941054.91664529,-0.57358557,-0.00151446,-0.86694396
1322941054.96673894,-0.57176554,-0.00453747,-0.86854279
1322941055.01771092,-0.57306772,-0.00239572,-0.86743867
1322941055.06677651,-0.57270694,-0.00367278,-0.86608166
1322941055.11722445,-0.57079017,-0.00181257,-0.86545533
1322941055.16869950,-0.57287478,-0.00150404,-0.86862856
1322941055.21664047,-0.57220680,-0.00228832,-0.86659420
1322941055.26877284,-0.57186878,-0.00167575,-0.86538517
1322941055.31665182,-0.57054251,-0.00063120,-0.87022704
1322941055.36869884,-0.57121652,-0.00027160,-0.86787963
1322941055.41761875,-0.57174450,-0.00215347,-0.86789578
1322941055.46864986,-0.57352948,-0.00250628,-0.86839306
1322941055.51664567,-0.57220924,-0.00105540,-0.86421490
1322941055.56946588,-0.57216167,-0.00390647,-0.86830467
1322941055.61767817,-0.57238621,-0.00177567,-0.86727166
1322941055.66674662,-0.57188439,0.00151815,-0.86978877
1322941055.71701860,-0.57216311,-0.00279942,-0.86592442
1322941055.76855421,-0.57344604,-0.00302498,-0.86705744
1322941055.81664228,-0.57110649,-0.00418889,-0.86651731
1322941055.86958194,-0.57331330,-0.00264892,-0.86705267
1322941055.91710520,-0.57180113,-0.00101149,-0.86870366
1322941055.96864319,-0.57159108,-0.00442075,-0.86787021
1322941056.01664424,-0.57239312,-0.00089455,-0.86727864
1322941056.06857157,-0.57051432,-0.00229489,-0.86769187
1322941056.11654282,-0.57185829,-0.00089926,-0.86738080
1322941056.16967797,-0.56992728,-0.00178246,-0.86912185
1322941056.21665359,-0.57245624,-0.00103255,-0.86608690
1322941056.26851487,-0.57155126,-0.00342289,-0.86707914
1322941056.31665802,-0.57245934,-0.00266587,-0.86634040
1322941056.36965895,-0.57081050,-0.00115587,-0.86798263
1322941056.41705775,-0.57179773,-0.00254474,-0.86656892
1322941056.46966529,-0.57124281,0.00013487,-0.87053806
1322941056.51764417,-0.57249314,-0.00240804,-0.86687499
1322941056.56854081,-0.57112330,-0.00305450,-0.86665940
1322941056.61664343,-0.57361841,-0.00238797,-0.86760283
1322941056.66664958,-0.57155710,-0.00166218,-0.86695987
1322941056.71680975,-0.57166189,-0.00053536,-0.86631072
1322941056.76625514,-0.57012677,-0.00395413,-0.86593240
1322941056.81665468,-0.57204717,-0.00128897,-0.86606169
1322941056.86865354,-0.57154024,-0.00179109,-0.86669254
1322941056.91664505,-0.57278913,-0.00008909,-0.87155348
1322941056.96864510,-0.57353246,-0.00313413,-0.86852127
1322941057.01752925,-0.57124799,-0.00242662,-0.86640579
1322941057.06954765,-0.57263571,-0.00152536,-0.86688972
1322941057.11749315,-0.57159144,-0.00142864,-0.86523849
1322941057.16964841,-0.57139754,-0.00166830,-0.86655265
1322941057.21667838,-0.57230276,-0.00229437,-0.86593610
1322941057.26854515,-0.56851286,0.00211161,-0.86986625
1322941057.31664371,-0.57385194,-0.00113524,-0.86682922
1322941057.36967373,-0.57030702,-0.00130466,-0.86636043
1322941057.41767621,-0.57107186,-0.00040055,-0.86773771
1322941057.46856618,-0.57288742,-0.00403972,-0.86688536
1322941057.51664019,-0.57023156,-0.00282731,-0.86528325
1322941057.56857324,-0.57167202,-0.00329850,-0.86682159
1322941057.61664224,-0.57058942,-0.00293334,-0.86676258
1322941057.66858482,-0.57122755,-0.00190339,-0.86826622
1322941057.71671391,-0.57020736,0.00136446,-0.86889577
1322941057.76856208,-0.57095873,-0.00268452,-0.86612195
1322941057.81740093,-0.57251590,-0.00152388,-0.86714828
1322941057.86968446,-0.57330221,-0.00101712,-0.86666608
1322941057.91714191,-0.57263631,-0.00255512,-0.86475891
1322941057.96873069,-0.56973410,-0.00405734,-0.86843050
1322941058.01766944,-0.57252091,-0.00189998,-0.86727846
1322941058.06858754,-0.56847525,0.00034482,-0.86945295
1322941058.11725688,-0.57238418,-0.00102194,-0.86714447
1322941058.16857886,-0.57296878,-0.00276730,-0.86809373
1322941058.21669078,-0.57124102,-0.00230227,-0.86627358
1322941058.26865864,-0.57310796,-0.00241241,-0.86584848
1322941058.31720281,-0.57229382,-0.00242176,-0.86580199
1322941058.36854219,-0.57136631,-0.00252968,-0.86840218
1322941058.41766882,-0.57176042,-0.00215043,-0.86816210
1322941058.46873283,-0.57168096,-0.00317110,-0.86695576
1322941058.51738286,-0.57057184,-0.00002156,-0.86837548
1322941058.56856537,-0.57212269,-0.00077179,-0.86726409
1322941058.61767030,-0.57313186,-0.00240785,-0.86624795
1322941058.66857553,-0.57269031,-0.00063513,-0.86769557
1322941058.71806788,-0.57475418,-0.00213893,-0.86620975
1322941058.76861739,-0.57413721,-0.00037537,-0.86698383
1322941058.81772804,-0.57261884,-0.00165428,-0.86662239
1322941058.86665583,-0.57169253,0.00153024,-0.87110484
1322941058.91763115,-0.57126081,-0.00079026,-0.86641866
1322941058.96873403,-0.57287741,-0.00328752,-0.86662501
1322941059.01688862,-0.57311237,-0.00175875,-0.86810941
1322941059.06852221,-0.57206732,-0.00480431,-0.86683297
1322941059.11664557,-0.57308060,-0.00176483,-0.86757678
1322941059.16852665,-0.57226449,-0.00303140,-0.86765355
1322941059.21652913,-0.57284445,-0.00140854,-0.86584091
1322941059.26686597,-0.57033402,-0.00393888,-0.86713862
1322941059.31665039,-0.57044810,-0.00052357,-0.86863011
1322941059.36854601,-0.57123047,-0.00052031,-0.86814398
1322941059.41664076,-0.57195824,-0.00140728,-0.86685193
1322941059.46861076,-0.57319850,-0.00302353,-0.86744148
1322941059.51766205,-0.57229686,-0.00304961,-0.86593020
1322941059.56854534,-0.57484061,-0.00124261,-0.86754829
1322941059.61759138,-0.57165813,-0.00304979,-0.86655724
1322941059.66857719,-0.57112187,0.00202142,-0.87054515
1322941059.71664238,-0.57304573,-0.00114307,-0.86691588
1322941059.76855874,-0.57187670,-0.00167423,-0.86551833
1322941059.81734228,-0.57321978,-0.00140995,-0.86533147
1322941059.86866188,-0.57219088,-0.00229136,-0.86632788
1322941059.91664410,-0.57318032,0.00074355,-0.86667216
1322941059.96852970,-0.57075298,-0.00342919,-0.86729902
1322941060.01664853,-0.57305175,-0.00139330,-0.86704707
1322941060.06854081,-0.57091951,-0.00354743,-0.86783838
1322941060.11665416,-0.57106531,0.00087943,-0.86973727
1322941060.16998577,-0.57313323,-0.00112634,-0.86838067
1322941060.21768165,-0.57092595,-0.00281648,-0.86558837
1322941060.26966286,-0.57239413,-0.00177414,-0.86740488
1322941060.31664658,-0.57355893,-0.00390758,-0.86679196
1322941060.36862707,-0.57219821,-0.00025461,-0.86846650
1322941060.41657209,-0.57386786,-0.00113220,-0.86709559
1322941060.46853638,-0.57034564,-0.00024301,-0.87141299
1322941060.51665187,-0.57173908,-0.00192754,-0.86550862
1322941060.56862712,-0.56922948,-0.00232107,-0.86655682
1322941060.61758065,-0.56988895,-0.00068301,-0.86607581
1322941060.66967535,-0.57080549,-0.00077977,-0.86785245
1322941060.71767712,-0.57128668,-0.00153942,-0.86694533
1322941060.76853943,-0.57273173,-0.00253688,-0.86635685
1322941060.81664038,-0.57006150,-0.00205694,-0.86687165
1322941060.86862779,-0.57280928,-0.00277342,-0.86768651
1322941060.91666198,-0.56919104,-0.00004170,-0.86789852
1322941060.96857762,-0.57130355,-0.00040504,-0.86708742
1322941061.01734734,-0.57103235,-0.00342456,-0.86744767
1322941061.06855679,-0.57180375,-0.00279497,-0.86670011
1322941061.11764479,-0.57309306,-0.00228958,-0.86558312
1322941061.16855621,-0.57112169,-0.00215062,-0.86878914
1322941061.21700525,-0.57136887,-0.00330770,-0.86627346
1322941061.26967859,-0.56977880,0.00276260,-0.87060678
1322941061.31665564,-0.57226348,-0.00215180,-0.86752731
1322941061.36966395,-0.57283098,-0.00100967,-0.86783350
1322941061.41664314,-0.57181191,0.00037312,-0.86871457
1322941061.46857643,-0.57372439,-0.00314622,-0.86720514
1322941061.51764941,-0.57196623,-0.00241123,-0.86711031
1322941061.56853223,-0.57167202,-0.00329850,-0.86682159
1322941061.61665463,-0.57244891,-0.00289484,-0.86846125
1322941061.66855478,-0.56875122,-0.00118380,-0.86746687
1322941061.71664977,-0.56970036,0.00186780,-0.86940140
1322941061.76867843,-0.57323021,-0.00201198,-0.86784887
1322941061.81664252,-0.57150447,-0.00230067,-0.86615592
1322941061.86959386,-0.57161081,-0.00190328,-0.86789000
1322941061.91665101,-0.57210177,-0.00039873,-0.86686760
1322941061.96853113,-0.57210696,-0.00278577,-0.86724830
1322941062.01653242,-0.57034284,-0.00180055,-0.86702228
1322941062.06855369,-0.56933409,0.00099114,-0.87017018
1322941062.11664486,-0.57280719,-0.00201970,-0.86755925
1322941062.16910052,-0.57282817,-0.00339822,-0.86808103
1322941062.21669698,-0.57007998,-0.00283191,-0.86500919
1322941062.26855803,-0.57308161,-0.00264443,-0.86770302
1322941062.31665492,-0.57183939,-0.00127992,-0.86711150
1322941062.36966515,-0.57094127,-0.00178368,-0.86798543
1322941062.41664743,-0.57157838,-0.00087961,-0.86948812
1322941062.46865392,-0.57260650,-0.00314047,-0.86886650
1322941062.51773572,-0.56978840,0.00085477,-0.86873543
1322941062.56687665,-0.57151175,-0.00026392,-0.86829460
1322941062.61665630,-0.57265615,-0.00204859,-0.86502922
1322941062.66974068,-0.57274300,-0.00100210,-0.86862475
1322941062.71664882,-0.57292110,-0.00277642,-0.86729479
1322941062.76984811,-0.57166457,-0.00314985,-0.86894542
1322941062.81665397,-0.57214260,-0.00127073,-0.86765963
1322941062.86858368,-0.57259524,0.00067672,-0.87274235
1322941062.91664124,-0.57182646,-0.00090534,-0.86684811
1322941062.96981764,-0.57211190,-0.00316187,-0.86737847
1322941063.01756763,-0.57366806,-0.00112163,-0.86827850
1322941063.06868505,-0.57099050,-0.00167297,-0.86652941
1322941063.11655593,-0.57234657,-0.00379420,-0.86685640
1322941063.16972351,-0.57010418,-0.00066625,-0.86741519
1322941063.21769404,-0.57165200,-0.00078863,-0.86617559
1322941063.26703429,-0.57236183,-0.00175593,-0.86912823
1322941063.31760502,-0.57201320,0.00063859,-0.86978954
1322941063.36973524,-0.57105803,-0.00115731,-0.86759865
1322941063.41656351,-0.56997102,-0.00227683,-0.86991686
1322941063.46981740,-0.57243693,-0.00239439,-0.86819887
1322941063.51652718,-0.57168192,-0.00203976,-0.86683148
1322941063.56862354,-0.57012212,-0.00141692,-0.86780870
1322941063.61663938,-0.57297474,-0.00201206,-0.86809969
1322941063.66879797,-0.57129252,0.00039574,-0.87133902
1322941063.71655583,-0.57279921,-0.00101575,-0.86730087
1322941063.76914406,-0.57041448,-0.00279234,-0.86834598
1322941063.81663895,-0.57268947,-0.00277194,-0.86794508
1322941063.86867285,-0.57189423,-0.00340609,-0.86829311
1322941063.91664958,-0.57244974,-0.00075803,-0.86821175
1322941063.96954727,-0.57268947,-0.00277194,-0.86794508
1322941064.01665235,-0.57115495,-0.00103749,-0.86694157
1322941064.06587720,-0.57199907,-0.00328474,-0.86776918
1322941064.11664653,-0.57085079,-0.00200357,-0.87103063
1322941064.16852140,-0.57216090,0.00013970,-0.87005967
1322941064.21770978,-0.57224071,-0.00404143,-0.86737931
1322941064.26855230,-0.57335204,-0.00276719,-0.86771750
1322941064.31681156,-0.57310539,-0.00163440,-0.86797726
1322941064.36862373,-0.57351851,-0.00187995,-0.86813164
1322941064.41664457,-0.57273209,-0.00138124,-0.86848861
1322941064.46577716,-0.56961292,0.00102007,-0.87257481
1322941064.51657367,-0.57377601,-0.00263360,-0.86800808
1322941064.56865525,-0.57375312,-0.00251229,-0.86760956
1322941064.61694264,-0.57078564,-0.00128630,-0.86758214
1322941064.66852093,-0.57283908,-0.00301908,-0.86821717
1322941064.71745586,-0.57032502,-0.00306081,-0.86687922
1322941064.76854610,-0.57357079,-0.00340256,-0.86692911
1322941064.81705475,-0.57291305,-0.00177248,-0.86703634
1322941064.86858630,-0.57204282,-0.00277364,-0.86843896
1322941064.91776061,-0.57181937,0.00039893,-0.87110370
1322941064.96853971,-0.57063419,-0.00330184,-0.86755854
1322941065.01666117,-0.57325506,-0.00188155,-0.86824936
1322941065.06855607,-0.57178336,-0.00327721,-0.86868584
1322941065.11742425,-0.57345438,-0.00204228,-0.86480939
1322941065.16856456,-0.57276177,0.00038403,-0.86876881
1322941065.21776772,-0.57326406,-0.00275962,-0.86850870
1322941065.26852059,-0.57177347,0.00265249,-0.87005621
1322941065.31671953,-0.57188410,-0.00064295,-0.86778224
1322941065.36853075,-0.57239407,-0.00076868,-0.86727959
1322941065.41760898,-0.57186419,-0.00014402,-0.86738670
1322941065.46591353,-0.57243586,-0.00151479,-0.86807263
1322941065.51666069,-0.57316965,-0.00265199,-0.86691177
1322941065.56857157,-0.57258058,-0.00239131,-0.86833978
1322941065.61655879,-0.57413137,-0.00213608,-0.86710316
1322941065.66860795,-0.57135129,-0.00140138,-0.86801165
1322941065.71772432,-0.57092768,0.00062613,-0.86972755
1322941065.76968360,-0.56970912,-0.00217684,-0.86777955
1322941065.81754446,-0.57153827,-0.00204284,-0.86669058
1322941065.86572075,-0.57127231,-0.00227189,-0.86906224
1322941065.91669106,-0.57024187,-0.00141841,-0.86755013
1322941065.96668220,-0.57302910,-0.00428839,-0.86702430
1322941066.01665688,-0.57067782,-0.00178527,-0.86810309
1322941066.06671000,-0.56916785,0.00327047,-0.87163728
1322941066.11771607,-0.57125193,-0.00192313,-0.86640972
1322941066.16869664,-0.57030845,-0.00102862,-0.86861843
1322941066.21655345,-0.57270324,-0.00100971,-0.86795896
1322941066.26567674,-0.57122326,-0.00356252,-0.86613053
1322941066.31668711,-0.57246524,-0.00191063,-0.86634630
1322941066.36960077,-0.57212120,-0.00087337,-0.86951911
1322941066.41673040,-0.57095814,-0.00165476,-0.86825275
1322941066.46869111,-0.57152981,-0.00202007,-0.86881340
1322941066.51760793,-0.56963146,-0.00076037,-0.87083763
1322941066.56854582,-0.57180625,-0.00339852,-0.86908436
1322941066.61766410,-0.57214063,-0.00152247,-0.86765766
1322941066.66863489,-0.57196158,0.00012597,-0.86898661
1322941066.71706033,-0.57091445,-0.00216586,-0.86758298
1322941066.76567245,-0.57140112,-0.00315145,-0.86906308
1322941066.81771016,-0.57237524,-0.00114934,-0.86701030
1322941066.86852551,-0.57057720,0.00075797,-0.87063742
1322941066.91745496,-0.57179612,-0.00063539,-0.86857349
1322941066.96562934,-0.57149100,-0.00190180,-0.86814857
1322941067.01675749,-0.57388973,-0.00137939,-0.86749309
1322941067.06856227,-0.57235003,-0.00326642,-0.86911631
1322941067.11704588,-0.57184356,-0.00379283,-0.86749119
1322941067.16968155,-0.57133633,-0.00027308,-0.86762106
1322941067.21671867,-0.57074493,-0.00141978,-0.86691535
1322941067.26854634,-0.57381970,-0.00212250,-0.86867785
1322941067.31655955,-0.56898129,-0.00028440,-0.86894631
1322941067.36965871,-0.57188946,0.00013658,-0.87004417
1322941067.41674399,-0.57008964,0.00061222,-0.86928159
1322941067.46965528,-0.57055402,-0.00128182,-0.86823243
