Time_in_sec,Mx,My,Mz
1322934171.66577744,-0.41233346,-0.26301137,-0.86464947
1322934171.71664143,-0.41314703,-0.26568151,-0.86267555
1322934171.76463532,-0.41352531,-0.26757851,-0.86241633
1322934171.82456088,-0.41158700,-0.26303154,-0.86353952
1322934171.86456060,-0.41095695,-0.26355952,-0.86216569
1322934171.91654205,-0.41045153,-0.26558030,-0.86305529
1322934171.96508360,-0.41317612,-0.26504400,-0.86308211
1322934172.01765084,-0.41324440,-0.26452541,-0.86415690
1322934172.06464291,-0.41216096,-0.26453647,-0.86422807
1322934172.11767316,-0.41283920,-0.26604599,-0.86438906
1322934172.16465712,-0.41328251,-0.26375979,-0.86469829
1322934172.22465420,-0.41210970,-0.26391435,-0.86329615
1322934172.26648831,-0.41269746,-0.26162505,-0.86374700
1322934172.32564974,-0.41101038,-0.26390392,-0.86536723
1322934172.36464643,-0.41086355,-0.26115152,-0.86257839
1322934172.41670847,-0.41158724,-0.26401806,-0.86593294
1322934172.46470904,-0.41361365,-0.26655051,-0.86376280
1322934172.51714730,-0.41314521,-0.26591009,-0.86494112
1322934172.56469655,-0.41399777,-0.26566592,-0.86325794
1322934172.62564993,-0.41421345,-0.26375338,-0.86435157
1322934172.66577768,-0.41068700,-0.26217186,-0.86202717
1322934172.72569919,-0.41085795,-0.26491967,-0.86521757
1322934172.76572967,-0.41220278,-0.26126698,-0.86225420
1322934172.81775951,-0.41175473,-0.26517254,-0.86433339
1322934172.86468482,-0.41225135,-0.26426640,-0.86570239
1322934172.91664338,-0.41300574,-0.26528034,-0.86480445
1322934172.96467543,-0.41064590,-0.26331720,-0.86148280
1322934173.01653910,-0.41257125,-0.26440516,-0.86425257
1322934173.06467724,-0.41396263,-0.26605180,-0.86271954
1322934173.11654282,-0.41234064,-0.26515856,-0.86503398
1322934173.16455555,-0.41418427,-0.26337981,-0.86381918
1322934173.22468519,-0.41049168,-0.26251480,-0.86561459
1322934173.26466727,-0.41111153,-0.26226607,-0.86458498
1322934173.32452774,-0.41364062,-0.26414403,-0.86391568
1322934173.36565924,-0.41103107,-0.26025930,-0.86299479
1322934173.41652107,-0.41248515,-0.26616651,-0.86530149
1322934173.46465230,-0.41479245,-0.26563650,-0.86517096
1322934173.51755166,-0.40960172,-0.26445824,-0.86234808
1322934173.56565332,-0.41358244,-0.26541901,-0.86310256
1322934173.62565851,-0.41130924,-0.26467866,-0.86364466
1322934173.66572785,-0.41237149,-0.26328140,-0.86304909
1322934173.71768951,-0.41267556,-0.26440975,-0.86372501
1322934173.76464033,-0.41275388,-0.26669425,-0.86304557
1322934173.82457352,-0.41171032,-0.26470003,-0.86126673
1322934173.86564660,-0.41148457,-0.26075166,-0.86381739
1322934173.91758466,-0.41188517,-0.26593041,-0.86433524
1322934173.96572280,-0.41251913,-0.26593179,-0.86357129
1322934174.01664305,-0.40979451,-0.26341027,-0.86543459
1322934174.06456137,-0.41219682,-0.26508421,-0.86035812
1322934174.11663675,-0.41164920,-0.26430804,-0.86246651
1322934174.16566110,-0.41204360,-0.26415524,-0.86449093
1322934174.21755672,-0.41207159,-0.26467997,-0.86275470
1322934174.26703763,-0.41244376,-0.26531428,-0.86223781
1322934174.31664300,-0.41148981,-0.26416308,-0.86432576
1322934174.36456728,-0.41406587,-0.26517186,-0.86206514
1322934174.42550731,-0.40968910,-0.26456791,-0.86381942
1322934174.46458006,-0.41307262,-0.26187962,-0.86323309
1322934174.52457571,-0.41226819,-0.26315024,-0.86357766
1322934174.56458712,-0.40933862,-0.26016238,-0.86196488
1322934174.61662889,-0.41302279,-0.26515067,-0.86507314
1322934174.66455555,-0.41131940,-0.26644611,-0.86403221
1322934174.72564888,-0.41132337,-0.26593980,-0.86403620
1322934174.76506782,-0.41108742,-0.26227069,-0.86418343
1322934174.82565093,-0.41086277,-0.26226461,-0.86497086
1322934174.86567020,-0.41183370,-0.26227507,-0.86302578
1322934174.91675186,-0.41106054,-0.26568827,-0.86415642
1322934174.96584654,-0.41292438,-0.26542228,-0.86346495
1322934175.01663017,-0.41102651,-0.26491192,-0.86576074
1322934175.06457567,-0.41256917,-0.26569396,-0.86210883
1322934175.12564826,-0.41156796,-0.26341435,-0.86326879
1322934175.16567683,-0.41145352,-0.26164231,-0.86340880
1322934175.21667695,-0.41114277,-0.26645538,-0.86335516
1322934175.26457429,-0.41300574,-0.26528034,-0.86480445
1322934175.31713367,-0.41026881,-0.26432687,-0.86212051
1322934175.36565709,-0.41233248,-0.26619571,-0.86275840
1322934175.41652369,-0.41385323,-0.26465794,-0.86299038
1322934175.46464777,-0.41132715,-0.26240027,-0.86366272
1322934175.51665068,-0.41047251,-0.26393324,-0.86320215
1322934175.56565833,-0.41315708,-0.26542681,-0.86281139
1322934175.61663866,-0.41187805,-0.26173651,-0.86596662
1322934175.66452980,-0.41256404,-0.26430470,-0.86185211
1322934175.71767926,-0.41181174,-0.26404870,-0.86287791
1322934175.76567292,-0.41287112,-0.26505330,-0.86253101
1322934175.82465243,-0.41263923,-0.26188898,-0.86280805
1322934175.86565971,-0.41276664,-0.26201552,-0.86268103
1322934175.92527580,-0.41306168,-0.26327199,-0.86322212
1322934175.96464109,-0.40980023,-0.26166430,-0.86304718
1322934176.02459931,-0.41121092,-0.26391461,-0.86417824
1322934176.06571364,-0.41178146,-0.26177955,-0.86209285
1322934176.11664963,-0.41082171,-0.26646775,-0.86253637
1322934176.16464019,-0.41212592,-0.26593342,-0.86381549
1322934176.21755385,-0.41259935,-0.26389426,-0.86465812
1322934176.26566768,-0.41154984,-0.26571730,-0.86098319
1322934176.32478213,-0.41051674,-0.26443034,-0.86400121
1322934176.36627030,-0.41370353,-0.26124963,-0.86234033
1322934176.42510605,-0.40973926,-0.26329446,-0.86449867
1322934176.46624446,-0.41176131,-0.26127785,-0.86169529
1322934176.51670933,-0.41070938,-0.26646471,-0.86293012
1322934176.56538010,-0.41408300,-0.26605329,-0.86245966
1322934176.61664987,-0.41340387,-0.26363471,-0.86443943
1322934176.66459489,-0.41238853,-0.26315174,-0.86331779
1322934176.71729040,-0.41083059,-0.26431748,-0.86241955
1322934176.76619911,-0.41291428,-0.26466590,-0.86320329
1322934176.82453847,-0.41312778,-0.26303110,-0.86202729
1322934176.86555934,-0.41132405,-0.26075783,-0.86340803
1322934176.91653967,-0.41231361,-0.26655397,-0.86475527
1322934176.96555948,-0.41115373,-0.26506302,-0.86336613
1322934177.02463293,-0.41250291,-0.26391271,-0.86305195
1322934177.06630945,-0.41019547,-0.26140949,-0.86280495
1322934177.12456775,-0.41153389,-0.26468474,-0.86285728
1322934177.16453481,-0.41158289,-0.26151571,-0.86328381
1322934177.21668029,-0.41242784,-0.26529279,-0.86423773
1322934177.26644635,-0.41634923,-0.26767969,-0.86191052
1322934177.32463026,-0.41057399,-0.26429299,-0.86493915
1322934177.36617899,-0.41230416,-0.26061562,-0.86386538
1322934177.41664219,-0.41184294,-0.26518020,-0.86353815
1322934177.46575952,-0.41208678,-0.26682562,-0.86327314
1322934177.52491927,-0.41351008,-0.26237506,-0.86378801
1322934177.56585646,-0.41107512,-0.26078096,-0.86152631
1322934177.62510252,-0.41105330,-0.26253000,-0.86364603
1322934177.66585231,-0.41250983,-0.26201558,-0.86293310
1322934177.72522402,-0.41070756,-0.26669329,-0.86519569
1322934177.76485109,-0.41109622,-0.26115605,-0.86192483
1322934177.81665039,-0.41162017,-0.26595661,-0.86218584
1322934177.86474347,-0.41234556,-0.26657239,-0.86302310
1322934177.92569375,-0.41291827,-0.26415959,-0.86320728
1322934177.96528435,-0.41102323,-0.26329407,-0.86323845
1322934178.01664257,-0.41306889,-0.26337245,-0.86562258
1322934178.06510544,-0.41472012,-0.26565033,-0.86396635
1322934178.12564421,-0.41275972,-0.26391262,-0.86279988
1322934178.16659451,-0.41250876,-0.26113108,-0.86280626
1322934178.21655560,-0.41267362,-0.26567397,-0.86384887
1322934178.26498985,-0.41277593,-0.26593170,-0.86331928
1322934178.32564259,-0.41187999,-0.26353008,-0.86395270
1322934178.36633849,-0.41077027,-0.26076570,-0.86324281
1322934178.42555165,-0.41246778,-0.26429859,-0.86251354
1322934178.46574306,-0.41107330,-0.26100954,-0.86379188
1322934178.52562189,-0.41227144,-0.26681483,-0.86408406
1322934178.56575942,-0.41132182,-0.26002449,-0.86101258
1322934178.61703825,-0.41150895,-0.26479134,-0.86472231
1322934178.66465354,-0.41354144,-0.26552871,-0.86469990
1322934178.71711993,-0.41323742,-0.26541144,-0.86414987
1322934178.76621675,-0.41254809,-0.26632991,-0.86183614
1322934178.81722593,-0.41283208,-0.26185209,-0.86602044
1322934178.86572075,-0.41469982,-0.26517320,-0.86130118
1322934178.91663647,-0.41152087,-0.26531914,-0.86271840
1322934178.96654081,-0.41523662,-0.26425937,-0.86333942
1322934179.01667166,-0.41170347,-0.26455042,-0.86340147
1322934179.06579828,-0.41407195,-0.26337677,-0.86421287
1322934179.12567592,-0.41364750,-0.26224691,-0.86379683
1322934179.16459298,-0.41157386,-0.26164380,-0.86314899
1322934179.22569537,-0.41293439,-0.26516759,-0.86360079
1322934179.26569247,-0.41104114,-0.26101568,-0.86325651
1322934179.32455420,-0.41209063,-0.26429716,-0.86302543
1322934179.36463690,-0.41108420,-0.26166391,-0.86178696
1322934179.42457628,-0.41094714,-0.26480073,-0.86442327
1322934179.47768164,-0.41360322,-0.26073876,-0.86287189
1322934179.51759601,-0.41134879,-0.26067579,-0.85927534
1322934179.56452537,-0.41391772,-0.26767886,-0.86443871
1322934179.62459159,-0.41285825,-0.26260537,-0.86654985
1322934179.66567111,-0.41088879,-0.26304248,-0.86323267
1322934179.71764970,-0.41292852,-0.26489142,-0.86573654
1322934179.76578236,-0.41519862,-0.26704714,-0.86304969
1322934179.81663299,-0.41025192,-0.26443195,-0.86411941
1322934179.86464167,-0.41580346,-0.26462820,-0.86376929
1322934179.91664743,-0.41122001,-0.26479757,-0.86443895
1322934179.96465063,-0.41168332,-0.26404873,-0.86300391
1322934180.01663518,-0.41283602,-0.26339248,-0.86400855
1322934180.06565475,-0.41079453,-0.26278323,-0.86389607
1322934180.11768913,-0.41367361,-0.26198915,-0.86420035
1322934180.16564345,-0.41456848,-0.26350626,-0.86344010
1322934180.21665001,-0.40996689,-0.26292080,-0.86371422
1322934180.26567364,-0.41449827,-0.26528910,-0.86248916
1322934180.31652474,-0.41189301,-0.26289567,-0.86409158
1322934180.36463594,-0.41289610,-0.26595777,-0.86079180
1322934180.41653633,-0.41159004,-0.26060510,-0.86555845
1322934180.46454525,-0.41095489,-0.26280159,-0.86203784
1322934180.51664734,-0.41295546,-0.26453164,-0.86387354
1322934180.56464863,-0.41246274,-0.26392040,-0.86238271
1322934180.61667490,-0.41120687,-0.26340985,-0.86404842
1322934180.66454196,-0.41200235,-0.26327842,-0.86369485
1322934180.71765471,-0.41132629,-0.26454899,-0.86391336
1322934180.76461673,-0.41161308,-0.26482049,-0.86192715
1322934180.81665277,-0.41117972,-0.26278311,-0.86351800
1322934180.86576581,-0.41220611,-0.26389590,-0.86490232
1322934180.92465329,-0.41195720,-0.26391900,-0.86302060
1322934180.96572113,-0.41011229,-0.26178002,-0.86373109
1322934181.01786852,-0.41162926,-0.26378179,-0.86433661
1322934181.06565428,-0.41296950,-0.26682842,-0.86212331
1322934181.11758971,-0.41040143,-0.26480705,-0.86439198
1322934181.16464925,-0.41532809,-0.26487380,-0.86494058
1322934181.21656466,-0.41014144,-0.26215360,-0.86426347
1322934181.26464272,-0.41324124,-0.26492968,-0.86188626
1322934181.31789279,-0.41268054,-0.26377687,-0.86373001
1322934181.36452174,-0.41242370,-0.26582366,-0.86196613
1322934181.41668415,-0.41172361,-0.26300541,-0.86581492
1322934181.46456456,-0.41417134,-0.26502529,-0.86380613
1322934181.51671576,-0.41077140,-0.26266125,-0.86349553
1322934181.56453538,-0.41340882,-0.26504853,-0.86242849
1322934181.61394668,-0.41265130,-0.26239219,-0.86307174
1322934181.66463900,-0.41129625,-0.26326635,-0.86552173
1322934181.71771884,-0.41375792,-0.26351419,-0.86352694
1322934181.76465487,-0.41239753,-0.26507035,-0.86143672
1322934181.81673670,-0.41106334,-0.26227531,-0.86378187
1322934181.86456180,-0.41224009,-0.26366115,-0.86317211
1322934181.91663790,-0.40915722,-0.26383778,-0.86166030
1322934181.97658992,-0.41246572,-0.26354066,-0.86238569
1322934182.01652503,-0.41229910,-0.26228416,-0.86171860
1322934182.06454134,-0.41339180,-0.26618928,-0.86228567
1322934182.11663485,-0.41199636,-0.26403788,-0.86368883
1322934182.16461515,-0.41089296,-0.26556942,-0.86361420
1322934182.21755171,-0.41230941,-0.26402706,-0.86437374
1322934182.26458406,-0.41188395,-0.26507050,-0.86194080
1322934182.31771731,-0.41106147,-0.26455063,-0.86403155
1322934182.36461806,-0.41472799,-0.26567337,-0.86183256
1322934182.41652489,-0.41141942,-0.26291269,-0.86299729
1322934182.47654891,-0.41216588,-0.26289251,-0.86410725
1322934182.51769423,-0.41270241,-0.26303887,-0.86173612
1322934182.56458235,-0.41157401,-0.26672375,-0.86151057
1322934182.61653709,-0.41331181,-0.26615554,-0.86548233
1322934182.66579723,-0.41131520,-0.26391920,-0.86365068
1322934182.71769428,-0.41165933,-0.26301771,-0.86474413
1322934182.76464248,-0.41373375,-0.26556551,-0.86110950
1322934182.82452583,-0.40980545,-0.26201794,-0.86544561
1322934182.86553550,-0.41060176,-0.26178449,-0.86282545
1322934182.91665244,-0.41071853,-0.26530096,-0.86520672
1322934182.97655201,-0.41321635,-0.26604739,-0.86387718
1322934183.01672888,-0.41308767,-0.26404986,-0.86148387
1322934183.06464076,-0.41179168,-0.26455808,-0.86260623
1322934183.11754751,-0.41286418,-0.26389265,-0.86453992
1322934183.16453505,-0.41274279,-0.26606444,-0.86278290
1322934183.22454429,-0.41118482,-0.26417238,-0.86377472
1322934183.26468587,-0.41070804,-0.26153591,-0.86229986
1322934183.31665373,-0.41075763,-0.26440877,-0.86574912
1322934183.36507750,-0.41336793,-0.26718041,-0.86427754
1322934183.41652632,-0.41414511,-0.26326090,-0.86315089
1322934183.46454453,-0.41113368,-0.26557240,-0.86309445
1322934183.51371622,-0.41298255,-0.26414728,-0.86427808
1322934183.56573415,-0.41382515,-0.26516885,-0.86258483
1322934183.61375117,-0.41182783,-0.26199889,-0.86516154
1322934183.67381001,-0.41337460,-0.26429677,-0.86176527
1322934183.71373916,-0.41274357,-0.26290461,-0.86240637
1322934183.76458383,-0.41521770,-0.26666433,-0.86332041
1322934183.81678987,-0.41349724,-0.26298493,-0.86591673
1322934183.86459708,-0.41145048,-0.26406875,-0.86138994
1322934183.91732001,-0.41174769,-0.26504749,-0.86420059
1322934183.96453476,-0.41247278,-0.26366571,-0.86251855
1322934184.01673150,-0.41091692,-0.26354265,-0.86376405
1322934184.06468987,-0.41303667,-0.26236752,-0.86496133
1322934184.11673665,-0.41075036,-0.26329723,-0.86322284
1322934184.16473770,-0.41192201,-0.26329380,-0.86235636
1322934184.21665740,-0.41093498,-0.26328641,-0.86403376
1322934184.26661801,-0.41288024,-0.26388955,-0.86480761
1322934184.31665707,-0.40993586,-0.26482251,-0.86343151
1322934184.37653375,-0.41427860,-0.26465014,-0.86328161
1322934184.41652226,-0.41209656,-0.26252663,-0.86290562
1322934184.46456170,-0.41307688,-0.26541764,-0.86374050
1322934184.51652908,-0.41089195,-0.26569599,-0.86361319
1322934184.56569409,-0.41350213,-0.26644546,-0.86188996
1322934184.61374736,-0.40962082,-0.26202872,-0.86463469
1322934184.66569853,-0.41267854,-0.26403001,-0.86372799
1322934184.71656227,-0.41125891,-0.26291889,-0.86258793
1322934184.76615620,-0.41237050,-0.26646575,-0.86115801
1322934184.81668973,-0.41232336,-0.26225498,-0.86438775
1322934184.86456108,-0.41386735,-0.26286131,-0.86527199
1322934184.91668963,-0.40998197,-0.26304430,-0.86398095
1322934184.96570659,-0.41371369,-0.26301709,-0.86272788
1322934185.01758838,-0.40997186,-0.26228791,-0.86371922
1322934185.06658149,-0.41522262,-0.26502037,-0.86319953
1322934185.11768270,-0.41349301,-0.26250473,-0.86351931
1322934185.16453910,-0.41313994,-0.26454538,-0.86241686
1322934185.21364594,-0.41277379,-0.26110491,-0.86495566
1322934185.26456738,-0.41107744,-0.26558319,-0.86215752
1322934185.31366515,-0.41194120,-0.26493314,-0.86287874
1322934185.36469626,-0.41408998,-0.26516724,-0.86246663
1322934185.41654444,-0.41194031,-0.26402408,-0.86501950
1322934185.46455526,-0.41253188,-0.26125306,-0.86320680
1322934185.51669025,-0.41268054,-0.26377687,-0.86373001
1322934185.56469059,-0.41288313,-0.26454547,-0.86266887
1322934185.61653614,-0.41075632,-0.26253775,-0.86322880
1322934185.66464710,-0.41208977,-0.26338810,-0.86516619
1322934185.71367025,-0.41339576,-0.26262519,-0.86417973
1322934185.76479769,-0.41491362,-0.26553598,-0.86264449
1322934185.81763506,-0.40971905,-0.26178169,-0.86397529
1322934185.86453199,-0.41308880,-0.26594543,-0.86173660
1322934185.91766429,-0.41308671,-0.26212972,-0.86349881
1322934185.97669840,-0.41415220,-0.26439703,-0.86340958
1322934186.01669717,-0.41377375,-0.26252457,-0.86140120
1322934186.06455779,-0.41209581,-0.26669750,-0.86340797
1322934186.11653352,-0.41325542,-0.26414412,-0.86429375
1322934186.16459346,-0.41346803,-0.26465806,-0.86336845
1322934186.21670413,-0.41135737,-0.26365834,-0.86432195
1322934186.26454163,-0.41443592,-0.26403716,-0.86129451
1322934186.31768656,-0.41197035,-0.26530674,-0.86341113
1322934186.36560774,-0.41343585,-0.26365313,-0.86270720
1322934186.41368318,-0.41271949,-0.26290923,-0.86200482
1322934186.46452332,-0.41094893,-0.26151434,-0.86404777
1322934186.51670265,-0.41135132,-0.26340672,-0.86419010
1322934186.56453729,-0.41286620,-0.26669726,-0.86265188
1322934186.61366820,-0.41005322,-0.26214597,-0.86505872
1322934186.66453552,-0.41370881,-0.26261434,-0.86486465
1322934186.72558832,-0.41165534,-0.26352400,-0.86474013
1322934186.76658821,-0.41063589,-0.26152518,-0.86336285
1322934186.81655979,-0.41254514,-0.26160514,-0.86573911
1322934186.86456490,-0.41265053,-0.26555201,-0.86344832
1322934186.91764975,-0.41339582,-0.26363626,-0.86430556
1322934186.96502280,-0.41119888,-0.26442245,-0.86404037
1322934187.02455878,-0.40946931,-0.26190680,-0.86436015
1322934187.06461072,-0.41066399,-0.26101425,-0.86376840
1322934187.11660600,-0.41145369,-0.26467553,-0.86378634
1322934187.16455841,-0.41222122,-0.26707718,-0.86327893
1322934187.21756816,-0.41228631,-0.26390508,-0.86397320
1322934187.26460981,-0.41087189,-0.26314759,-0.86523157
1322934187.32560968,-0.41149688,-0.26428813,-0.86445862
1322934187.36522865,-0.41120368,-0.26075634,-0.86366785
1322934187.41664910,-0.41263855,-0.26401314,-0.86532634
1322934187.46457243,-0.41244087,-0.26465836,-0.86437660
1322934187.52567840,-0.40980935,-0.26254725,-0.86330783
1322934187.56620550,-0.41176555,-0.26175806,-0.86409277
1322934187.62555099,-0.41062710,-0.26263982,-0.86562145
1322934187.66564107,-0.41058874,-0.26241890,-0.86268657
1322934187.71766043,-0.41266763,-0.26643342,-0.86384284
1322934187.76561451,-0.41294163,-0.26832587,-0.86411119
1322934187.81765246,-0.41244894,-0.26261011,-0.86652637
1322934187.86470699,-0.41399267,-0.26427662,-0.86300123
1322934187.91369629,-0.41203555,-0.26415679,-0.86435711
1322934187.96470523,-0.41244486,-0.26415205,-0.86438060
1322934188.01670361,-0.41179383,-0.26428035,-0.86487579
1322934188.06668448,-0.41275483,-0.26350987,-0.86493665
1322934188.11656189,-0.41036716,-0.26304418,-0.86360288
1322934188.16458845,-0.41179866,-0.26367202,-0.86261320
1322934188.21668911,-0.41158527,-0.26427120,-0.86593097
1322934188.26468349,-0.41321224,-0.26453155,-0.86362147
1322934188.31368232,-0.41168252,-0.26415074,-0.86527056
1322934188.36476374,-0.41394344,-0.26441243,-0.86219716
1322934188.41452098,-0.41064709,-0.26111937,-0.86576730
1322934188.46459723,-0.41377106,-0.26490191,-0.86391753
1322934188.52564287,-0.41089490,-0.26430517,-0.86349034
1322934188.56565690,-0.41206858,-0.26200190,-0.86464179
1322934188.61764908,-0.41143474,-0.26402271,-0.86565739
1322934188.66472149,-0.41144982,-0.26414621,-0.86592412
1322934188.71360874,-0.41194528,-0.26339120,-0.86502451
1322934188.76457357,-0.41278988,-0.26415962,-0.86333328
1322934188.82563257,-0.41209584,-0.26465079,-0.86542386
1322934188.86554337,-0.41123390,-0.26201442,-0.86432713
1322934188.91763711,-0.41055799,-0.26530716,-0.86479735
1322934188.96455669,-0.41228738,-0.26478958,-0.86410004
1322934189.01762438,-0.41299662,-0.26439735,-0.86454374
1322934189.06468272,-0.41160035,-0.26745251,-0.86430758
1322934189.11360741,-0.41145656,-0.26227367,-0.86353767
1322934189.16652274,-0.41236269,-0.26439601,-0.86530769
1322934189.21365047,-0.41054481,-0.26086164,-0.86629683
1322934189.26467609,-0.41545132,-0.26553121,-0.86254197
1322934189.31362081,-0.41131216,-0.26328784,-0.86352181
1322934189.36553311,-0.41372386,-0.26478454,-0.86311543
1322934189.41353703,-0.41148174,-0.26315355,-0.86406606
1322934189.46460223,-0.41330057,-0.26350358,-0.86496794
1322934189.51779747,-0.41329461,-0.26426303,-0.86496198
1322934189.56466317,-0.41267163,-0.26592714,-0.86384684
1322934189.61652160,-0.41077146,-0.26367235,-0.86362135
1322934189.66556096,-0.41407812,-0.26259273,-0.86648649
1322934189.71659017,-0.41247097,-0.26389429,-0.86478412
1322934189.76478386,-0.41358250,-0.26643008,-0.86322844
1322934189.82453084,-0.41196838,-0.26351318,-0.86542505
1322934189.86460090,-0.41216680,-0.26175487,-0.86398238
1322934189.92468357,-0.41137552,-0.26441321,-0.86471748
1322934189.96460748,-0.41330847,-0.26147988,-0.86485010
1322934190.01668406,-0.41149497,-0.26350564,-0.86659837
1322934190.06459117,-0.41339403,-0.26692262,-0.86468107
1322934190.12453127,-0.41160429,-0.26593512,-0.86418575
1322934190.16464734,-0.41137224,-0.26074862,-0.86421108
1322934190.21655846,-0.41055486,-0.26366472,-0.86454266
1322934190.26450968,-0.41336688,-0.26629591,-0.86415070
1322934190.31353593,-0.41271368,-0.26364413,-0.86426640
1322934190.36455631,-0.41033116,-0.26557878,-0.86331517
1322934190.41358137,-0.41346708,-0.26273793,-0.86538333
1322934190.46554422,-0.41248497,-0.26313329,-0.86492395
1322934190.52519250,-0.41168040,-0.26238173,-0.86501682
1322934190.56453037,-0.41167527,-0.26099247,-0.86476016
1322934190.61652970,-0.41252017,-0.26375848,-0.86558825
1322934190.66453266,-0.41225335,-0.26401326,-0.86570442
1322934190.71757269,-0.41247493,-0.26338798,-0.86478812
1322934190.76454496,-0.41284302,-0.26556423,-0.86212546
1322934190.82556391,-0.41109651,-0.26009586,-0.86633420
1322934190.86553168,-0.41156593,-0.26060972,-0.86515689
1322934190.91357350,-0.41267461,-0.26554739,-0.86384982
1322934190.96514487,-0.41161019,-0.26416457,-0.86406589
1322934191.01662421,-0.41081482,-0.26326036,-0.86656123
1322934191.06562233,-0.41436994,-0.26630020,-0.86274099
1322934191.12466598,-0.41153088,-0.26200667,-0.86474431
1322934191.16567874,-0.41204241,-0.26124859,-0.86411238
1322934191.22460771,-0.41393566,-0.26540050,-0.86445671
1322934191.26453352,-0.41064703,-0.26010829,-0.86564147
1322934191.31655240,-0.41393575,-0.26436484,-0.86659849
1322934191.36567926,-0.41305688,-0.26693809,-0.86359465
1322934191.42465520,-0.41416135,-0.26323327,-0.86568618
1322934191.46589541,-0.41356826,-0.26110008,-0.86460108
1322934191.51658058,-0.41170555,-0.26326165,-0.86554521
1322934191.56466126,-0.41450050,-0.26602247,-0.86488461
1322934191.62556648,-0.41277495,-0.26095378,-0.86722428
1322934191.66464067,-0.41017336,-0.26116094,-0.86240542
1322934191.71651840,-0.41331279,-0.26602894,-0.86548334
1322934191.76457095,-0.41106459,-0.26619303,-0.86428624
1322934191.82561922,-0.41170862,-0.26389298,-0.86567408
1322934191.86573029,-0.41116357,-0.26177511,-0.86312449
1322934191.92561483,-0.41190323,-0.26567420,-0.86460495
1322934191.96570849,-0.41241458,-0.26188290,-0.86359549
1322934192.01656079,-0.41179690,-0.26491171,-0.86500466
1322934192.06558466,-0.41117901,-0.26490727,-0.86603630
1322934192.11656046,-0.41385946,-0.26488501,-0.86538982
1322934192.16460085,-0.41187197,-0.26353163,-0.86381888
1322934192.22456598,-0.41215891,-0.26377854,-0.86410022
1322934192.26455355,-0.41000998,-0.26152229,-0.86426061
1322934192.31357861,-0.41175085,-0.26464322,-0.86647117
1322934192.36555648,-0.41361663,-0.26617080,-0.86376584
1322934192.41368461,-0.41099122,-0.26021788,-0.86686075
1322934192.46454072,-0.41166943,-0.26377410,-0.86500585
1322934192.51375008,-0.41195226,-0.26250517,-0.86503148
1322934192.56454110,-0.41281605,-0.26491293,-0.86386269
1322934192.61656284,-0.41335675,-0.26248172,-0.86577904
