Time_in_sec,gx,gy,gz
1322933711.92464805,-0.01005322,-0.00140518,-0.99994848
1322933711.97376657,-0.00999909,-0.00129534,-0.99994917
1322933712.01654863,-0.00987561,-0.00136379,-0.99995030
1322933712.06573725,-0.00983400,-0.00142532,-0.99995063
1322933712.11656475,-0.00980830,-0.00145926,-0.99995083
1322933712.17664289,-0.00960965,-0.00119295,-0.99995311
1322933712.22570133,-0.00949832,-0.00127117,-0.99995408
1322933712.27665901,-0.00946959,-0.00148846,-0.99995405
1322933712.31372809,-0.00946754,-0.00149479,-0.99995406
1322933712.37356472,-0.00950219,-0.00142174,-0.99995384
1322933712.41664720,-0.00952733,-0.00155466,-0.99995341
1322933712.46464920,-0.00964260,-0.00145129,-0.99995246
1322933712.52464652,-0.00954502,-0.00150230,-0.99995332
1322933712.57665443,-0.00940895,-0.00165601,-0.99995436
1322933712.61355829,-0.00912729,-0.00169152,-0.99995691
1322933712.67769527,-0.00898797,-0.00156486,-0.99995838
1322933712.71365261,-0.00903925,-0.00126470,-0.99995835
1322933712.77665591,-0.00913030,-0.00141778,-0.99995731
1322933712.81774521,-0.00905608,-0.00168870,-0.99995757
1322933712.86457777,-0.00885305,-0.00171079,-0.99995935
1322933712.92465806,-0.00861584,-0.00169908,-0.99996144
1322933712.96571851,-0.00859885,-0.00170150,-0.99996158
1322933713.02454662,-0.00875427,-0.00190124,-0.99995987
1322933713.06472826,-0.00865256,-0.00168092,-0.99996115
1322933713.11772084,-0.00879852,-0.00147449,-0.99996021
1322933713.17655301,-0.00885845,-0.00156074,-0.99995955
1322933713.21372128,-0.00867500,-0.00137532,-0.99996143
1322933713.26454329,-0.00867925,-0.00129075,-0.99996150
1322933713.31664944,-0.00823916,-0.00126579,-0.99996526
1322933713.36455488,-0.00809700,-0.00143625,-0.99996619
1322933713.42456722,-0.00807997,-0.00158419,-0.99996610
1322933713.47337031,-0.00786569,-0.00152892,-0.99996790
1322933713.51369071,-0.00773975,-0.00151514,-0.99996890
1322933713.57345390,-0.00779776,-0.00143546,-0.99996857
1322933713.61370039,-0.00766825,-0.00137610,-0.99996965
1322933713.66455841,-0.00767582,-0.00127832,-0.99996972
1322933713.71769714,-0.00770158,-0.00116665,-0.99996966
1322933713.76470780,-0.00761035,-0.00127790,-0.99997022
1322933713.81369042,-0.00777734,-0.00118623,-0.99996905
1322933713.87269902,-0.00778656,-0.00138276,-0.99996873
1322933713.91363025,-0.00755951,-0.00127697,-0.99997061
1322933713.97267413,-0.00744794,-0.00115000,-0.99997160
1322933714.01368999,-0.00737176,-0.00111931,-0.99997220
1322933714.07269669,-0.00742130,-0.00100764,-0.99997195
1322933714.11368155,-0.00744189,-0.00105995,-0.99997175
1322933714.16468596,-0.00764747,-0.00101275,-0.99997024
1322933714.21369386,-0.00774293,-0.00100793,-0.99996952
1322933714.27269030,-0.00772910,-0.00106184,-0.99996957
1322933714.32569838,-0.00767916,-0.00123211,-0.99996976
1322933714.36470246,-0.00777128,-0.00122666,-0.99996905
1322933714.42572880,-0.00786847,-0.00125675,-0.99996825
1322933714.47269940,-0.00781439,-0.00130931,-0.99996861
1322933714.51367450,-0.00780623,-0.00130222,-0.99996868
1322933714.56859660,-0.00779647,-0.00113798,-0.99996896
1322933714.62468767,-0.00771786,-0.00132756,-0.99996934
1322933714.66567397,-0.00770361,-0.00111712,-0.99996970
1322933714.72469878,-0.00775726,-0.00113566,-0.99996927
1322933714.77273130,-0.00800060,-0.00123014,-0.99996724
1322933714.82468581,-0.00827471,-0.00123861,-0.99996500
1322933714.87363410,-0.00841129,-0.00135231,-0.99996371
1322933714.91268897,-0.00823621,-0.00140705,-0.99996509
1322933714.96456599,-0.00800720,-0.00175799,-0.99996640
1322933715.01364970,-0.00778879,-0.00153890,-0.99996848
1322933715.06453753,-0.00775742,-0.00154683,-0.99996871
1322933715.11370516,-0.00809575,-0.00138693,-0.99996627
1322933715.16469789,-0.00799103,-0.00144413,-0.99996703
1322933715.21366072,-0.00781255,-0.00141842,-0.99996848
1322933715.26470017,-0.00780985,-0.00135911,-0.99996858
1322933715.31269860,-0.00779510,-0.00138651,-0.99996866
1322933715.36629653,-0.00797169,-0.00157671,-0.99996698
1322933715.41269231,-0.00796841,-0.00134205,-0.99996735
1322933715.46571708,-0.00808582,-0.00136898,-0.99996637
1322933715.52469730,-0.00821039,-0.00158103,-0.99996504
1322933715.56459832,-0.00802599,-0.00155530,-0.99996658
1322933715.61366224,-0.00797248,-0.00169591,-0.99996678
1322933715.66457319,-0.00785363,-0.00148461,-0.99996806
1322933715.71365213,-0.00779631,-0.00130934,-0.99996875
1322933715.76565790,-0.00757540,-0.00139894,-0.99997033
1322933715.81269312,-0.00788077,-0.00152759,-0.99996778
1322933715.87671375,-0.00776041,-0.00137738,-0.99996894
1322933715.91256618,-0.00778385,-0.00173193,-0.99996821
1322933715.97366929,-0.00779420,-0.00174194,-0.99996811
1322933716.01368618,-0.00767853,-0.00177136,-0.99996895
1322933716.06469250,-0.00766970,-0.00187660,-0.99996883
1322933716.11269331,-0.00770406,-0.00174362,-0.99996880
1322933716.17365384,-0.00763821,-0.00168693,-0.99996941
1322933716.21366477,-0.00757566,-0.00167345,-0.99996990
1322933716.26687646,-0.00786513,-0.00149312,-0.99996795
1322933716.31260276,-0.00775553,-0.00142701,-0.99996891
1322933716.37271595,-0.00787651,-0.00114480,-0.99996832
1322933716.41266203,-0.00777446,-0.00137696,-0.99996883
1322933716.46670270,-0.00812594,-0.00124882,-0.99996620
1322933716.51270652,-0.00801074,-0.00114175,-0.99996726
1322933716.56454849,-0.00811738,-0.00131366,-0.99996619
1322933716.62454939,-0.00814938,-0.00114981,-0.99996613
1322933716.66470242,-0.00821596,-0.00114498,-0.99996559
1322933716.72469568,-0.00805470,-0.00118589,-0.99996686
1322933716.77365828,-0.00792878,-0.00114951,-0.99996791
1322933716.82566714,-0.00816991,-0.00115692,-0.99996596
1322933716.86652017,-0.00846773,-0.00096770,-0.99996368
1322933716.91270471,-0.00851067,-0.00098689,-0.99996330
1322933716.97279358,-0.00839723,-0.00104921,-0.99996419
1322933717.01371574,-0.00836807,-0.00109176,-0.99996439
1322933717.07365346,-0.00845677,-0.00093333,-0.99996381
1322933717.12559986,-0.00842037,-0.00076361,-0.99996426
1322933717.17354107,-0.00833728,-0.00080158,-0.99996492
1322933717.22469807,-0.00837577,-0.00065170,-0.99996471
1322933717.26565576,-0.00819351,-0.00064721,-0.99996622
1322933717.31271672,-0.00819567,-0.00045827,-0.99996631
1322933717.36568260,-0.00813994,-0.00045295,-0.99996677
1322933717.41257882,-0.00818585,-0.00056544,-0.99996634
1322933717.46456289,-0.00773552,-0.00060251,-0.99996990
1322933717.52470016,-0.00791140,-0.00068389,-0.99996847
1322933717.56558871,-0.00807339,-0.00050290,-0.99996728
1322933717.62470293,-0.00798423,-0.00054330,-0.99996798
1322933717.67257547,-0.00799770,-0.00063566,-0.99996782
1322933717.71320057,-0.00817355,-0.00037903,-0.99996652
1322933717.76565313,-0.00816688,-0.00024449,-0.99996662
1322933717.82466149,-0.00815526,-0.00030763,-0.99996670
1322933717.86565399,-0.00803593,-0.00015006,-0.99996770
1322933717.92564893,-0.00803070,-0.00006981,-0.99996775
1322933717.96646619,-0.00802638,-0.00013360,-0.99996778
1322933718.01411390,-0.00805317,-0.00032594,-0.99996752
1322933718.07256532,-0.00794273,-0.00043595,-0.99996836
1322933718.12561512,-0.00786095,-0.00049843,-0.99996898
1322933718.16655374,-0.00782991,-0.00068776,-0.99996911
1322933718.22563386,-0.00785935,-0.00052441,-0.99996898
1322933718.27264619,-0.00784852,-0.00059213,-0.99996902
1322933718.32463074,-0.00780500,-0.00057191,-0.99996938
1322933718.37261963,-0.00758106,-0.00057957,-0.99997110
1322933718.42470598,-0.00774740,-0.00068876,-0.99996975
1322933718.47356248,-0.00772186,-0.00066032,-0.99996997
1322933718.52476430,-0.00757389,-0.00075003,-0.99997104
1322933718.56553435,-0.00730762,-0.00062855,-0.99997310
1322933718.61253691,-0.00700996,-0.00052757,-0.99997529
1322933718.66466284,-0.00669222,-0.00042611,-0.99997752
1322933718.72562170,-0.00668233,-0.00061050,-0.99997749
1322933718.76570582,-0.00707454,-0.00048196,-0.99997486
1322933718.81254816,-0.00701553,-0.00041905,-0.99997530
1322933718.86466670,-0.00715144,-0.00018383,-0.99997441
1322933718.91252947,-0.00701751,0.00003709,-0.99997538
1322933718.96455264,-0.00711695,-0.00009863,-0.99997467
1322933719.02464819,-0.00689656,-0.00011182,-0.99997621
1322933719.07264900,-0.00662830,-0.00038305,-0.99997796
1322933719.12464237,-0.00671645,-0.00041527,-0.99997736
1322933719.17360473,-0.00704372,-0.00015807,-0.99997518
1322933719.21458077,-0.00738936,-0.00035306,-0.99997264
1322933719.27361488,-0.00728847,-0.00001288,-0.99997344
1322933719.32465744,-0.00691818,0.00001186,-0.99997607
1322933719.37260771,-0.00678195,-0.00012984,-0.99997699
1322933719.42456174,-0.00699192,0.00006240,-0.99997555
1322933719.46458149,-0.00711755,-0.00001960,-0.99997467
1322933719.52557135,-0.00709429,-0.00016621,-0.99997482
1322933719.56558371,-0.00713377,-0.00014371,-0.99997454
1322933719.62558293,-0.00703233,0.00014205,-0.99997526
1322933719.67358470,-0.00712339,0.00020163,-0.99997461
1322933719.72452688,-0.00728087,0.00009788,-0.99997349
1322933719.77358842,-0.00721093,0.00016821,-0.99997399
1322933719.82463646,-0.00731437,0.00006314,-0.99997325
1322933719.87357092,-0.00746858,0.00004480,-0.99997211
1322933719.92453504,-0.00753017,0.00020936,-0.99997163
1322933719.96462703,-0.00779928,0.00013250,-0.99996958
1322933720.02452517,-0.00771036,0.00015265,-0.99997026
1322933720.06553435,-0.00795174,0.00001343,-0.99996838
1322933720.12455964,-0.00787664,0.00017116,-0.99996896
1322933720.17262793,-0.00759060,0.00010679,-0.99997119
1322933720.22556877,-0.00786943,0.00004354,-0.99996903
1322933720.27356553,-0.00786812,-0.00000195,-0.99996905
1322933720.32553697,-0.00784257,-0.00004188,-0.99996925
1322933720.37361717,-0.00802802,0.00003368,-0.99996777
1322933720.42564082,-0.00800089,-0.00021656,-0.99996797
1322933720.46587062,-0.00832806,-0.00022763,-0.99996530
1322933720.51361275,-0.00832964,-0.00035830,-0.99996524
1322933720.56455135,-0.00828755,-0.00056750,-0.99996550
1322933720.61360669,-0.00836611,-0.00077529,-0.99996470
1322933720.67251635,-0.00834940,-0.00062813,-0.99996495
1322933720.72457027,-0.00789278,-0.00059118,-0.99996868
1322933720.76576138,-0.00811514,-0.00055426,-0.99996692
1322933720.82560182,-0.00832781,-0.00071731,-0.99996507
1322933720.86573887,-0.00841663,-0.00051308,-0.99996445
1322933720.92554903,-0.00849189,-0.00055977,-0.99996379
1322933720.97359657,-0.00857130,-0.00053289,-0.99996312
1322933721.01360774,-0.00842563,-0.00060442,-0.99996432
1322933721.07254529,-0.00829387,-0.00054863,-0.99996545
1322933721.11354971,-0.00850417,-0.00049216,-0.99996372
1322933721.16457725,-0.00855156,-0.00048535,-0.99996332
1322933721.22658277,-0.00879145,-0.00056793,-0.99996119
1322933721.27358890,-0.00876589,-0.00098964,-0.99996109
1322933721.32559133,-0.00874480,-0.00096509,-0.99996130
1322933721.37256384,-0.00844342,-0.00070592,-0.99996410
1322933721.42458773,-0.00842373,-0.00098069,-0.99996404
1322933721.47254872,-0.00859055,-0.00086834,-0.99996272
1322933721.51256514,-0.00860373,-0.00087248,-0.99996261
1322933721.56456923,-0.00837355,-0.00098332,-0.99996446
1322933721.62557864,-0.00840803,-0.00115200,-0.99996399
1322933721.67459536,-0.00833283,-0.00111423,-0.99996466
1322933721.72557759,-0.00840789,-0.00106420,-0.99996409
1322933721.76561856,-0.00856091,-0.00125824,-0.99996256
1322933721.81291342,-0.00857927,-0.00125152,-0.99996241
1322933721.86454821,-0.00834805,-0.00154913,-0.99996395
1322933721.92475510,-0.00850698,-0.00163299,-0.99996248
1322933721.96558523,-0.00865826,-0.00186559,-0.99996078
1322933722.02558684,-0.00856645,-0.00200160,-0.99996130
1322933722.06557989,-0.00831722,-0.00216190,-0.99996307
1322933722.12508512,-0.00858191,-0.00225997,-0.99996062
1322933722.16252565,-0.00856529,-0.00234843,-0.99996056
1322933722.22457719,-0.00850660,-0.00213655,-0.99996154
1322933722.27258205,-0.00864649,-0.00225513,-0.99996008
1322933722.31353974,-0.00866141,-0.00200026,-0.99996049
1322933722.36455297,-0.00853290,-0.00186943,-0.99996185
1322933722.42452931,-0.00875753,-0.00190885,-0.99995983
1322933722.46555233,-0.00895064,-0.00192905,-0.99995808
1322933722.52458143,-0.00904826,-0.00222768,-0.99995658
1322933722.56468582,-0.00895081,-0.00197666,-0.99995799
1322933722.62457132,-0.00899782,-0.00221425,-0.99995707
1322933722.66451192,-0.00893654,-0.00218272,-0.99995769
1322933722.72583961,-0.00881478,-0.00220319,-0.99995872
1322933722.77358007,-0.00897027,-0.00199687,-0.99995777
1322933722.82554245,-0.00903325,-0.00210538,-0.99995698
1322933722.87258983,-0.00893416,-0.00245317,-0.99995708
1322933722.91367197,-0.00899627,-0.00243092,-0.99995658
1322933722.96544528,-0.00903544,-0.00237243,-0.99995637
1322933723.02565074,-0.00883637,-0.00246932,-0.99995791
1322933723.07252383,-0.00879471,-0.00230547,-0.99995867
1322933723.12567139,-0.00895942,-0.00232988,-0.99995715
1322933723.17254591,-0.00872314,-0.00198705,-0.99995998
1322933723.22456431,-0.00846655,-0.00214700,-0.99996185
1322933723.26667500,-0.00839662,-0.00236154,-0.99996196
1322933723.32452583,-0.00820583,-0.00227327,-0.99996375
1322933723.37256479,-0.00825065,-0.00263648,-0.99996249
1322933723.42565155,-0.00815772,-0.00263364,-0.99996326
1322933723.46535778,-0.00836646,-0.00269034,-0.99996138
1322933723.51257324,-0.00833391,-0.00243054,-0.99996232
1322933723.56582141,-0.00821881,-0.00239685,-0.99996335
1322933723.62568736,-0.00802894,-0.00244952,-0.99996477
1322933723.66558862,-0.00795029,-0.00200677,-0.99996638
1322933723.72501469,-0.00796493,-0.00201029,-0.99996626
1322933723.76568866,-0.00793678,-0.00196239,-0.99996658
1322933723.82520127,-0.00797972,-0.00195575,-0.99996625
1322933723.87447476,-0.00788192,-0.00200236,-0.99996693
1322933723.92556381,-0.00764883,-0.00179932,-0.99996913
1322933723.97254896,-0.00771227,-0.00166098,-0.99996888
1322933724.02457714,-0.00761882,-0.00161904,-0.99996967
1322933724.07367945,-0.00762564,-0.00178152,-0.99996934
1322933724.12559867,-0.00781262,-0.00186119,-0.99996775
1322933724.16676497,-0.00786993,-0.00216284,-0.99996669
1322933724.21365213,-0.00770682,-0.00209173,-0.99996811
1322933724.27365160,-0.00813751,-0.00207533,-0.99996474
1322933724.31367898,-0.00858883,-0.00245981,-0.99996009
1322933724.36456752,-0.00861276,-0.00233722,-0.99996018
1322933724.42564821,-0.00858580,-0.00228997,-0.99996052
1322933724.46568346,-0.00855289,-0.00233243,-0.99996070
1322933724.51366377,-0.00838749,-0.00219874,-0.99996241
1322933724.57365584,-0.00831325,-0.00217534,-0.99996308
1322933724.62553072,-0.00833707,-0.00208857,-0.99996306
1322933724.67254853,-0.00834116,-0.00205219,-0.99996311
1322933724.72465205,-0.00827393,-0.00188909,-0.99996399
1322933724.76464796,-0.00823636,-0.00207003,-0.99996394
1322933724.82565188,-0.00819814,-0.00210812,-0.99996417
1322933724.86567068,-0.00824021,-0.00198421,-0.99996408
1322933724.91367340,-0.00828606,-0.00213022,-0.99996340
1322933724.97256327,-0.00818020,-0.00207023,-0.99996440
1322933725.01358652,-0.00819863,-0.00202146,-0.99996435
1322933725.06582069,-0.00820914,-0.00199222,-0.99996432
1322933725.11353970,-0.00832856,-0.00199921,-0.99996332
1322933725.17264247,-0.00821881,-0.00233651,-0.99996350
1322933725.22567987,-0.00793101,-0.00224360,-0.99996603
1322933725.27253294,-0.00795125,-0.00234844,-0.99996563
1322933725.31365204,-0.00788073,-0.00224545,-0.99996643
1322933725.36456466,-0.00778956,-0.00210880,-0.99996744
1322933725.42567229,-0.00788722,-0.00210989,-0.99996667
1322933725.46555924,-0.00790845,-0.00199543,-0.99996674
1322933725.52567983,-0.00788100,-0.00199030,-0.99996696
1322933725.57366514,-0.00782547,-0.00186094,-0.99996765
1322933725.62456393,-0.00788843,-0.00181964,-0.99996723
1322933725.67255402,-0.00792590,-0.00193649,-0.99996671
1322933725.71354055,-0.00815663,-0.00174954,-0.99996520
1322933725.76565313,-0.00859481,-0.00183780,-0.99996138
1322933725.82454610,-0.00837297,-0.00171704,-0.99996347
1322933725.87352800,-0.00833206,-0.00198372,-0.99996332
1322933725.92453122,-0.00808366,-0.00192362,-0.99996548
1322933725.97357035,-0.00819823,-0.00191180,-0.99996457
1322933726.02454543,-0.00843020,-0.00181633,-0.99996282
1322933726.07258630,-0.00851426,-0.00175440,-0.99996221
1322933726.12556005,-0.00841821,-0.00175382,-0.99996303
1322933726.16642952,-0.00853776,-0.00165840,-0.99996218
1322933726.22464633,-0.00848053,-0.00163820,-0.99996270
1322933726.26457071,-0.00862343,-0.00172673,-0.99996133
1322933726.32451463,-0.00868830,-0.00167457,-0.99996085
1322933726.36569095,-0.00843738,-0.00182206,-0.99996274
1322933726.42566156,-0.00846360,-0.00183946,-0.99996249
1322933726.47367907,-0.00853684,-0.00159278,-0.99996229
1322933726.52456927,-0.00853811,-0.00190002,-0.99996174
1322933726.56464148,-0.00828346,-0.00181826,-0.99996404
1322933726.61365700,-0.00832677,-0.00184305,-0.99996363
1322933726.67256331,-0.00838487,-0.00181217,-0.99996320
1322933726.72567654,-0.00815952,-0.00192625,-0.99996486
1322933726.77367353,-0.00821504,-0.00215029,-0.99996394
1322933726.82564855,-0.00814714,-0.00201464,-0.99996478
1322933726.87255216,-0.00810783,-0.00193124,-0.99996527
1322933726.92464328,-0.00812040,-0.00173362,-0.99996553
1322933726.97365546,-0.00790012,-0.00185862,-0.99996707
1322933727.02456021,-0.00815429,-0.00175211,-0.99996522
1322933727.07367849,-0.00822023,-0.00163214,-0.99996488
1322933727.12464666,-0.00815963,-0.00170704,-0.99996525
1322933727.17366242,-0.00826095,-0.00136803,-0.99996494
1322933727.21338058,-0.00834704,-0.00131929,-0.99996429
1322933727.26465583,-0.00808856,-0.00112002,-0.99996666
1322933727.32465529,-0.00810073,-0.00083680,-0.99996684
1322933727.37256336,-0.00789617,-0.00099940,-0.99996833
1322933727.41256785,-0.00786813,-0.00115944,-0.99996837
1322933727.47253537,-0.00784377,-0.00122992,-0.99996848
1322933727.51278400,-0.00764590,-0.00162174,-0.99996945
1322933727.57365060,-0.00761272,-0.00134048,-0.99997012
1322933727.62567496,-0.00758073,-0.00148488,-0.99997016
1322933727.67367983,-0.00752713,-0.00108812,-0.99997108
1322933727.72464633,-0.00748330,-0.00087301,-0.99997162
1322933727.76464987,-0.00767439,-0.00071613,-0.99997030
1322933727.82464480,-0.00767630,-0.00070226,-0.99997029
1322933727.86570358,-0.00774102,-0.00098864,-0.99996955
1322933727.92555714,-0.00778478,-0.00092310,-0.99996927
1322933727.96664667,-0.00760917,-0.00111677,-0.99997043
1322933728.02452707,-0.00767304,-0.00091079,-0.99997015
1322933728.07274175,-0.00771523,-0.00103195,-0.99996970
1322933728.12553835,-0.00770723,-0.00105161,-0.99996975
1322933728.17263842,-0.00791600,-0.00108968,-0.99996807
1322933728.22567248,-0.00805287,-0.00116057,-0.99996690
1322933728.26565194,-0.00829915,-0.00130969,-0.99996470
1322933728.32564020,-0.00827024,-0.00140210,-0.99996482
1322933728.37353778,-0.00833867,-0.00106553,-0.99996466
1322933728.41368389,-0.00829292,-0.00110319,-0.99996500
1322933728.47264147,-0.00813719,-0.00116279,-0.99996622
1322933728.52565289,-0.00805241,-0.00129284,-0.99996674
1322933728.57323217,-0.00794057,-0.00142734,-0.99996745
1322933728.62559366,-0.00810592,-0.00121880,-0.99996640
1322933728.66572189,-0.00777339,-0.00127975,-0.99996897
1322933728.71255803,-0.00778092,-0.00121608,-0.99996899
1322933728.77263999,-0.00808728,-0.00090656,-0.99996689
1322933728.82566619,-0.00828804,-0.00054566,-0.99996550
1322933728.87264991,-0.00826344,-0.00033176,-0.99996580
1322933728.92564368,-0.00827940,-0.00038518,-0.99996565
1322933728.96571994,-0.00828027,-0.00037548,-0.99996565
1322933729.02462912,-0.00822008,-0.00040817,-0.99996613
1322933729.06573057,-0.00809891,-0.00046967,-0.99996709
1322933729.12567258,-0.00815349,-0.00046893,-0.99996665
1322933729.17264032,-0.00787832,-0.00063195,-0.99996877
1322933729.22564578,-0.00778884,-0.00039510,-0.99996959
1322933729.27265215,-0.00778085,-0.00042193,-0.99996964
1322933729.32556272,-0.00772215,-0.00036940,-0.99997012
1322933729.37665582,-0.00774233,-0.00016612,-0.99997001
1322933729.41265059,-0.00758016,-0.00035890,-0.99997121
1322933729.47264886,-0.00774967,-0.00051100,-0.99996984
1322933729.52464294,-0.00768913,-0.00038846,-0.99997036
1322933729.57366157,-0.00776072,-0.00034911,-0.99996982
1322933729.62464356,-0.00800938,-0.00036754,-0.99996786
1322933729.66567421,-0.00816483,-0.00023304,-0.99996664
1322933729.72454238,-0.00801228,-0.00000979,-0.99996790
1322933729.77264643,-0.00759314,-0.00015922,-0.99997116
1322933729.81364775,-0.00759448,-0.00018420,-0.99997114
1322933729.86572456,-0.00766741,-0.00022658,-0.99997058
1322933729.92464209,-0.00756657,-0.00014381,-0.99997136
1322933729.97680902,-0.00772798,0.00010049,-0.99997013
1322933730.02566576,-0.00776252,0.00017879,-0.99996986
1322933730.06553698,-0.00787385,0.00032354,-0.99996895
1322933730.12564969,-0.00806293,0.00037472,-0.99996742
1322933730.16464472,-0.00799835,0.00011796,-0.99996801
1322933730.21257663,-0.00824102,0.00022205,-0.99996602
1322933730.27263951,-0.00835208,0.00004663,-0.99996512
1322933730.31366825,-0.00837951,0.00016389,-0.99996488
1322933730.37756419,-0.00857596,0.00029584,-0.99996318
1322933730.42460489,-0.00878688,0.00025558,-0.99996136
1322933730.47364664,-0.00872767,0.00022176,-0.99996189
1322933730.52469659,-0.00859778,-0.00006712,-0.99996304
1322933730.57263947,-0.00859996,0.00001390,-0.99996302
1322933730.62464905,-0.00832388,0.00000710,-0.99996536
1322933730.67680073,-0.00823340,-0.00013652,-0.99996610
1322933730.72565651,-0.00810406,-0.00012203,-0.99996715
1322933730.77263999,-0.00797384,0.00008705,-0.99996820
1322933730.81665730,-0.00794774,0.00014597,-0.99996841
1322933730.87365770,-0.00798675,0.00020926,-0.99996808
1322933730.92465091,-0.00786033,-0.00001220,-0.99996911
1322933730.97727633,-0.00803059,-0.00018505,-0.99996774
1322933731.02464890,-0.00803377,-0.00018982,-0.99996771
1322933731.07663846,-0.00792537,-0.00035754,-0.99996853
1322933731.12456107,-0.00796239,-0.00029648,-0.99996826
1322933731.17665482,-0.00815126,-0.00035102,-0.99996672
1322933731.21652532,-0.00838967,-0.00060134,-0.99996463
1322933731.26456642,-0.00842877,-0.00075566,-0.99996419
1322933731.32569838,-0.00838696,-0.00058786,-0.99996466
1322933731.36580205,-0.00815923,-0.00065383,-0.99996650
1322933731.42569304,-0.00831037,-0.00056082,-0.99996531
1322933731.46555638,-0.00828859,-0.00073275,-0.99996538
1322933731.52566123,-0.00857259,-0.00076480,-0.99996296
1322933731.56671810,-0.00876729,-0.00087524,-0.99996118
1322933731.62564683,-0.00879544,-0.00073209,-0.99996105
1322933731.67340422,-0.00854869,-0.00030582,-0.99996341
1322933731.72467875,-0.00845803,-0.00016085,-0.99996422
1322933731.77364826,-0.00835472,-0.00003670,-0.99996510
1322933731.82616639,-0.00850970,-0.00009319,-0.99996379
