Time_in_sec,Mx,My,Mz
1322933583.57388711,-0.47370461,-0.03697383,-0.80369717
1322933583.62559748,-0.47737119,-0.03910765,-0.80162406
1322933583.67265344,-0.47503373,-0.03633288,-0.80311126
1322933583.72460318,-0.47267127,-0.03775815,-0.80243170
1322933583.76464868,-0.47513407,-0.03479705,-0.80459559
1322933583.82564926,-0.47487995,-0.04465473,-0.80610806
1322933583.87264156,-0.47475708,-0.03987556,-0.80346912
1322933583.92465544,-0.47489238,-0.03797841,-0.80322427
1322933583.96220732,-0.47493762,-0.03834892,-0.80402434
1322933584.01347709,-0.47450989,-0.04578942,-0.80687869
1322933584.07364702,-0.47755164,-0.04370036,-0.80973613
1322933584.12454772,-0.47444212,-0.04115063,-0.80290806
1322933584.17259884,-0.47488940,-0.03835814,-0.80322129
1322933584.21356416,-0.47208947,-0.03623020,-0.80387688
1322933584.27366185,-0.47425210,-0.04591607,-0.80712968
1322933584.32463980,-0.47611848,-0.04125061,-0.80367029
1322933584.37264109,-0.47440878,-0.03825013,-0.80199414
1322933584.42556262,-0.47471794,-0.03770996,-0.80481678
1322933584.47264099,-0.47492248,-0.03721434,-0.80363184
1322933584.52571917,-0.47506884,-0.03799371,-0.80163378
1322933584.57366276,-0.47464266,-0.03605681,-0.80562508
1322933584.62574315,-0.47714141,-0.03771231,-0.80215478
1322933584.67264366,-0.47501674,-0.03747360,-0.80296838
1322933584.72455049,-0.47345892,-0.03760371,-0.80421191
1322933584.76465321,-0.47563866,-0.03798280,-0.80206662
1322933584.82571936,-0.47439253,-0.04540819,-0.80714154
1322933584.87265611,-0.47573218,-0.03935515,-0.80379564
1322933584.92564416,-0.47573218,-0.03935515,-0.80379564
1322933584.96464491,-0.47432050,-0.03723140,-0.80266356
1322933585.02556348,-0.47595146,-0.04411587,-0.80804080
1322933585.06463099,-0.47490546,-0.03835507,-0.80348897
1322933585.11258340,-0.47420475,-0.04377657,-0.80607593
1322933585.17256618,-0.47591120,-0.04311248,-0.80724567
1322933585.22564626,-0.47497594,-0.04061653,-0.80494326
1322933585.26464295,-0.47408190,-0.03899740,-0.80343699
1322933585.32564712,-0.47637773,-0.04501713,-0.80619121
1322933585.37278008,-0.47358137,-0.03631642,-0.80609578
1322933585.42567682,-0.47537500,-0.03783327,-0.80445343
1322933585.46573162,-0.47532886,-0.03860042,-0.80377817
1322933585.52463841,-0.47544777,-0.04489697,-0.80653894
1322933585.56462502,-0.47533190,-0.03923177,-0.80390698
1322933585.62469554,-0.47731668,-0.04500917,-0.80597836
1322933585.67264032,-0.47487035,-0.03874095,-0.80295056
1322933585.72465134,-0.47560179,-0.03960834,-0.80391967
1322933585.76570058,-0.47667405,-0.03795639,-0.80345994
1322933585.81367183,-0.47573173,-0.04552362,-0.80681729
1322933585.87260723,-0.47533754,-0.04565185,-0.80706048
1322933585.91355562,-0.47534195,-0.03897708,-0.80404288
1322933585.97254157,-0.47559002,-0.04416049,-0.80428517
1322933586.01265430,-0.47470301,-0.03960861,-0.80480176
1322933586.06464195,-0.47479659,-0.04504983,-0.80476660
1322933586.12464523,-0.47616994,-0.04490596,-0.80497974
1322933586.16637111,-0.47510025,-0.03705394,-0.80657750
1322933586.22464347,-0.47463909,-0.04262958,-0.80637610
1322933586.26463461,-0.47511426,-0.04139744,-0.80281138
1322933586.31254005,-0.47553387,-0.04313562,-0.80549002
1322933586.37265301,-0.47545582,-0.04489543,-0.80667281
1322933586.42464066,-0.47444522,-0.03973527,-0.80505282
1322933586.47359514,-0.47521248,-0.03809261,-0.80404204
1322933586.52464652,-0.47683853,-0.03949061,-0.80185741
1322933586.57336497,-0.47688660,-0.03745924,-0.80240881
1322933586.62464905,-0.47432265,-0.03695369,-0.80493313
1322933586.67265201,-0.47660670,-0.03733735,-0.80226028
1322933586.72554374,-0.47414595,-0.03799859,-0.80211431
1322933586.76683068,-0.47648636,-0.03733585,-0.80252016
1322933586.82468867,-0.47775620,-0.04115802,-0.81056708
1322933586.86500216,-0.47477302,-0.03785034,-0.80348516
1322933586.92464948,-0.47386074,-0.04364242,-0.80712420
1322933586.96565676,-0.47421327,-0.03555985,-0.80520403
1322933587.02564335,-0.47342920,-0.04443424,-0.80455941
1322933587.06206870,-0.47723299,-0.04034890,-0.80400765
1322933587.11352420,-0.47610784,-0.04464055,-0.80617857
1322933587.17263961,-0.47443345,-0.04428741,-0.80541831
1322933587.21261787,-0.47616360,-0.03959897,-0.80421871
1322933587.27264762,-0.47549987,-0.04235929,-0.80709434
1322933587.32564306,-0.47690892,-0.04074100,-0.80318588
1322933587.36683226,-0.47493562,-0.03860207,-0.80402237
1322933587.41361022,-0.47449866,-0.04313746,-0.80636430
1322933587.47364783,-0.47539768,-0.04412371,-0.80787563
1322933587.52566910,-0.47671542,-0.04085536,-0.80450773
1322933587.56565404,-0.47504684,-0.03976732,-0.80148590
1322933587.62463450,-0.47444165,-0.04120352,-0.80970985
1322933587.67263699,-0.47503802,-0.03782416,-0.80563456
1322933587.71264577,-0.47411886,-0.03838293,-0.80170977
1322933587.76464558,-0.47800893,-0.04575768,-0.80627918
1322933587.82539892,-0.47632855,-0.04310622,-0.80740303
1322933587.87367272,-0.47465983,-0.03999603,-0.80412954
1322933587.92453146,-0.47414112,-0.03860691,-0.80437690
1322933587.97263432,-0.47544417,-0.03822372,-0.80338746
1322933588.01253557,-0.47611314,-0.03887483,-0.80102015
1322933588.06690621,-0.47557431,-0.04411444,-0.80855268
1322933588.12465334,-0.47533545,-0.04489393,-0.80693269
1322933588.17252135,-0.47484237,-0.03821623,-0.80468678
1322933588.22564602,-0.47478229,-0.03870874,-0.80601341
1322933588.26555419,-0.47564974,-0.03861260,-0.80232930
1322933588.32564807,-0.47492808,-0.04363443,-0.80678535
1322933588.37264061,-0.47452036,-0.03936626,-0.80399287
1322933588.41354704,-0.47376895,-0.03797260,-0.80489379
1322933588.46566939,-0.47632563,-0.04449702,-0.80752587
1322933588.52554607,-0.47542581,-0.04667058,-0.80639112
1322933588.57261586,-0.47366056,-0.03645219,-0.80516571
1322933588.62454391,-0.47462669,-0.04012875,-0.80359316
1322933588.66577601,-0.47474006,-0.03795850,-0.80521631
1322933588.71265030,-0.47576299,-0.04460841,-0.80949348
1322933588.77264833,-0.47588119,-0.04488763,-0.80696398
1322933588.82554460,-0.47490853,-0.03898641,-0.80361784
1322933588.86652970,-0.47549039,-0.03846765,-0.80418855
1322933588.91364288,-0.47621942,-0.04575668,-0.80817729
1322933588.97253370,-0.47564140,-0.04374698,-0.80735886
1322933589.02457261,-0.47520262,-0.03832274,-0.80617380
1322933589.06461525,-0.47580343,-0.03845682,-0.80487347
1322933589.11276293,-0.47571173,-0.04398629,-0.80856150
1322933589.17365456,-0.47785056,-0.04548616,-0.80813944
1322933589.21367764,-0.47484648,-0.03973208,-0.80494249
1322933589.27354693,-0.47802991,-0.04411065,-0.80642605
1322933589.32465291,-0.47432774,-0.04038967,-0.80317396
1322933589.36464667,-0.47414017,-0.03668677,-0.80639184
1322933589.42463923,-0.47780132,-0.04256417,-0.80922538
1322933589.46565747,-0.47481534,-0.03961165,-0.80440807
1322933589.52463913,-0.47516689,-0.04490165,-0.80638945
1322933589.56565785,-0.47510022,-0.03910065,-0.80456156
1322933589.61264968,-0.47566041,-0.04541089,-0.80561370
1322933589.66451716,-0.47466737,-0.04209410,-0.80904925
1322933589.71264052,-0.47549480,-0.04198109,-0.80696350
1322933589.76571941,-0.47516763,-0.04378856,-0.80399698
1322933589.82565188,-0.47703153,-0.04147587,-0.80532146
1322933589.86568594,-0.47701234,-0.03983652,-0.80479908
1322933589.92566180,-0.47406313,-0.04137780,-0.80568558
1322933589.96572590,-0.47643057,-0.03931964,-0.80637008
1322933590.02564716,-0.47483680,-0.03993764,-0.80934179
1322933590.06566834,-0.47501299,-0.03896642,-0.80535787
1322933590.12463808,-0.47848642,-0.04422328,-0.80725163
1322933590.17365551,-0.47345403,-0.03720096,-0.80634868
1322933590.22465396,-0.47554755,-0.03731924,-0.80500066
1322933590.26567960,-0.47639528,-0.03973008,-0.80356413
1322933590.32565641,-0.47574383,-0.04602686,-0.80708098
1322933590.36565709,-0.47534195,-0.03897708,-0.80404288
1322933590.42566109,-0.47496521,-0.04299539,-0.80732572
1322933590.46573472,-0.47511920,-0.03770677,-0.80470645
1322933590.52567601,-0.47416458,-0.04378426,-0.80540669
1322933590.57264924,-0.47668016,-0.03921909,-0.80371761
1322933590.62455106,-0.47548336,-0.03834262,-0.80405569
1322933590.67367959,-0.47263521,-0.03622390,-0.80390823
1322933590.72564888,-0.47540814,-0.03770055,-0.80498981
1322933590.77354074,-0.47456428,-0.03786575,-0.80227268
1322933590.82566404,-0.47351605,-0.03850201,-0.80300808
1322933590.87367582,-0.47450614,-0.03709403,-0.80347550
1322933590.91365290,-0.47359833,-0.03722241,-0.80422276
1322933590.97255754,-0.47296906,-0.04477880,-0.80826503
1322933591.01364803,-0.47579634,-0.04037849,-0.80272466
1322933591.07365060,-0.47712311,-0.04411245,-0.80717432
1322933591.12566781,-0.47500384,-0.04013018,-0.80308121
1322933591.16302133,-0.47468075,-0.03733792,-0.80415052
1322933591.22570896,-0.47315851,-0.04415968,-0.80681336
1322933591.26559472,-0.47608134,-0.03883186,-0.80501997
1322933591.32455468,-0.47671461,-0.04401516,-0.80488425
1322933591.36617541,-0.47462565,-0.03924425,-0.80346632
1322933591.42573047,-0.47374636,-0.04288146,-0.80739009
1322933591.46619010,-0.47484237,-0.03821623,-0.80468678
1322933591.52565002,-0.47415265,-0.04325646,-0.80741060
1322933591.56558752,-0.47567207,-0.04189437,-0.80310637
1322933591.62468910,-0.47387883,-0.04133948,-0.80940986
1322933591.67368078,-0.47318098,-0.03722867,-0.80406541
1322933591.71338105,-0.47474891,-0.03785495,-0.80308360
1322933591.77367091,-0.47491813,-0.04490019,-0.80677533
1322933591.82464337,-0.47558659,-0.04052048,-0.80151123
1322933591.86580920,-0.47434068,-0.03874417,-0.80318695
1322933591.92561531,-0.47415870,-0.04350808,-0.80754244
1322933591.96557045,-0.47588462,-0.03833942,-0.80394536
1322933592.02573085,-0.47540954,-0.04364042,-0.80574584
1322933592.07764244,-0.47492254,-0.03822542,-0.80375767
1322933592.12463832,-0.47669432,-0.04048024,-0.80410916
1322933592.17367911,-0.47309765,-0.03762377,-0.80272388
1322933592.22566152,-0.47333953,-0.03747564,-0.80447280
1322933592.26560092,-0.47587845,-0.03912345,-0.80167174
1322933592.32554865,-0.47455710,-0.04590677,-0.80768079
1322933592.36495113,-0.47655773,-0.03845966,-0.80384964
1322933592.41663718,-0.47551504,-0.04144715,-0.80950278
1322933592.47364521,-0.47308320,-0.04455325,-0.80560571
1322933592.51766515,-0.47539309,-0.04063483,-0.80283302
1322933592.56464601,-0.47621599,-0.04517445,-0.80351323
1322933592.61371660,-0.47443050,-0.04262043,-0.80743122
1322933592.67371750,-0.47485888,-0.04223290,-0.80772543
1322933592.71365738,-0.47617966,-0.03959589,-0.80448639
1322933592.76571727,-0.47449076,-0.04516115,-0.80648214
1322933592.81774282,-0.47592101,-0.04187128,-0.80498809
1322933592.86457634,-0.47445562,-0.04248924,-0.80783379
1322933592.92554975,-0.47553873,-0.04048058,-0.80524331
1322933592.96571755,-0.47612357,-0.03958209,-0.80581707
1322933593.01364350,-0.47493801,-0.04441537,-0.80477941
1322933593.07770348,-0.47514862,-0.04212466,-0.80574220
1322933593.11364365,-0.47493774,-0.04037107,-0.80427605
1322933593.16605568,-0.47500721,-0.04275911,-0.80572939
1322933593.22465110,-0.47414964,-0.04057840,-0.80929762
1322933593.26691079,-0.47306687,-0.04051201,-0.80483466
1322933593.32463431,-0.47480580,-0.04489716,-0.80716902
1322933593.37654710,-0.47348008,-0.03593212,-0.80662638
1322933593.41665483,-0.47370362,-0.04015819,-0.80180609
1322933593.46572542,-0.47365108,-0.04274877,-0.80805248
1322933593.51663947,-0.47787148,-0.04282805,-0.80816042
1322933593.56451821,-0.47449169,-0.04402350,-0.80635726
1322933593.61770892,-0.47594717,-0.04262459,-0.80551749
1322933593.67323351,-0.47611478,-0.04069672,-0.80807561
1322933593.72457504,-0.47549057,-0.04150088,-0.80456609
1322933593.77771378,-0.47447613,-0.03886918,-0.80319375
1322933593.81663871,-0.47428247,-0.03696138,-0.80426389
1322933593.86661482,-0.47536662,-0.04501436,-0.80746704
1322933593.92464113,-0.47611591,-0.04259230,-0.80832833
1322933593.96621108,-0.47598585,-0.03771266,-0.80328894
1322933594.02463889,-0.47411153,-0.04134401,-0.80875623
1322933594.07369304,-0.47587869,-0.03705217,-0.80595523
1322933594.11360621,-0.47646436,-0.03910946,-0.80237228
1322933594.16464448,-0.47674793,-0.04385788,-0.80768824
1322933594.21663904,-0.47486192,-0.04286424,-0.80785429
1322933594.26554656,-0.47388771,-0.04429371,-0.80538702
1322933594.31357503,-0.47705463,-0.04159783,-0.80572200
1322933594.36456680,-0.47709489,-0.04260122,-0.80651706
1322933594.42456126,-0.47479948,-0.04060124,-0.80653381
1322933594.46497512,-0.47335580,-0.04050579,-0.80511802
1322933594.51352644,-0.47520271,-0.04239161,-0.80440956
1322933594.56459117,-0.47634053,-0.04464509,-0.80552500
1322933594.62569785,-0.47720918,-0.04235110,-0.80612540
1322933594.67771173,-0.47553468,-0.03997581,-0.80511349
1322933594.71282649,-0.47477117,-0.04012564,-0.80373484
1322933594.77665043,-0.47512975,-0.04554069,-0.80584902
1322933594.82583880,-0.47459069,-0.03960557,-0.80519551
1322933594.86474442,-0.47510412,-0.03758327,-0.80443972
1322933594.92469144,-0.47495532,-0.04527224,-0.80744153
1322933594.97773075,-0.47440493,-0.03567408,-0.80614781
1322933595.02572012,-0.47517341,-0.03999588,-0.80362546
1322933595.07372904,-0.47448310,-0.03798314,-0.80320078
1322933595.11370063,-0.47647533,-0.03771712,-0.80238330
1322933595.17769265,-0.47506365,-0.04578158,-0.80704385
1322933595.22569156,-0.47557768,-0.03961296,-0.80351812
1322933595.27772331,-0.47566384,-0.03886268,-0.80259502
1322933595.31371832,-0.47379693,-0.03849732,-0.80315763
1322933595.37768698,-0.47784251,-0.04548769,-0.80800557
1322933595.41267014,-0.47337288,-0.04037614,-0.80538672
1322933595.47275829,-0.47562632,-0.04362347,-0.80709219
1322933595.51370168,-0.47529978,-0.03923792,-0.80337161
1322933595.57281947,-0.47674888,-0.04577801,-0.80567330
1322933595.61370325,-0.47507703,-0.03796761,-0.80403519
1322933595.67664266,-0.47572967,-0.04476570,-0.80668944
1322933595.71370578,-0.47480637,-0.04075084,-0.80439907
1322933595.76497984,-0.47602767,-0.04463136,-0.80710769
1322933595.81369185,-0.47765866,-0.04233869,-0.80681813
1322933595.87265420,-0.47458085,-0.04289349,-0.80543721
1322933595.91368389,-0.47499099,-0.04074004,-0.80520999
1322933595.97270656,-0.47771183,-0.04374329,-0.80561030
1322933596.02482724,-0.47390038,-0.04065062,-0.80288076
1322933596.07265186,-0.47643027,-0.03732205,-0.80385083
1322933596.11652279,-0.47471291,-0.04038956,-0.80279589
1322933596.17653251,-0.47499442,-0.04438005,-0.80798393
1322933596.22512889,-0.47478721,-0.03706478,-0.80589259
1322933596.26703334,-0.47422937,-0.03861456,-0.80358166
1322933596.31368876,-0.47451392,-0.04323640,-0.80889857
1322933596.37280560,-0.47674197,-0.04461734,-0.80768222
1322933596.41653562,-0.47552565,-0.04010393,-0.80497861
1322933596.46470022,-0.47747317,-0.04449822,-0.80625790
1322933596.52469444,-0.47668672,-0.04450152,-0.80674630
1322933596.57269883,-0.47469905,-0.03806821,-0.80681372
1322933596.61274719,-0.47426960,-0.03961795,-0.80437672
1322933596.67367435,-0.47687551,-0.04395985,-0.80982882
1322933596.71289682,-0.47553360,-0.03909132,-0.80498660
1322933596.77268338,-0.47532430,-0.04325305,-0.80654413
1322933596.82470083,-0.47510126,-0.03998515,-0.80468845
1322933596.86569643,-0.47492453,-0.03797226,-0.80375969
1322933596.92470598,-0.47607580,-0.04361106,-0.80778491
1322933596.97367382,-0.47571927,-0.03895394,-0.80579853
1322933597.01372600,-0.47501990,-0.03706931,-0.80523902
1322933597.07365298,-0.47675312,-0.04625822,-0.80807078
1322933597.12567353,-0.47622383,-0.03908190,-0.80515963
1322933597.17760253,-0.47446519,-0.03821481,-0.80519867
1322933597.22456884,-0.47315800,-0.03912886,-0.80391657
1322933597.27268481,-0.47429344,-0.03556903,-0.80427492
1322933597.31365991,-0.47387514,-0.03875966,-0.80222648
1322933597.37261295,-0.47472975,-0.04640381,-0.80835384
1322933597.41366696,-0.47530887,-0.04012088,-0.80363232
1322933597.47669339,-0.47581601,-0.04399087,-0.80803394
1322933597.52454352,-0.47547051,-0.03895247,-0.80618441
1322933597.57273340,-0.47425345,-0.03860995,-0.80398321
1322933597.61365581,-0.47499382,-0.04038487,-0.80294538
1322933597.67661476,-0.47387516,-0.04384337,-0.81192511
1322933597.71270323,-0.47388142,-0.03999779,-0.80475181
1322933597.76469731,-0.47343445,-0.04478787,-0.80695784
1322933597.81269574,-0.47396010,-0.04529095,-0.80671751
1322933597.87365794,-0.47655520,-0.04285914,-0.80661762
1322933597.91269279,-0.47529694,-0.03959309,-0.80563623
1322933597.97364616,-0.47623527,-0.04272037,-0.80806744
1322933598.01270199,-0.47442922,-0.04074942,-0.80491096
1322933598.07271028,-0.47608173,-0.04489831,-0.80577499
1322933598.12557197,-0.47550154,-0.04010854,-0.80457705
1322933598.17382956,-0.47443411,-0.03604767,-0.80668020
1322933598.22469425,-0.47505400,-0.03885672,-0.80376047
1322933598.27258468,-0.47527957,-0.03772514,-0.80284822
1322933598.32459044,-0.47454035,-0.03784580,-0.80413872
1322933598.37319970,-0.47549543,-0.03884585,-0.80431938
1322933598.42468524,-0.47537601,-0.03770670,-0.80445439
1322933598.47269869,-0.47565186,-0.03732381,-0.80447304
1322933598.52469182,-0.47543308,-0.03759392,-0.80312473
1322933598.57273746,-0.47550035,-0.03720189,-0.80419856
1322933598.61270189,-0.47407183,-0.03619431,-0.80519116
1322933598.67352772,-0.47614720,-0.04473488,-0.80911440
1322933598.72564697,-0.47512344,-0.03818698,-0.80710387
1322933598.77255082,-0.47442701,-0.03796934,-0.80453146
1322933598.81358790,-0.47563684,-0.03821139,-0.80433220
1322933598.87271881,-0.47384691,-0.04743664,-0.80736190
1322933598.92565894,-0.47524062,-0.03859277,-0.80457342
1322933598.97370410,-0.47360840,-0.03492101,-0.80637449
1322933599.02460766,-0.47495270,-0.03847242,-0.80429107
1322933599.06469417,-0.47572619,-0.04011461,-0.80378962
1322933599.12463450,-0.47594142,-0.04437056,-0.80790496
1322933599.17505980,-0.47467479,-0.03809738,-0.80414456
1322933599.22469759,-0.47687683,-0.03870044,-0.80466640
1322933599.27367210,-0.47550538,-0.03758008,-0.80432940
1322933599.32469416,-0.47649544,-0.03821881,-0.80278087
1322933599.37370229,-0.47427344,-0.03708949,-0.80412906
1322933599.42463017,-0.47525674,-0.03654298,-0.80685705
1322933599.47370505,-0.47476998,-0.03721899,-0.80335629
1322933599.51265931,-0.47476301,-0.03810503,-0.80334926
1322933599.57359576,-0.47472468,-0.04602562,-0.80822301
1322933599.62564802,-0.47383115,-0.03924910,-0.80382085
1322933599.67377925,-0.47546327,-0.03579421,-0.80567408
1322933599.72568583,-0.47576723,-0.03795820,-0.80420822
1322933599.77364659,-0.47298735,-0.03532087,-0.80513555
1322933599.82553101,-0.47466773,-0.03797234,-0.80401170
1322933599.87270093,-0.47649333,-0.03644981,-0.80252719
1322933599.92564440,-0.47214866,-0.03788642,-0.80280095
1322933599.97256231,-0.47443497,-0.03695673,-0.80453944
1322933600.02469230,-0.47580639,-0.04012380,-0.80286056
1322933600.07255816,-0.47436976,-0.03810668,-0.80359352
1322933600.12470412,-0.47695693,-0.03769855,-0.80361146
1322933600.17439318,-0.47456843,-0.03733488,-0.80454427
1322933600.21269560,-0.47288108,-0.03556945,-0.80566108
1322933600.27363968,-0.47474873,-0.04500993,-0.80849868
1322933600.32456970,-0.47530481,-0.03961611,-0.80350244
1322933600.37270451,-0.47694790,-0.03782666,-0.80347657
1322933600.42468286,-0.47503397,-0.03731939,-0.80550468
1322933600.47269416,-0.47527969,-0.03668951,-0.80498999
1322933600.52455640,-0.47503087,-0.03873476,-0.80335993
1322933600.56462574,-0.47330040,-0.03531003,-0.80582047
1322933600.61363029,-0.47663674,-0.04575041,-0.80833465
1322933600.67423606,-0.47623548,-0.04575360,-0.80844498
1322933600.72563720,-0.47424260,-0.03896666,-0.80611396
1322933600.77267361,-0.47589371,-0.03922239,-0.80420601
1322933600.82454228,-0.47544721,-0.03885507,-0.80351627
1322933600.87266994,-0.47434977,-0.03656935,-0.80533773
1322933600.92465663,-0.47460350,-0.03899571,-0.80306673
1322933600.96525788,-0.47248268,-0.03622855,-0.80363268
1322933601.01289129,-0.47609997,-0.04461753,-0.80831230
1322933601.07253695,-0.47693172,-0.04599580,-0.80874985
1322933601.12564278,-0.47466490,-0.04037422,-0.80426037
1322933601.17362976,-0.47474709,-0.03808354,-0.80534917
1322933601.22451639,-0.47377002,-0.03885710,-0.80502069
1322933601.27262950,-0.47446015,-0.03783661,-0.80506784
1322933601.32561135,-0.47688678,-0.03743467,-0.80467641
1322933601.37354517,-0.47420615,-0.03442373,-0.80494535
1322933601.42464352,-0.47188801,-0.03735717,-0.80519074
1322933601.47360086,-0.47623858,-0.03720781,-0.80290705
