Time_in_sec,Mx,My,Mz
1322943170.87310863,0.19648084,0.08019081,-0.72848237
1322943170.92167068,0.19501688,0.08037679,-0.73255533
1322943170.97371435,0.19650145,0.08174688,-0.73248070
1322943171.02163529,0.19452307,0.08213647,-0.73153317
1322943171.06956959,0.19667886,0.07944623,-0.72979486
1322943171.12169170,0.19539259,0.08136123,-0.73068017
1322943171.16966963,0.19548228,0.08008479,-0.72933620
1322943171.21321392,0.19507393,0.08326222,-0.73124421
1322943171.26965427,0.19537966,0.08199334,-0.73081851
1322943171.32166672,0.19638570,0.08527056,-0.73171592
1322943171.36965370,0.19405273,0.08084496,-0.72822714
1322943171.42067456,0.19424680,0.08060487,-0.72954363
1322943171.47324300,0.19438663,0.07909142,-0.72965729
1322943171.51385784,0.19462907,0.08188878,-0.73205703
1322943171.57352257,0.19539259,0.08136123,-0.73068017
1322943171.62166595,0.19550177,0.08375742,-0.73082465
1322943171.66166854,0.19390617,0.08225820,-0.73050588
1322943171.72167301,0.19518857,0.08185509,-0.72949910
1322943171.77267528,0.19893345,0.08358610,-0.73009562
1322943171.82164526,0.19489603,0.08251624,-0.73204643
1322943171.87324619,0.19404764,0.07946073,-0.72848302
1322943171.91363144,0.19549958,0.08098742,-0.73120302
1322943171.97269630,0.19519809,0.08578148,-0.73112291
1322943172.02167320,0.19490077,0.08286868,-0.72965598
1322943172.07254601,0.19407398,0.08124312,-0.73008996
1322943172.11367583,0.19522825,0.08504458,-0.73297673
1322943172.17253017,0.19499187,0.08350533,-0.73032016
1322943172.22167182,0.19534457,0.08336083,-0.72896963
1322943172.26964188,0.19485253,0.08184604,-0.72832185
1322943172.32167125,0.19355644,0.08202436,-0.73185343
1322943172.36966681,0.19350080,0.07883792,-0.72864258
1322943172.42166090,0.19490367,0.08148292,-0.72977847
1322943172.46967673,0.19422680,0.08010498,-0.72993982
1322943172.52167463,0.19389021,0.08226126,-0.73077267
1322943172.56965256,0.19640957,0.08425857,-0.73144120
1322943172.61264205,0.19328362,0.08316101,-0.73174453
1322943172.66070342,0.19539809,0.08478467,-0.73243338
1322943172.72164607,0.19591232,0.08334999,-0.72853833
1322943172.76965570,0.19399771,0.08271997,-0.72664905
1322943172.82153392,0.19402128,0.08389769,-0.73064440
1322943172.86965752,0.19343208,0.08048813,-0.72958928
1322943172.92066956,0.19545092,0.08414493,-0.73162806
1322943172.97346139,0.19268332,0.08212177,-0.72831488
1322943173.02139544,0.19568455,0.08286540,-0.73014295
1322943173.06965685,0.19759366,0.08007198,-0.73027897
1322943173.11255431,0.19438112,0.08188733,-0.73167235
1322943173.16965604,0.19546293,0.08464634,-0.73136520
1322943173.22167206,0.19549082,0.08413730,-0.73096102
1322943173.26967287,0.19352911,0.08036808,-0.73024750
1322943173.31263852,0.19362234,0.08276732,-0.73065877
1322943173.36965585,0.19650322,0.08247767,-0.73009330
1322943173.41264844,0.19466919,0.08490338,-0.73101366
1322943173.46965766,0.19382842,0.08302864,-0.73171240
1322943173.51257062,0.19442618,0.08427135,-0.73062408
1322943173.56967306,0.19531743,0.08694088,-0.73351747
1322943173.61264014,0.19437490,0.08261965,-0.72941834
1322943173.66064048,0.19708198,0.08309437,-0.72940016
1322943173.72069192,0.19595461,0.08512934,-0.72987843
1322943173.77265692,0.19343412,0.08124331,-0.72946185
1322943173.82072186,0.19447893,0.08262419,-0.72994417
1322943173.86959481,0.19394007,0.08199986,-0.72997028
1322943173.92164469,0.19347142,0.08264583,-0.73093235
1322943173.96955442,0.19519138,0.07946192,-0.72974700
1322943174.02170062,0.19638853,0.08287739,-0.73196387
1322943174.06965756,0.19530226,0.07757622,-0.73039132
1322943174.12167501,0.19442137,0.08291150,-0.73313993
1322943174.16165948,0.19593872,0.08213454,-0.73278165
1322943174.21264052,0.19480960,0.08122461,-0.72911727
1322943174.26965594,0.19351046,0.08477913,-0.73001546
1322943174.32064104,0.19602460,0.08337739,-0.73119074
1322943174.37253904,0.19448042,0.07932533,-0.72805852
1322943174.42065310,0.19461714,0.08239478,-0.73219436
1322943174.47251534,0.19479257,0.08034638,-0.72951049
1322943174.52164054,0.19618781,0.08402469,-0.73291439
1322943174.56929064,0.19346732,0.08113547,-0.73118728
1322943174.62155914,0.19494887,0.08187649,-0.73124105
1322943174.66159368,0.19746675,0.08095331,-0.73002690
1322943174.72167468,0.19357742,0.08239813,-0.73145622
1322943174.76967645,0.19434892,0.08186905,-0.72994596
1322943174.82064104,0.19554253,0.08160885,-0.73040754
1322943174.86971903,0.19432087,0.08036327,-0.73060101
1322943174.92064071,0.19355546,0.08215047,-0.73185444
1322943174.97261071,0.19462711,0.08214102,-0.73205900
1322943175.02139497,0.19500811,0.08352667,-0.73231339
1322943175.07364225,0.19437371,0.07972353,-0.72979569
1322943175.12164521,0.19587360,0.08224848,-0.73158979
1322943175.16965079,0.19565044,0.08010150,-0.73105484
1322943175.22064471,0.19444701,0.08263030,-0.73047775
1322943175.26965022,0.19463855,0.07858840,-0.73003799
1322943175.32064724,0.19676884,0.08441354,-0.73447925
1322943175.36967611,0.19442053,0.07883308,-0.72912174
1322943175.42064810,0.19532572,0.08074438,-0.73187578
1322943175.46965742,0.19348116,0.07936983,-0.73117334
1322943175.50936532,0.19512162,0.08023083,-0.73082018
1322943175.57255602,0.19507189,0.08250704,-0.73137164
1322943175.62166786,0.19500388,0.08400675,-0.73005736
1322943175.66171551,0.19593838,0.08110274,-0.73064709
1322943175.72164488,0.19530360,0.08248717,-0.72976309
1322943175.77324533,0.19607051,0.08362047,-0.73039234
1322943175.82154250,0.19622771,0.08401706,-0.73224735
1322943175.86966443,0.19369508,0.08162006,-0.72958267
1322943175.92167211,0.19469200,0.08301010,-0.73086536
1322943175.96967387,0.19617899,0.07994781,-0.72902954
1322943176.02063847,0.19428210,0.08225962,-0.73101616
1322943176.06965899,0.19452569,0.08072633,-0.72939563
1322943176.12065053,0.19807522,0.08501326,-0.73294681
1322943176.16965652,0.19434913,0.08088603,-0.73233140
1322943176.22056818,0.19576760,0.08249617,-0.73106599
1322943176.27360320,0.19533144,0.08097070,-0.72948438
1322943176.31359744,0.19543786,0.08276222,-0.73201728
1322943176.36966729,0.19559301,0.08640890,-0.73123795
1322943176.41265655,0.19556767,0.08450039,-0.72962999
1322943176.47359276,0.19525480,0.08362985,-0.73043901
1322943176.52132392,0.19363745,0.08490521,-0.73014212
1322943176.56967235,0.19549881,0.08413577,-0.73082763
1322943176.62159920,0.19622539,0.08323750,-0.73011482
1322943176.66056204,0.19423789,0.08173992,-0.72955257
1322943176.71359134,0.19730289,0.08146393,-0.73043883
1322943176.76968145,0.19625087,0.08716083,-0.73147184
1322943176.81265593,0.19526581,0.08425739,-0.73017716
1322943176.87254930,0.19422340,0.08466347,-0.73170203
1322943176.92164397,0.19597381,0.08477231,-0.73186868
1322943176.97264075,0.19537444,0.08259954,-0.72856349
1322943177.02166438,0.19383039,0.08277640,-0.73171043
1322943177.07264876,0.19578011,0.07982485,-0.72891849
1322943177.12064743,0.19642143,0.08274516,-0.73142928
1322943177.17264152,0.19424680,0.08060487,-0.72954363
1322943177.21307850,0.19648218,0.08109649,-0.73061597
1322943177.27254605,0.19410744,0.08516493,-0.73131359
1322943177.32057452,0.19460994,0.08325321,-0.72994131
1322943177.37355757,0.19745317,0.08274334,-0.73230082
1322943177.42166662,0.19530191,0.08276378,-0.73202509
1322943177.46928287,0.19590703,0.07894352,-0.72917056
1322943177.52064180,0.19660118,0.08122409,-0.73087597
1322943177.56959319,0.19474059,0.07884518,-0.73056579
1322943177.62064385,0.19508672,0.08061529,-0.73135674
1322943177.66167092,0.19455585,0.07998943,-0.73124951
1322943177.71273828,0.19707993,0.08233919,-0.72952759
1322943177.77264214,0.19581972,0.08601219,-0.72975981
1322943177.82164335,0.19507118,0.08666281,-0.73087084
1322943177.87264705,0.19524145,0.08222275,-0.72856826
1322943177.92056799,0.19595172,0.08250984,-0.73251778
1322943177.97255778,0.19609028,0.08109812,-0.73037249
1322943178.02167106,0.19502696,0.08213785,-0.73216909
1322943178.06970572,0.19800037,0.07817858,-0.73050755
1322943178.11264420,0.19656239,0.08312043,-0.73129106
1322943178.16064644,0.19375730,0.08289187,-0.73065203
1322943178.22161508,0.19764881,0.08421706,-0.72884434
1322943178.27318859,0.19451876,0.08160914,-0.72940260
1322943178.31267285,0.19552062,0.08236860,-0.73068035
1322943178.36967087,0.19616662,0.08463395,-0.73092610
1322943178.42165136,0.19555962,0.08349450,-0.72988886
1322943178.47263765,0.19374587,0.08022513,-0.72890472
1322943178.52067685,0.19673768,0.08527656,-0.73262638
1322943178.57257414,0.19407779,0.07872383,-0.73033690
1322943178.61264515,0.19448783,0.08148914,-0.72993517
1322943178.66057348,0.19551371,0.08325142,-0.73068726
1322943178.71252131,0.19694808,0.08385111,-0.72928047
1322943178.76965761,0.19571061,0.08462341,-0.72948986
1322943178.82064128,0.19569077,0.08613835,-0.72963518
1322943178.87264848,0.19517826,0.08107705,-0.72749990
1322943178.92064834,0.19697224,0.08286350,-0.73126572
1322943178.96124673,0.19454433,0.08253463,-0.73339599
1322943179.02155876,0.19433995,0.08199669,-0.73008037
1322943179.07268214,0.19527140,0.08246888,-0.72803664
1322943179.12063861,0.19400829,0.08352239,-0.73090822
1322943179.17327189,0.19493544,0.07946199,-0.72949576
1322943179.22064781,0.19532387,0.08301144,-0.73162687
1322943179.26966953,0.19488558,0.07972338,-0.73029816
1322943179.32064915,0.19773419,0.08462739,-0.73189998
1322943179.36965466,0.19572023,0.07933259,-0.72998172
1322943179.42064142,0.19427320,0.08339467,-0.73102510
1322943179.47262549,0.19574219,0.07958025,-0.72958350
1322943179.52064943,0.19668628,0.08161004,-0.73167157
1322943179.57264900,0.19388874,0.07934075,-0.72889000
1322943179.62065148,0.19497980,0.08199651,-0.73070848
1322943179.66183066,0.19571330,0.08021542,-0.72998863
1322943179.72057462,0.19501072,0.08211652,-0.73017585
1322943179.77262545,0.19573165,0.08199933,-0.73172897
1322943179.81279898,0.19646642,0.08412177,-0.73050636
1322943179.87267423,0.19423231,0.08352842,-0.73169309
1322943179.92063427,0.19479512,0.08414817,-0.73126674
1322943179.97263455,0.19368096,0.07935605,-0.73009837
1322943180.02164292,0.19461587,0.08249651,-0.72993535
1322943180.07370472,0.19381994,0.07998355,-0.72996217
1322943180.11365223,0.19564620,0.08680095,-0.73256713
1322943180.17264223,0.19629650,0.08337426,-0.73117518
1322943180.22053099,0.19607757,0.08475247,-0.73013449
1322943180.27253079,0.19370306,0.08161853,-0.72944927
1322943180.32164764,0.19454807,0.08301319,-0.73100656
1322943180.37355471,0.19570737,0.08097212,-0.72999460
1322943180.42064714,0.19497788,0.08325616,-0.73058498
1322943180.47253084,0.19355701,0.07985903,-0.72984332
1322943180.52063942,0.19566886,0.08289284,-0.73266971
1322943180.57253671,0.19319478,0.08229651,-0.73333836
1322943180.62054753,0.19490507,0.08339601,-0.73178661
1322943180.66065478,0.19653535,0.08148853,-0.73194516
1322943180.72064757,0.19368815,0.08250288,-0.72958964
1322943180.77263880,0.19502541,0.08221520,-0.72765005
1322943180.82157207,0.19621140,0.08298831,-0.73037958
1322943180.87253833,0.19484773,0.08048619,-0.73083770
1322943180.92064142,0.19633682,0.08540584,-0.73251730
1322943180.97255111,0.19565150,0.08098280,-0.73092842
1322943181.02055645,0.19492400,0.08301461,-0.73151678
1322943181.07264042,0.19407292,0.08036183,-0.73021638
1322943181.11359763,0.19404840,0.08253173,-0.73262668
1322943181.17264199,0.19419114,0.08363778,-0.73010105
1322943181.22064090,0.19511794,0.08476494,-0.73032236
1322943181.27369618,0.19365807,0.08024193,-0.73037213
1322943181.32065392,0.19555989,0.08351889,-0.73214889
1322943181.37255931,0.19383363,0.08242244,-0.73396748
1322943181.42170262,0.19466114,0.08389750,-0.73127252
1322943181.47264576,0.19365603,0.07948675,-0.73049957
1322943181.52064276,0.19463409,0.08226561,-0.73192662
1322943181.57264805,0.19258735,0.07911786,-0.73029202
1322943181.62065387,0.19473381,0.08174282,-0.73032182
1322943181.66170907,0.19585758,0.08124412,-0.73198205
1322943181.72169685,0.19440909,0.08238570,-0.73114276
1322943181.76171517,0.19600525,0.08171958,-0.72945142
1322943181.82154536,0.19355518,0.08212609,-0.72959441
1322943181.86972523,0.19538540,0.08221967,-0.72842711
1322943181.92065644,0.19589154,0.08199319,-0.73132104
1322943181.97369313,0.19369297,0.07985747,-0.72983557
1322943182.02169943,0.19446325,0.08265163,-0.73247093
1322943182.07253504,0.19503446,0.07908971,-0.73015201
1322943182.12064743,0.19491234,0.08354498,-0.73391420
1322943182.16172266,0.19672950,0.08225585,-0.73313612
1322943182.22065210,0.19578257,0.08261923,-0.73080015
1322943182.26984453,0.19416508,0.08187977,-0.73075414
1322943182.32173610,0.19551167,0.08249625,-0.73081470
1322943182.36974192,0.19464067,0.08035099,-0.72978508
1322943182.42052555,0.19599988,0.08252506,-0.73397744
1322943182.47254968,0.19502154,0.07972182,-0.73029035
1322943182.52065659,0.19532338,0.08618417,-0.73351151
1322943182.57269311,0.19497161,0.07897580,-0.73121822
1322943182.62154269,0.19565983,0.08201307,-0.73292959
1322943182.66158009,0.19466080,0.07886044,-0.73189980
1322943182.72169280,0.19501667,0.08135982,-0.73016989
1322943182.76171136,0.19549125,0.07995715,-0.72920185
1322943182.82066083,0.19528002,0.08352354,-0.73229784
1322943182.87276816,0.19304061,0.08252898,-0.73135495
1322943182.92064190,0.19427215,0.08251338,-0.73115152
1322943182.96969080,0.19559309,0.08341105,-0.73387432
1322943183.02069736,0.19382051,0.08403758,-0.73172039
1322943183.06969333,0.19596528,0.08071981,-0.73024386
1322943183.12067461,0.19568180,0.08226073,-0.73253137
1322943183.16967940,0.19383124,0.08063547,-0.73196036
1322943183.22168612,0.19414219,0.08276565,-0.73102790
1322943183.26968980,0.19597913,0.07895417,-0.73022997
1322943183.32168865,0.19598497,0.08340941,-0.73411775
1322943183.37371135,0.19540249,0.08010006,-0.73067021
1322943183.42172313,0.19567677,0.08188390,-0.73266178
1322943183.47265339,0.19500360,0.07997710,-0.73055917
1322943183.52065611,0.19649348,0.08174840,-0.73261410
1322943183.57262564,0.19340736,0.07963580,-0.73237592
1322943183.62169433,0.19775298,0.08223116,-0.73188108
1322943183.66182971,0.19531660,0.07885720,-0.73226106
1322943183.72069335,0.19738397,0.08134693,-0.73136389
1322943183.77368855,0.19674157,0.08376468,-0.73274785
1322943183.82168937,0.19535679,0.08287922,-0.73109227
1322943183.87254357,0.19479772,0.07873276,-0.73189098
1322943183.92168903,0.19611055,0.08162240,-0.73223627
1322943183.97253299,0.19589904,0.07894505,-0.72930396
1322943184.02059746,0.19526999,0.08276989,-0.73255867
1322943184.07254601,0.19460769,0.07947581,-0.73044515
1322943184.12070823,0.19804224,0.08413807,-0.73360687
1322943184.17268038,0.19438218,0.08276863,-0.73154593
1322943184.22174191,0.19797374,0.08259116,-0.73040891
1322943184.27255678,0.19632921,0.08021981,-0.73101699
1322943184.32071519,0.19523771,0.08174420,-0.73095769
1322943184.37267971,0.19484469,0.07985713,-0.73096615
1322943184.42169023,0.19490796,0.08201025,-0.73190904
1322943184.47270751,0.19488065,0.08035397,-0.73030311
1322943184.52068782,0.19476911,0.08339757,-0.73179436
1322943184.57325602,0.19703120,0.08048403,-0.73283988
1322943184.62069941,0.19564189,0.08226836,-0.73319834
1322943184.66095638,0.19678417,0.07934905,-0.73257971
1322943184.72068214,0.19698812,0.08185304,-0.73112440
1322943184.77361560,0.19444560,0.08071721,-0.72846961
1322943184.82054901,0.19580686,0.08364645,-0.73253453
1322943184.87367034,0.19460571,0.07972804,-0.73044711
1322943184.92166114,0.19730458,0.08340140,-0.73470700
1322943184.97254705,0.19496065,0.07935568,-0.73135459
1322943185.02164698,0.19437215,0.08201498,-0.73180676
1322943185.07254028,0.19554140,0.07972014,-0.73065948
1322943185.12068701,0.19606768,0.08200838,-0.73290622
1322943185.17274117,0.19445111,0.08013539,-0.73298466
1322943185.22069979,0.19806181,0.08259875,-0.73120153
1322943185.26967025,0.19616501,0.07969862,-0.72929436
1322943185.32069182,0.19549309,0.08390944,-0.73321909
1322943185.36964726,0.19493276,0.07986473,-0.73175877
1322943185.42165017,0.19624558,0.08275436,-0.73210406
1322943185.46968985,0.19298433,0.08050045,-0.73027962
1322943185.52053595,0.19474609,0.08226863,-0.73231900
1322943185.56967425,0.19652696,0.07945085,-0.73006946
1322943185.62170053,0.19578187,0.08276974,-0.73306119
1322943185.66164970,0.19493876,0.08011544,-0.73162735
1322943185.71292329,0.19712514,0.08273277,-0.73099017
1322943185.77305031,0.19427440,0.08629078,-0.73064774
1322943185.82165384,0.19714816,0.08386172,-0.73046553
1322943185.87355089,0.19716786,0.08033196,-0.73057109
1322943185.92164874,0.19473204,0.08101203,-0.73270929
1322943185.96958542,0.19567834,0.07959246,-0.73065066
1322943186.02069402,0.19400646,0.08178418,-0.73342115
1322943186.07260132,0.19406389,0.07948206,-0.73047626
1322943186.12059999,0.19575164,0.08249923,-0.73133278
1322943186.16064429,0.19546300,0.08164850,-0.73400158
1322943186.22076464,0.19384325,0.08113688,-0.73169750
1322943186.26957226,0.19459885,0.08161827,-0.73032862
1322943186.32082963,0.19629255,0.08387873,-0.73117918
1322943186.37355161,0.19718572,0.07906926,-0.73042774
1322943186.42166758,0.19620568,0.08276200,-0.73277104
1322943186.46963835,0.19618528,0.08022290,-0.73115814
1322943186.51273465,0.19692661,0.08264481,-0.73432416
1322943186.57328176,0.19595785,0.08477537,-0.73213547
1322943186.62064385,0.19520085,0.08238089,-0.73149627
1322943186.66063905,0.19493982,0.08099673,-0.73150092
1322943186.72163463,0.19496277,0.08111826,-0.73110169
1322943186.77363038,0.19525170,0.08199338,-0.73069292
1322943186.82155991,0.19747020,0.08362158,-0.73190761
1322943186.86954045,0.19574754,0.08098887,-0.73158765
1322943186.92167091,0.19321378,0.08292252,-0.73294312
1322943186.97337246,0.19702739,0.08300332,-0.73259294
1322943187.02056694,0.19674045,0.08187597,-0.73299974
1322943187.06964922,0.19551456,0.08111048,-0.73093718
1322943187.12064171,0.19622658,0.08212835,-0.73249924
1322943187.16964865,0.19677626,0.08035798,-0.73258764
1322943187.22068763,0.19578589,0.08327268,-0.73293173
1322943187.27256727,0.19430393,0.08049244,-0.73086882
1322943187.31461763,0.19605722,0.08543488,-0.73492628
1322943187.37264895,0.19559613,0.08404011,-0.73374587
1322943187.42163754,0.19578569,0.08425571,-0.73054630
1322943187.47254467,0.19485869,0.08010631,-0.73070133
1322943187.52155352,0.19785799,0.08210959,-0.73240590
1322943187.57268214,0.19562536,0.07821738,-0.73170698
1322943187.62164044,0.19430739,0.08316071,-0.73274952
1322943187.66164064,0.19515982,0.08049981,-0.73241520
1322943187.71362066,0.19484985,0.08224878,-0.73058480
1322943187.77276158,0.19577113,0.08617185,-0.73282117
1322943187.81332684,0.19621260,0.08588444,-0.73000228
1322943187.86963749,0.19565713,0.08642107,-0.73243076
1322943187.92162037,0.19466029,0.08603844,-0.73102260
1322943187.97370028,0.19349614,0.07949289,-0.73090756
1322943188.02062917,0.19531977,0.08150108,-0.73188174
1322943188.07357788,0.19398315,0.08063085,-0.73168576
1322943188.12079215,0.19548015,0.08454156,-0.73335743
1322943188.16962004,0.19614537,0.08023053,-0.73182517
1322943188.22106814,0.19416733,0.08165193,-0.73301214
1322943188.26962733,0.19467887,0.08061998,-0.73138011
1322943188.31265950,0.19836789,0.08236168,-0.73291039
1322943188.37360692,0.19520727,0.08467080,-0.73337400
1322943188.42259359,0.19408937,0.08340539,-0.73183328
1322943188.46961117,0.19348413,0.07899148,-0.73117036
1322943188.52065825,0.19416542,0.08291157,-0.73288870
1322943188.57255483,0.19335270,0.08254261,-0.73293239
1322943188.62065268,0.19633061,0.08213290,-0.73302507
1322943188.66159964,0.19602539,0.08022904,-0.73156613
1322943188.72056937,0.19391514,0.08213056,-0.73037148
1322943188.77265000,0.19458784,0.08099073,-0.73059046
1322943188.82068062,0.19594783,0.08402172,-0.73239630
