Time_in_sec,Mx,My,Mz
1322942826.76979947,0.08926368,0.07549638,-0.81413347
1322942826.82159472,0.08849046,0.07209673,-0.81388646
1322942826.86976814,0.08798473,0.07237204,-0.81551296
1322942826.92164540,0.08927732,0.07070734,-0.81449598
1322942826.97275639,0.08980468,0.07286999,-0.81674230
1322942827.02145314,0.08864655,0.07060426,-0.81599385
1322942827.07272458,0.09043810,0.07156259,-0.81310642
1322942827.12065554,0.08856349,0.07097358,-0.81507063
1322942827.17251706,0.08673587,0.07150920,-0.81610978
1322942827.21269035,0.08889128,0.06995210,-0.81424654
1322942827.27275300,0.08915639,0.07183966,-0.81411242
1322942827.32171369,0.08924598,0.07577613,-0.81666285
1322942827.37303114,0.08968937,0.07221337,-0.81421775
1322942827.42168117,0.09059228,0.07133008,-0.81509030
1322942827.46064067,0.08871353,0.07222891,-0.81467247
1322942827.52164578,0.08910335,0.07346282,-0.81253201
1322942827.56972003,0.08817059,0.07210901,-0.81470263
1322942827.62171316,0.08914635,0.07108583,-0.81437331
1322942827.66970682,0.08879165,0.07249033,-0.81560069
1322942827.72064114,0.09083107,0.07143480,-0.81334895
1322942827.77263689,0.09010363,0.07349150,-0.81619799
1322942827.82169080,0.08941337,0.07171344,-0.81436276
1322942827.86956692,0.08882655,0.07210577,-0.81506401
1322942827.92064857,0.08977038,0.07108869,-0.81526840
1322942827.97263885,0.08825934,0.07095841,-0.81335938
1322942828.02066088,0.08840567,0.07274274,-0.81522572
1322942828.06169939,0.08822740,0.07096452,-0.81389308
1322942828.12169409,0.08965954,0.07398249,-0.81449848
1322942828.17254829,0.08878256,0.07460891,-0.81322366
1322942828.22065496,0.08813028,0.07007694,-0.81336021
1322942828.26981497,0.08933855,0.07210562,-0.81556660
1322942828.32064486,0.08816748,0.07047215,-0.81495655
1322942828.37263918,0.08847146,0.07147057,-0.81428176
1322942828.42168021,0.08957653,0.07135324,-0.81621218
1322942828.46969652,0.08777762,0.07223681,-0.81446010
1322942828.52064657,0.09026114,0.07069028,-0.81390780
1322942828.57264471,0.09089162,0.07399128,-0.81655556
1322942828.62155771,0.08878663,0.07211341,-0.81573117
1322942828.66064191,0.08849838,0.07108754,-0.81387854
1322942828.72169781,0.08938751,0.07297797,-0.81463951
1322942828.76965070,0.08890442,0.07234280,-0.81373167
1322942828.82064962,0.08874441,0.07134129,-0.81426525
1322942828.87264752,0.08951741,0.07171798,-0.81488866
1322942828.92064452,0.09081779,0.07425732,-0.81775838
1322942828.97256017,0.08819547,0.07097063,-0.81442678
1322942829.02155423,0.08845641,0.07033982,-0.81467313
1322942829.06969476,0.08655766,0.07073864,-0.81465161
1322942829.12065125,0.08879232,0.07133213,-0.81346464
1322942829.16972899,0.08592796,0.07151706,-0.81602299
1322942829.22063756,0.08980330,0.07095644,-0.81473374
1322942829.27264452,0.08992728,0.07045334,-0.81498879
1322942829.32064486,0.08880451,0.07085040,-0.81558776
1322942829.37264705,0.09126039,0.07384368,-0.81493783
1322942829.42173505,0.09121248,0.07385284,-0.81573844
1322942829.46156287,0.08910427,0.07232901,-0.81265646
1322942829.52171874,0.08742160,0.07273540,-0.81355339
1322942829.57252073,0.08825545,0.07247066,-0.81323785
1322942829.62054372,0.09026746,0.07197311,-0.81591141
1322942829.66065359,0.08787368,0.07224288,-0.81511945
1322942829.72064948,0.08811675,0.07287507,-0.81550914
1322942829.76168346,0.08839652,0.07385366,-0.81297415
1322942829.82064080,0.08812653,0.07360450,-0.81298774
1322942829.86123896,0.08994953,0.07473167,-0.81408858
1322942829.92170262,0.08838557,0.07423364,-0.81311059
1322942829.96970749,0.08936034,0.07333659,-0.81278229
1322942830.02066398,0.08872738,0.07046284,-0.81465858
1322942830.06953716,0.08720578,0.07275224,-0.81489545
1322942830.12064338,0.09083107,0.07143480,-0.81334895
1322942830.17271709,0.08925580,0.07350700,-0.81677836
1322942830.22162986,0.08763655,0.07085380,-0.81472379
1322942830.27266550,0.08907326,0.07120132,-0.81331468
1322942830.31265903,0.08789954,0.07097834,-0.81484264
1322942830.37264895,0.08934903,0.07590682,-0.81718975
1322942830.42172480,0.08817158,0.07198287,-0.81470162
1322942830.47326159,0.08749364,0.07173840,-0.81473851
1322942830.52065086,0.08989494,0.07564826,-0.81715667
1322942830.56866646,0.08923753,0.07273030,-0.81491220
1322942830.61266112,0.08829746,0.07021981,-0.81508023
1322942830.66065478,0.08714470,0.07336926,-0.81357396
1322942830.72064686,0.08999538,0.07396715,-0.81341547
1322942830.76160479,0.08775652,0.07385386,-0.81234592
1322942830.82167649,0.08830085,0.07588730,-0.81432438
1322942830.86868548,0.08816751,0.07447837,-0.81219411
1322942830.92172575,0.08851795,0.07277015,-0.81787878
1322942830.96869755,0.08984170,0.07424846,-0.81595266
1322942831.02054262,0.08941740,0.07221650,-0.81423330
1322942831.06860065,0.08717173,0.07099533,-0.81568211
1322942831.12069154,0.08895508,0.06893223,-0.81330454
1322942831.16970825,0.08730474,0.07137221,-0.81567734
1322942831.22070289,0.08817059,0.07210901,-0.81470263
1322942831.26068163,0.08888428,0.06982748,-0.81437898
1322942831.31367660,0.08918246,0.07359809,-0.81345922
1322942831.36956024,0.08878256,0.07460891,-0.81322366
1322942831.42168975,0.08773356,0.07373229,-0.81274521
1322942831.46965337,0.08931540,0.07296731,-0.81357986
1322942831.52165508,0.08836550,0.07272597,-0.81363237
1322942831.56967759,0.08742853,0.07185236,-0.81354642
1322942831.62165928,0.08858547,0.07122129,-0.81467229
1322942831.66082215,0.08705778,0.07225227,-0.81516612
1322942831.72165632,0.08904152,0.07423040,-0.81347197
1322942831.76869488,0.08924492,0.07489462,-0.81678933
1322942831.82070255,0.08799469,0.07211822,-0.81537753
1322942831.86858869,0.08812950,0.07322606,-0.81298476
1322942831.91025376,0.08815858,0.07160748,-0.81496549
1322942831.97268200,0.08906809,0.07603762,-0.81733978
1322942832.02165174,0.08702355,0.07147861,-0.81356680
1322942832.06167221,0.08630478,0.07237558,-0.81414640
1322942832.12070823,0.08934066,0.07386864,-0.81531364
1322942832.16870284,0.08720486,0.07388604,-0.81477100
1322942832.22068405,0.08738267,0.07261689,-0.81421953
1322942832.26164412,0.08975144,0.07147019,-0.81553829
1322942832.32164502,0.08809149,0.07197374,-0.81377542
1322942832.36855459,0.08719469,0.07111689,-0.81528282
1322942832.42166305,0.08819143,0.07046757,-0.81455624
1322942832.47252679,0.08799747,0.07272303,-0.81298858
1322942832.52164650,0.08785270,0.07186902,-0.81551677
1322942832.56076241,0.08861977,0.07300259,-0.81614619
1322942832.62069917,0.08793254,0.07185374,-0.81418246
1322942832.66101360,0.08831971,0.07449815,-0.81418002
1322942832.72070479,0.08991455,0.07410856,-0.81475079
1322942832.76127315,0.08846831,0.07283227,-0.81189877
1322942832.82069397,0.08832664,0.07361512,-0.81417304
1322942832.86853766,0.08860139,0.07421681,-0.81176847
1322942832.92068791,0.08924326,0.07617897,-0.81892633
1322942832.96858692,0.08775967,0.07249215,-0.81472892
1322942833.01252389,0.08858942,0.07071669,-0.81466836
1322942833.06878138,0.08910162,0.07373951,-0.81479448
1322942833.12079859,0.08791064,0.07261369,-0.81445527
1322942833.16066194,0.08828368,0.07299354,-0.81496865
1322942833.22170615,0.08934607,0.07628526,-0.81719273
1322942833.26865649,0.08623793,0.07276624,-0.81521684
1322942833.31268930,0.08945732,0.07220887,-0.81356615
1322942833.36165237,0.08758483,0.07338286,-0.81527740
1322942833.42170763,0.08841082,0.07513496,-0.81484431
1322942833.46854329,0.08924633,0.07358588,-0.81239176
1322942833.52069974,0.08817653,0.07135213,-0.81469667
1322942833.56864834,0.08665255,0.07185411,-0.81292599
1322942833.60965848,0.08866662,0.07211192,-0.81547207
1322942833.66164684,0.08832360,0.07298590,-0.81430149
1322942833.72164369,0.08660320,0.07617059,-0.81548715
1322942833.76165223,0.08850742,0.07196752,-0.81361860
1322942833.82074571,0.08712971,0.07324617,-0.81383979
1322942833.86167645,0.08693092,0.07414147,-0.81478852
1322942833.92178893,0.08877549,0.07347664,-0.81348157
1322942833.96967864,0.08810852,0.07285219,-0.81338209
1322942834.02067232,0.08808661,0.07361214,-0.81365490
1322942834.06164956,0.08820062,0.07336286,-0.81404543
1322942834.12071753,0.08965043,0.07209486,-0.81488389
1322942834.16865706,0.08929170,0.07299630,-0.81624067
1322942834.20966578,0.08864669,0.07261956,-0.81574291
1322942834.26165128,0.09085046,0.07410067,-0.81496316
1322942834.32158852,0.08778475,0.07437673,-0.81407672
1322942834.36957073,0.08724447,0.07284635,-0.81196880
1322942834.40964913,0.08816175,0.07425200,-0.81458610
1322942834.46166086,0.09052229,0.07308244,-0.81377769
1322942834.52060413,0.08684099,0.07640147,-0.81374681
1322942834.56965208,0.08729269,0.07386924,-0.81330329
1322942834.62064409,0.08848036,0.07033524,-0.81427282
1322942834.66164064,0.09040754,0.07348226,-0.81564867
1322942834.72068024,0.08760786,0.07451208,-0.81475264
1322942834.76863456,0.08803771,0.07374745,-0.81445646
1322942834.82069516,0.09015822,0.07257491,-0.81312990
1322942834.86868286,0.08796968,0.07124129,-0.81590432
1322942834.92060161,0.08967760,0.07173623,-0.81674111
1322942834.96166205,0.08877402,0.07377773,-0.81800461
1322942835.02054906,0.08938355,0.07348256,-0.81464350
1322942835.06867480,0.08779465,0.07311526,-0.81406677
1322942835.10958266,0.08777564,0.07248910,-0.81446207
1322942835.16161704,0.09096380,0.07500959,-0.81748974
1322942835.22061300,0.08861563,0.07449044,-0.81376415
1322942835.26861095,0.08883171,0.07449800,-0.81468260
1322942835.32060480,0.09149084,0.07614019,-0.81760097
1322942835.36066890,0.09031413,0.07206570,-0.81285131
1322942835.40962791,0.08952950,0.07322717,-0.81450033
1322942835.46866179,0.09043032,0.07458708,-0.81286341
1322942835.50964141,0.08806537,0.07321388,-0.81179166
1322942835.56163859,0.08776179,0.07425517,-0.81447601
1322942835.62160444,0.08964279,0.07713466,-0.81438988
1322942835.66164327,0.08906884,0.07588708,-0.81507826
1322942835.72065377,0.08843676,0.07487808,-0.81444204
1322942835.76866102,0.09096467,0.07687435,-0.81497723
1322942835.80959487,0.08971357,0.07223319,-0.81607795
1322942835.86162257,0.09059539,0.07296694,-0.81483638
1322942835.92058754,0.08795769,0.07474598,-0.81340474
1322942835.96163702,0.08872430,0.07283220,-0.81215006
1322942836.02064681,0.08934140,0.07371809,-0.81305212
1322942836.06852841,0.08953748,0.07322565,-0.81436688
1322942836.10956430,0.09014706,0.07716043,-0.81728643
1322942836.16856956,0.09144922,0.07320222,-0.81412452
1322942836.21857691,0.08981135,0.07196257,-0.81447482
1322942836.26859403,0.08924354,0.07298106,-0.81478077
1322942836.32052922,0.09138595,0.07104857,-0.81318140
1322942836.36159945,0.08900747,0.07247349,-0.81425864
1322942836.42058825,0.08913989,0.07501622,-0.81626439
1322942836.46064067,0.08943152,0.07448106,-0.81371748
1322942836.52058363,0.08884958,0.07323500,-0.81453919
1322942836.56862164,0.09044976,0.07425438,-0.81711459
1322942836.61356592,0.08936752,0.07247796,-0.81503582
1322942836.66153288,0.08898186,0.07376242,-0.81679595
1322942836.72053552,0.08805877,0.07512897,-0.81393367
1322942836.76899624,0.08676855,0.07135254,-0.81331450
1322942836.80925655,0.08924453,0.07285491,-0.81477976
1322942836.86853480,0.08865237,0.07183828,-0.81347638
1322942836.91260743,0.09045410,0.07578950,-0.81912017
1322942836.96060896,0.09067258,0.07436217,-0.81564009
1322942837.02100015,0.08885943,0.07497209,-0.81189233
1322942837.06162143,0.08726767,0.07299232,-0.81383002
1322942837.11325336,0.08938330,0.07345816,-0.81238300
1322942837.16061211,0.09030833,0.07483789,-0.81260633
1322942837.20956397,0.08891907,0.07866237,-0.81497449
1322942837.26158714,0.08754077,0.07487835,-0.81356251
1322942837.32146764,0.08873875,0.07612880,-0.81376928
1322942837.36968708,0.08953299,0.07690375,-0.81625593
1322942837.42151523,0.08986863,0.07386544,-0.81554937
1322942837.46161675,0.08884549,0.07172428,-0.81479412
1322942837.51352811,0.08857762,0.07323813,-0.81455481
1322942837.56956840,0.08941998,0.07702687,-0.81586444
1322942837.60952282,0.09016627,0.07358103,-0.81287104
1322942837.66159391,0.08859260,0.07336122,-0.81428891
1322942837.72159100,0.08924046,0.07535042,-0.81227225
1322942837.76160836,0.08902365,0.07549340,-0.81361532
1322942837.82159996,0.08752077,0.07437833,-0.81395882
1322942837.86256170,0.08954348,0.07347641,-0.81423545
1322942837.91932702,0.08591993,0.07451715,-0.81351948
1322942837.96053076,0.08668067,0.07436791,-0.81214529
1322942838.01258135,0.08876790,0.07551787,-0.81562454
1322942838.06958795,0.08770406,0.07653347,-0.81516105
1322942838.12057328,0.08811247,0.07234760,-0.81337810
1322942838.16856027,0.08981280,0.07488378,-0.81635791
1322942838.21357608,0.08782083,0.07288278,-0.81592500
1322942838.26957488,0.08857267,0.07386886,-0.81455976
1322942838.32156587,0.08834458,0.07335977,-0.81390417
1322942838.36155963,0.08784867,0.07136595,-0.81564623
1322942838.40954757,0.08810455,0.07335678,-0.81338602
1322942838.46158338,0.08965658,0.07436094,-0.81450146
1322942838.52116704,0.08989345,0.07572562,-0.81263661
1322942838.56253791,0.08887961,0.07448884,-0.81388199
1322942838.62158012,0.08893377,0.07475484,-0.81521052
1322942838.66230607,0.08834095,0.07489641,-0.81604320
1322942838.71355343,0.09017853,0.07410696,-0.81486863
1322942838.76057434,0.08796917,0.07842103,-0.81502694
1322942838.82057571,0.09132373,0.07700497,-0.81575549
1322942838.86955810,0.08977627,0.07333037,-0.81262553
1322942838.90963173,0.08787884,0.07463510,-0.81473804
1322942838.96958590,0.08860468,0.07487041,-0.81390053
1322942839.02159762,0.09083425,0.07407933,-0.81296951
1322942839.06167245,0.08952646,0.07259796,-0.81462878
1322942839.11270690,0.08715565,0.07298930,-0.81343752
1322942839.16955709,0.09070405,0.07853722,-0.81686598
1322942839.22056222,0.09086142,0.07372070,-0.81482679
1322942839.26163006,0.08944340,0.07296728,-0.81370550
1322942839.31292105,0.08737278,0.07387836,-0.81422949
1322942839.36967444,0.08943375,0.07425316,-0.81597596
1322942839.42056489,0.08983255,0.07535939,-0.81370109
1322942839.46853685,0.08724782,0.07450762,-0.81397539
1322942839.52139497,0.08823472,0.07212120,-0.81589568
1322942839.56966352,0.08765952,0.07097536,-0.81432450
1322942839.60974455,0.08817843,0.07009218,-0.81482011
1322942839.66055822,0.08873985,0.07401174,-0.81627977
1322942839.72166038,0.08969656,0.07536095,-0.81370884
1322942839.76168394,0.08892692,0.07664553,-0.81509197
1322942839.81257463,0.08864379,0.07400566,-0.81562042
1322942839.86950040,0.09146632,0.07508832,-0.81360573
1322942839.90968561,0.08857967,0.07399348,-0.81442732
1322942839.96174455,0.09104279,0.07713577,-0.81590545
1322942840.02053571,0.08976934,0.07421341,-0.81263244
1322942840.06854177,0.08828078,0.07437964,-0.81484616
1322942840.11336493,0.08819829,0.07580540,-0.81831849
1322942840.16853261,0.09066255,0.07360833,-0.81590098
1322942840.21256351,0.08913851,0.07310267,-0.81425577
1322942840.26059842,0.08790180,0.07475667,-0.81433874
1322942840.30967402,0.08842549,0.07422600,-0.81244344
1322942840.36158085,0.08922573,0.07525172,-0.81479865
1322942840.42156744,0.08991680,0.07788689,-0.81424689
1322942840.46158743,0.08799581,0.07400738,-0.81512558
1322942840.52057123,0.08955161,0.07549020,-0.81385106
1322942840.56854248,0.09112052,0.07535749,-0.81482410
1322942840.60958362,0.08797476,0.07262586,-0.81564838
1322942840.66155767,0.08912688,0.07464083,-0.81652826
1322942840.72168422,0.08927859,0.07461182,-0.81399310
1322942840.76167941,0.08782553,0.07222764,-0.81365949
1322942840.81256866,0.08808654,0.07260448,-0.81378037
1322942840.86056304,0.08889967,0.07599650,-0.81336021
1322942840.91256690,0.08984647,0.07460098,-0.81356168
1322942840.96056581,0.08907477,0.07513019,-0.81507230
1322942841.02115703,0.08948749,0.07547802,-0.81265795
1322942841.06155109,0.08865679,0.07438105,-0.81535649
1322942841.12055874,0.08746693,0.07514439,-0.81476539
1322942841.16856718,0.08710484,0.07438456,-0.81411558
1322942841.21252537,0.08751068,0.07261685,-0.81434518
1322942841.26853418,0.08826672,0.07312274,-0.81523651
1322942841.32056761,0.09007943,0.07347168,-0.81433773
1322942841.36166167,0.09026594,0.07527276,-0.81779748
1322942841.42172170,0.08854766,0.07299194,-0.81508648
1322942841.46164680,0.08901545,0.07247196,-0.81412518
1322942841.52173877,0.08919775,0.07475324,-0.81532836
1322942841.56056905,0.08839546,0.07297216,-0.81310064
1322942841.61257124,0.08821553,0.07247829,-0.81390500
1322942841.66057086,0.08806074,0.07487667,-0.81393170
1322942841.71365213,0.08909279,0.07588249,-0.81467795
1322942841.76857185,0.08966067,0.07587165,-0.81424654
1322942841.82168031,0.08969650,0.07435330,-0.81383431
1322942841.86929846,0.08842475,0.07437655,-0.81470495
1322942841.91257071,0.08929540,0.07246730,-0.81397617
1322942841.96167064,0.08785223,0.07605018,-0.81727636
1322942842.01365542,0.08952289,0.07514226,-0.81664228
1322942842.06164765,0.08959475,0.07512851,-0.81544143
1322942842.11324286,0.08755105,0.07565658,-0.81556213
1322942842.16887617,0.08836465,0.07486743,-0.81338239
1322942842.22170877,0.08995751,0.07473014,-0.81395519
1322942842.26155829,0.08820655,0.07260597,-0.81403947
1322942842.31364942,0.08943746,0.07372417,-0.81371146
1322942842.36164975,0.09075683,0.07688966,-0.81618589
1322942842.42164707,0.08932854,0.07535802,-0.81306505
1322942842.46954393,0.08758377,0.07250135,-0.81540388
1322942842.52166605,0.08889728,0.07743140,-0.81775874
1322942842.56169438,0.08876558,0.07073189,-0.81625390
1322942842.62057209,0.08831060,0.07261051,-0.81456536
1322942842.66064906,0.08809089,0.07413960,-0.81578594
1322942842.70855832,0.09031748,0.07372696,-0.81485790
1322942842.76864386,0.08958843,0.07384569,-0.81343782
1322942842.82164836,0.08953246,0.07284873,-0.81449735
1322942842.86965847,0.08863284,0.07438564,-0.81575680
1322942842.91253567,0.09054543,0.07222074,-0.81576443
1322942842.96056247,0.09003792,0.07577132,-0.81701642
1322942843.01325321,0.08679797,0.07477224,-0.81466788
1322942843.06966591,0.09098750,0.07498061,-0.81482893
1322942843.12164474,0.09080559,0.07473905,-0.81563526
1322942843.16166711,0.09015946,0.07247315,-0.81538945
1322942843.22065258,0.08955444,0.07309645,-0.81409901
1322942843.26967573,0.09058370,0.07349746,-0.81723428
1322942843.32063890,0.09019408,0.07528651,-0.81899834
1322942843.36966014,0.08852957,0.07123198,-0.81560630
1322942843.41032839,0.09151540,0.07396975,-0.81519014
1322942843.46965861,0.08917373,0.07375016,-0.81585413
1322942843.50968027,0.08990148,0.07272552,-0.81514013
1322942843.56064248,0.08987153,0.07247934,-0.81567186
1322942843.61354065,0.09090476,0.07638198,-0.81604069
1322942843.66164422,0.08912306,0.07716074,-0.81628126
1322942843.71265173,0.08903393,0.07627163,-0.81561494
1322942843.76065397,0.09121527,0.07445765,-0.81334943
1322942843.82166815,0.08935980,0.07651011,-0.81466734
1322942843.86165762,0.08797589,0.07451502,-0.81539643
1322942843.92054009,0.09126441,0.07434674,-0.81480837
1322942843.96964526,0.09026028,0.07283174,-0.81365782
1322942844.00966907,0.08895659,0.07286110,-0.81506217
1322942844.06165528,0.09081616,0.07231937,-0.81348932
1322942844.11265206,0.09017860,0.07511462,-0.81474316
1322942844.16967726,0.08851296,0.07639945,-0.81524676
1322942844.22065353,0.08828368,0.07299354,-0.81496865
1322942844.26863670,0.08952875,0.07337771,-0.81676185
1322942844.32064199,0.09034730,0.07195783,-0.81457710
1322942844.36965585,0.08908954,0.07223032,-0.81518286
1322942844.42133427,0.09012455,0.07285771,-0.81592613
1322942844.46967077,0.08932158,0.07223482,-0.81583446
1322942844.52168894,0.09067566,0.07199281,-0.81814855
1322942844.56165743,0.08930600,0.07427759,-0.81811088
1322942844.61253428,0.08833883,0.07313339,-0.81629616
1322942844.66141438,0.08900207,0.07728539,-0.81602317
1322942844.70955634,0.08848901,0.07640404,-0.81564707
1322942844.77264333,0.08998594,0.07827599,-0.81530952
1322942844.82164550,0.09032572,0.07374983,-0.81698495
1322942844.86174178,0.08943047,0.07359955,-0.81384391
1322942844.91256237,0.08927944,0.07247036,-0.81424308
1322942844.96064901,0.09031359,0.07523920,-0.81473637
1322942845.00967169,0.08722980,0.07375531,-0.81436974
1322942845.06054497,0.08876857,0.07435967,-0.81348848
1322942845.12151718,0.08861075,0.07612883,-0.81364363
1322942845.16165781,0.09095458,0.07511286,-0.81536365
1322942845.22064376,0.08878221,0.07679917,-0.81749469
1322942845.27361107,0.09001061,0.07411464,-0.81541014
1322942845.32065296,0.09101948,0.07197593,-0.81693214
1322942845.37364817,0.08968894,0.07339597,-0.81861424
1322942845.40964627,0.08881401,0.07477774,-0.81721193
1322942845.47263718,0.08963288,0.07438991,-0.81716228
1322942845.52053523,0.08978147,0.07272404,-0.81488109
1322942845.57365465,0.08675183,0.07150614,-0.81584287
1322942845.61338711,0.08931162,0.07248865,-0.81596982
1322942845.66179585,0.08884061,0.07336267,-0.81467366
1322942845.71264291,0.08822799,0.07602719,-0.81552625
1322942845.76966572,0.08860461,0.07386275,-0.81402606
1322942845.82064247,0.08974236,0.07358878,-0.81316119
1322942845.86965799,0.08914865,0.07186558,-0.81650639
1322942845.92064691,0.08711082,0.07062910,-0.81674659
1322942845.96064186,0.08953166,0.07199162,-0.81688434
1322942846.01258063,0.08878702,0.07415312,-0.81774068
1322942846.07360530,0.08844909,0.07641167,-0.81631422
1322942846.11337209,0.08867361,0.07223654,-0.81533962
1322942846.16064692,0.08848584,0.07375952,-0.81602651
1322942846.22064853,0.08808806,0.07653335,-0.81553799
1322942846.27263618,0.08816572,0.07374741,-0.81458211
1322942846.32064152,0.08998758,0.07298542,-0.81593490
1322942846.36913633,0.08861239,0.07083827,-0.81426907
1322942846.42157269,0.09023751,0.07172692,-0.81644315
1322942846.46095634,0.08916264,0.07211483,-0.81624150
1322942846.51263905,0.08803690,0.07289034,-0.81684345
1322942846.57364464,0.08789474,0.07362439,-0.81459665
1322942846.62208557,0.08880966,0.07324263,-0.81520635
1322942846.66162586,0.08990261,0.07461468,-0.81488818
1322942846.71352506,0.08834682,0.07313187,-0.81616271
1322942846.76064658,0.08784927,0.07642862,-0.81727934
1322942846.81263924,0.09000581,0.07676069,-0.81516415
1322942846.86132216,0.08932971,0.07424861,-0.81545007
1322942846.91365123,0.08719998,0.07552443,-0.81465048
1322942846.96063972,0.09046271,0.07762834,-0.81421375
1322942847.02052379,0.08805382,0.07575970,-0.81393862
1322942847.06965899,0.08866761,0.07198577,-0.81547105
1322942847.12167239,0.08960366,0.07399318,-0.81543249
1322942847.17366719,0.08999860,0.07361310,-0.81567305
1322942847.21251464,0.08916356,0.07098103,-0.81636602
1322942847.26966047,0.08819949,0.07147370,-0.81429738
1322942847.32164335,0.08997907,0.07616045,-0.81795341
