Time_in_sec,Mx,My,Mz
1322934326.86464214,0.11118980,-0.22606087,-0.89000249
1322934326.91664290,0.11146677,-0.22454818,-0.88973117
1322934326.96554685,0.11275604,-0.22318386,-0.88846701
1322934327.01745939,0.11146877,-0.22480133,-0.88972914
1322934327.06463671,0.11014861,-0.22529957,-0.88913423
1322934327.11761785,0.11272090,-0.22279797,-0.88900542
1322934327.16463971,0.11305469,-0.22544236,-0.89056712
1322934327.21766829,0.11105143,-0.22479507,-0.88988650
1322934327.26454449,0.11158731,-0.22457124,-0.88772345
1322934327.31664038,0.11310995,-0.22532654,-0.88963115
1322934327.36569667,0.11074959,-0.22519006,-0.88816696
1322934327.41652751,0.11266352,-0.22468279,-0.89019507
1322934327.46556258,0.11252610,-0.22455463,-0.89020389
1322934327.51664925,0.11151206,-0.22316660,-0.88880521
1322934327.56451869,0.11327142,-0.22647038,-0.88934666
1322934327.61664176,0.11070944,-0.22212458,-0.89072627
1322934327.66453528,0.11292049,-0.22470742,-0.88817948
1322934327.71664166,0.11166550,-0.22430891,-0.88865453
1322934327.76463985,0.10971420,-0.22516365,-0.88956028
1322934327.81771755,0.11372010,-0.22332299,-0.88827735
1322934327.86464739,0.11085886,-0.22581837,-0.88868952
1322934327.91764760,0.11068032,-0.22454488,-0.88924277
1322934327.96493506,0.11322944,-0.22317632,-0.88964033
1322934328.01674986,0.11132636,-0.22404030,-0.88974297
1322934328.06464005,0.11439909,-0.22292659,-0.89050883
1322934328.11694908,0.11223129,-0.22482458,-0.88835150
1322934328.16554403,0.11070144,-0.22416976,-0.88884419
1322934328.21708226,0.11318034,-0.22407615,-0.88830268
1322934328.26465201,0.10926782,-0.22656661,-0.88810825
1322934328.31656671,0.11178892,-0.22367606,-0.88878554
1322934328.36463809,0.11060207,-0.22581829,-0.88843745
1322934328.41769671,0.11321935,-0.22393270,-0.88990206
1322934328.46464968,0.11356553,-0.22407627,-0.88868076
1322934328.51663733,0.11119690,-0.22492476,-0.88974380
1322934328.56463861,0.11303879,-0.22546385,-0.88856721
1322934328.61663532,0.11206278,-0.22380579,-0.88876891
1322934328.66556263,0.11121198,-0.22480126,-0.88947713
1322934328.71772003,0.11227123,-0.22581878,-0.89007568
1322934328.76480484,0.11078455,-0.22555138,-0.88989615
1322934328.81376052,0.11351127,-0.22431865,-0.88961565
1322934328.86463809,0.11199847,-0.22685127,-0.88794959
1322934328.91771770,0.10995798,-0.22452931,-0.88995117
1322934328.96465158,0.11157306,-0.22479676,-0.89025670
1322934329.01754212,0.11296859,-0.22368102,-0.88951814
1322934329.06466532,0.11108657,-0.22518095,-0.88934809
1322934329.11663938,0.11311705,-0.22419043,-0.88937247
1322934329.16466928,0.11081477,-0.22429329,-0.88923693
1322934329.21375704,0.11144074,-0.22327934,-0.89000887
1322934329.26527452,0.11389053,-0.22560602,-0.88798380
1322934329.31767821,0.11294641,-0.22494063,-0.89004356
1322934329.36476994,0.11133333,-0.22492634,-0.88973600
1322934329.41769242,0.11152900,-0.22531840,-0.88878822
1322934329.46463776,0.11459064,-0.22483449,-0.88981670
1322934329.51664472,0.11132649,-0.22201815,-0.88949132
1322934329.56474876,0.11220818,-0.22494654,-0.88875204
1322934329.61771774,0.11227030,-0.22468114,-0.88995087
1322934329.66465235,0.11181794,-0.22532463,-0.88850486
1322934329.71657372,0.11289937,-0.22508255,-0.88857806
1322934329.76512766,0.11124511,-0.22493398,-0.88894069
1322934329.81652784,0.11047380,-0.22379610,-0.88805979
1322934329.86673975,0.11210588,-0.22520427,-0.88822246
1322934329.91665530,0.11128312,-0.22466396,-0.89054108
1322934329.96454048,0.11097032,-0.22366661,-0.88883251
1322934330.01664281,0.11324452,-0.22305281,-0.88937366
1322934330.06464338,0.11012151,-0.22491524,-0.88953876
1322934330.11655021,0.11208290,-0.22330409,-0.88837135
1322934330.16645932,0.11107256,-0.22441995,-0.88948792
1322934330.21665025,0.11231442,-0.22314842,-0.89129353
1322934330.26464748,0.11290347,-0.22662449,-0.88643229
1322934330.31372523,0.11071247,-0.22455102,-0.88870734
1322934330.36514878,0.11290130,-0.22634678,-0.88870186
1322934330.41380429,0.11098932,-0.22506048,-0.88868767
1322934330.46453047,0.11147061,-0.22197214,-0.89388484
1322934330.51772714,0.11295744,-0.22532189,-0.88990670
1322934330.56555200,0.11007646,-0.22531030,-0.88807124
1322934330.61757135,0.11169060,-0.22444008,-0.88825196
1322934330.66477609,0.11180992,-0.22226530,-0.89052874
1322934330.71373010,0.11066126,-0.22416207,-0.88951343
1322934330.76473689,0.11153697,-0.22633101,-0.88878018
1322934330.81781936,0.11157226,-0.22163695,-0.88988018
1322934330.86466312,0.11127039,-0.22508973,-0.88627058
1322934330.91371083,0.11232051,-0.22494352,-0.88914579
1322934330.96574545,0.11129614,-0.22529837,-0.89040220
1322934331.01385784,0.11316427,-0.22407308,-0.88857037
1322934331.06464291,0.11140659,-0.22607782,-0.88865620
1322934331.11666512,0.11108951,-0.22351396,-0.89136100
1322934331.16518235,0.11208383,-0.22444174,-0.88849616
1322934331.21665525,0.11110575,-0.22354160,-0.88882571
1322934331.26552391,0.11320520,-0.22519386,-0.89029360
1322934331.31369472,0.11142272,-0.22506982,-0.88826263
1322934331.36465645,0.11042957,-0.22429319,-0.88885885
1322934331.41656280,0.11204066,-0.22405432,-0.88916844
1322934331.46454644,0.11219018,-0.22367924,-0.88889593
1322934331.51368833,0.11174874,-0.22366837,-0.88945478
1322934331.56457686,0.11354548,-0.22356689,-0.88895243
1322934331.61669707,0.11288443,-0.22318389,-0.88859308
1322934331.66480350,0.11134655,-0.22252753,-0.88921958
1322934331.71669984,0.11128519,-0.22390604,-0.89041322
1322934331.76524901,0.11214805,-0.22546512,-0.88755125
1322934331.81651545,0.11352941,-0.22356381,-0.88922012
1322934331.86534786,0.10942620,-0.22629508,-0.88996845
1322934331.91668701,0.11230443,-0.22494043,-0.88941348
1322934331.96489382,0.11123391,-0.22452815,-0.89134514
1322934332.01670170,0.11081171,-0.22492464,-0.88936573
1322934332.06535649,0.11211387,-0.22315910,-0.89010453
1322934332.11668611,0.10934621,-0.22327104,-0.88866180
1322934332.16514468,0.11100034,-0.22544175,-0.88855082
1322934332.21771431,0.11139768,-0.22392756,-0.88853937
1322934332.26526976,0.11050763,-0.22605300,-0.89004165
1322934332.31655121,0.11137863,-0.22354475,-0.88881004
1322934332.36488605,0.11148893,-0.22634636,-0.88731569
1322934332.41669989,0.11201240,-0.22351885,-0.89184159
1322934332.46590614,0.11167261,-0.22317278,-0.88839585
1322934332.51669192,0.11060320,-0.22392271,-0.88818479
1322934332.56469226,0.11112469,-0.22594656,-0.88880670
1322934332.61653996,0.11023789,-0.22440742,-0.88980263
1322934332.66566849,0.11214396,-0.22392318,-0.88969702
1322934332.71766448,0.11159717,-0.22480138,-0.88985515
1322934332.76472473,0.11028422,-0.22519913,-0.88685977
1322934332.81364775,0.11047754,-0.22528893,-0.89044923
1322934332.86469316,0.11127827,-0.22200891,-0.89029437
1322934332.91690159,0.11150895,-0.22480902,-0.88905990
1322934332.96540570,0.11336076,-0.22456716,-0.88988918
1322934333.01769400,0.11080866,-0.22555599,-0.88949460
1322934333.06534076,0.11255841,-0.22458534,-0.88740093
1322934333.11670828,0.11262739,-0.22417033,-0.89073443
1322934333.16452742,0.11053479,-0.22542626,-0.88951129
1322934333.21364999,0.11269274,-0.22329813,-0.88953680
1322934333.26478696,0.11002824,-0.22530107,-0.88887435
1322934333.31734276,0.11153992,-0.22466403,-0.89079309
1322934333.36549616,0.11108451,-0.22593887,-0.88947594
1322934333.41364861,0.11131135,-0.22315273,-0.88988382
1322934333.46469665,0.11310888,-0.22621104,-0.88975799
1322934333.51660776,0.11169860,-0.22239491,-0.89013404
1322934333.56462860,0.11232954,-0.22507162,-0.88901091
1322934333.61653471,0.11185420,-0.22381493,-0.88771373
1322934333.66645575,0.11408997,-0.22443312,-0.89131558
1322934333.71365213,0.11219904,-0.22378279,-0.89102864
1322934333.76484394,0.11042950,-0.22530426,-0.88898468
1322934333.82472396,0.11159717,-0.22480138,-0.88985515
1322934333.86456656,0.11180595,-0.22175899,-0.89053273
1322934333.91360044,0.11205362,-0.22569983,-0.88915545
1322934333.96471095,0.11447808,-0.22582404,-0.89181644
1322934334.01364970,0.11094505,-0.22351085,-0.89150268
1322934334.06471276,0.11157417,-0.22595897,-0.88811398
1322934334.11760974,0.11103132,-0.22529677,-0.89028406
1322934334.16556644,0.11066109,-0.22413751,-0.89178103
1322934334.22537732,0.11428471,-0.22368754,-0.89024293
1322934334.26475263,0.11241888,-0.22316840,-0.88955349
1322934334.31765103,0.11255020,-0.22455925,-0.88980234
1322934334.36470437,0.11208469,-0.22659047,-0.88874686
1322934334.41766167,0.11059983,-0.22655165,-0.89083290
1322934334.46530056,0.11313899,-0.22391734,-0.89124054
1322934334.52480531,0.11150390,-0.22518721,-0.88919073
1322934334.56465364,0.11172975,-0.22227448,-0.88959962
1322934334.62470937,0.11223122,-0.22583567,-0.88847733
1322934334.66562724,0.11083900,-0.22227576,-0.88858366
1322934334.71766615,0.11240467,-0.22544064,-0.89007086
1322934334.76460576,0.11252297,-0.22619705,-0.89045858
1322934334.82466888,0.11274689,-0.22202010,-0.89074361
1322934334.86455274,0.11237086,-0.22012594,-0.88997906
1322934334.91367769,0.11073826,-0.22680639,-0.89082307
1322934334.96457481,0.11249781,-0.22707695,-0.89098698
1322934335.01668358,0.11175877,-0.22392306,-0.88931894
1322934335.06625175,0.11180187,-0.22532155,-0.88877255
1322934335.12471104,0.11313600,-0.22353759,-0.89124352
1322934335.16470075,0.11144286,-0.22151034,-0.88975519
1322934335.21674013,0.11206769,-0.22544974,-0.88888973
1322934335.26513815,0.11373188,-0.22481735,-0.89053297
1322934335.31368494,0.11114968,-0.22504210,-0.89054590
1322934335.36472702,0.11246315,-0.22471803,-0.88673848
1322934335.41365695,0.11211275,-0.22505468,-0.89035726
1322934335.46461391,0.11243083,-0.22468732,-0.88954151
1322934335.51364899,0.11125116,-0.22468236,-0.88880885
1322934335.56468701,0.11086871,-0.22604850,-0.89082128
1322934335.61680865,0.11337796,-0.22267467,-0.88936883
1322934335.66638398,0.11174376,-0.22303548,-0.88945979
1322934335.71661830,0.11144666,-0.22504987,-0.89012867
1322934335.76474237,0.11346516,-0.22559823,-0.88827503
1322934335.81360626,0.11102647,-0.22264172,-0.89003736
1322934335.86468339,0.11238877,-0.22546212,-0.88807094
1322934335.91715455,0.11259649,-0.22330424,-0.88887542
1322934335.96464705,0.11117379,-0.22504672,-0.89014435
1322934336.01744533,0.11360265,-0.22471531,-0.88814032
1322934336.06473660,0.11207263,-0.22403592,-0.89090061
1322934336.11361909,0.11410522,-0.22433418,-0.88878125
1322934336.16456747,0.11245900,-0.22418717,-0.88901007
1322934336.21772051,0.11172052,-0.22517960,-0.89011204
1322934336.26457191,0.11085182,-0.22594340,-0.88882238
1322934336.31665921,0.11218918,-0.22355267,-0.88889688
1322934336.36467361,0.11260632,-0.22659215,-0.88911706
1322934336.41665173,0.11111967,-0.22326696,-0.89082760
1322934336.46463084,0.11308079,-0.22570013,-0.89016354
1322934336.51762700,0.11292735,-0.22455782,-0.89031422
1322934336.56466436,0.11095618,-0.22492775,-0.88922405
1322934336.62471890,0.11299669,-0.22419193,-0.88911259
1322934336.66631055,0.11149500,-0.22303694,-0.88907391
1322934336.71663976,0.11173659,-0.22518268,-0.88984436
1322934336.76484179,0.11183178,-0.22606106,-0.89063257
1322934336.81754851,0.11146784,-0.22366367,-0.88960433
1322934336.86554861,0.11300156,-0.22378917,-0.89124936
1322934336.91766381,0.11100926,-0.22453423,-0.89055777
1322934336.96451163,0.11070725,-0.22490466,-0.89110577
1322934337.01758480,0.11225042,-0.22419631,-0.88795495
1322934337.06553411,0.11134136,-0.22492787,-0.88960212
1322934337.11651969,0.11184400,-0.22353569,-0.89011723
1322934337.16658211,0.11272482,-0.22431536,-0.88912725
1322934337.21362329,0.11200348,-0.22442637,-0.88983464
1322934337.26479435,0.11137046,-0.22556537,-0.88919556
1322934337.31662250,0.11115590,-0.22481506,-0.88814646
1322934337.36560512,0.11186598,-0.22530930,-0.88996935
1322934337.41662502,0.11185402,-0.22379038,-0.88998133
1322934337.46466875,0.11132941,-0.22340895,-0.88961416
1322934337.52462840,0.11257032,-0.22405756,-0.88940477
1322934337.56458902,0.11125826,-0.22354625,-0.88855016
1322934337.61756945,0.11085676,-0.22452958,-0.89083326
1322934337.66558409,0.11362243,-0.22416449,-0.89227802
1322934337.71654224,0.11090086,-0.22605465,-0.89028585
1322934337.77652955,0.11205554,-0.22696406,-0.88927925
1322934337.82461596,0.11306186,-0.22329517,-0.89018255
1322934337.86504030,0.11418385,-0.22005211,-0.88694137
1322934337.91761613,0.11268334,-0.22617868,-0.89231682
1322934337.96554899,0.11125297,-0.22491096,-0.89107448
1322934338.02509546,0.11136032,-0.22427504,-0.89147317
1322934338.06456518,0.11202373,-0.22190252,-0.88918543
1322934338.11352777,0.10913839,-0.22439328,-0.88999915
1322934338.16458821,0.11191694,-0.22668476,-0.89155668
1322934338.21401596,0.11111555,-0.22478281,-0.89108330
1322934338.26477742,0.11093911,-0.22479811,-0.88949275
1322934338.32478905,0.11141252,-0.22479057,-0.89066607
1322934338.36464548,0.11342219,-0.22217758,-0.88856971
1322934338.42459106,0.11081064,-0.22580914,-0.88949263
1322934338.46472073,0.11088928,-0.22152705,-0.88765275
1322934338.51760006,0.11122980,-0.22604400,-0.89160085
1322934338.56505775,0.11038209,-0.22845484,-0.89016432
1322934338.61651540,0.11144473,-0.22378564,-0.89000487
1322934338.66455841,0.11181983,-0.22454214,-0.89064461
1322934338.71359777,0.11102345,-0.22531979,-0.88815027
1322934338.76547265,0.11140665,-0.22506675,-0.88853031
1322934338.81722832,0.11260641,-0.22252330,-0.89088130
1322934338.86454797,0.10825163,-0.22490086,-0.88897920
1322934338.92555594,0.11170942,-0.22580941,-0.89037472
1322934338.96560693,0.11060514,-0.22212915,-0.89019871
1322934339.01652789,0.11058290,-0.22439985,-0.89084995
1322934339.06456876,0.11267435,-0.22809727,-0.89043576
1322934339.12557650,0.11006426,-0.22477789,-0.89047670
1322934339.16481900,0.11380539,-0.22192454,-0.88894975
1322934339.22458887,0.11154191,-0.22491719,-0.89079112
1322934339.26509619,0.11219230,-0.22191025,-0.88864219
1322934339.32484150,0.11241769,-0.22607505,-0.88993204
1322934339.36543489,0.10970836,-0.22238204,-0.88931459
1322934339.42506480,0.11144648,-0.22502531,-0.89239627
1322934339.46558166,0.11041363,-0.22226796,-0.88887489
1322934339.51654339,0.11116270,-0.22567654,-0.89040703
1322934339.56503344,0.11263136,-0.22773443,-0.88884038
1322934339.61765885,0.11256118,-0.22289380,-0.89168143
1322934339.66456223,0.11201638,-0.22402515,-0.89183760
1322934339.71362305,0.11101435,-0.22620276,-0.88841099
1322934339.76546979,0.11013353,-0.22542307,-0.88940090
1322934339.81758475,0.11227318,-0.22402522,-0.89208961
1322934339.86455727,0.11105243,-0.22492164,-0.88988549
1322934339.92457080,0.11272770,-0.22365944,-0.89126605
1322934339.96558499,0.10969222,-0.22339004,-0.88970810
1322934340.01758623,0.11046446,-0.22566558,-0.89071393
1322934340.06456327,0.11278975,-0.22440511,-0.89259070
1322934340.11762166,0.11092991,-0.22464544,-0.89189523
1322934340.16457224,0.11103536,-0.22479199,-0.89015418
1322934340.21366811,0.11378314,-0.22419523,-0.88960099
1322934340.26500750,0.11011739,-0.22643107,-0.88979447
1322934340.32561779,0.11389752,-0.22343427,-0.88986689
1322934340.36575341,0.11220521,-0.22150902,-0.89064509
1322934340.41759348,0.11217586,-0.22491583,-0.89155501
1322934340.46464920,0.11294934,-0.22633143,-0.89016640
1322934340.51756525,0.11114670,-0.22466238,-0.89054888
1322934340.56463003,0.11193419,-0.22683898,-0.88902038
1322934340.61761475,0.11165629,-0.22415623,-0.89105695
1322934340.66454196,0.11151488,-0.22352177,-0.89106983
1322934340.71657252,0.11275174,-0.22467513,-0.89099032
1322934340.77660251,0.11166345,-0.22506683,-0.88878238
1322934340.81656861,0.11266963,-0.22342010,-0.88993734
1322934340.86456251,0.11283797,-0.22441433,-0.89178759
1322934340.91769600,0.11264340,-0.22518449,-0.89059258
1322934340.96456981,0.11283485,-0.22605675,-0.89204228
1322934341.02512908,0.10962182,-0.22464044,-0.89103663
1322934341.06574202,0.11398581,-0.22241555,-0.89053631
1322934341.12557960,0.11123086,-0.22515950,-0.89147401
1322934341.16493559,0.11308006,-0.22152925,-0.88966119
1322934341.21847916,0.11241658,-0.22491284,-0.89207476
1322934341.26545072,0.10985544,-0.22577356,-0.89181501
1322934341.31757665,0.11132822,-0.22631560,-0.88999265
1322934341.36489367,0.11286905,-0.22530498,-0.89137906
1322934341.41662431,0.11118096,-0.22289953,-0.88975984
1322934341.46488881,0.11199039,-0.22480302,-0.89009935
1322934341.51443291,0.11201140,-0.22339226,-0.89184260
1322934341.56534696,0.11110545,-0.22553919,-0.89134496
1322934341.61655617,0.11241975,-0.22531714,-0.88980418
1322934341.66461706,0.11271574,-0.22214052,-0.89127803
1322934341.71762466,0.11333872,-0.22380462,-0.89016289
1322934341.76499963,0.11164531,-0.22582167,-0.88917792
1322934341.82543421,0.11215598,-0.22443102,-0.88955915
1322934341.86492610,0.11123123,-0.22215083,-0.88882887
1322934341.91655374,0.11137626,-0.22630027,-0.89145720
1322934341.96454573,0.11297932,-0.22605987,-0.89190060
1322934342.02558994,0.11191615,-0.22352496,-0.89118016
1322934342.06474781,0.11268976,-0.22291841,-0.88953984
1322934342.12465811,0.11328457,-0.22508265,-0.88895607
1322934342.16555095,0.11216228,-0.22013509,-0.88892394
1322934342.22456098,0.11330551,-0.22468297,-0.89082515
1322934342.26493359,0.11101462,-0.22215845,-0.88790762
1322934342.31652784,0.11129714,-0.22542496,-0.89040124
1322934342.36455894,0.11387628,-0.22583154,-0.89051712
1322934342.41654539,0.11093794,-0.22464697,-0.89176136
1322934342.46487498,0.11240058,-0.22389869,-0.89221662
1322934342.51652670,0.11141867,-0.22557460,-0.88839251
1322934342.56457210,0.11033501,-0.22655004,-0.89071470
1322934342.62491870,0.11482546,-0.22306097,-0.89021659
1322934342.66554856,0.11116090,-0.22239015,-0.89003152
1322934342.71780086,0.11202243,-0.22377354,-0.89170575
1322934342.76452899,0.11171135,-0.22707364,-0.89049858
1322934342.81806493,0.11049762,-0.22274052,-0.89206755
1322934342.86457396,0.11246467,-0.22694422,-0.89152336
1322934342.92498350,0.10939817,-0.22477309,-0.89024818
1322934342.96464872,0.11369993,-0.22177798,-0.89069080
1322934343.01766944,0.10997388,-0.22450782,-0.89195102
1322934343.06455398,0.10982135,-0.22756097,-0.89033651
1322934343.11657310,0.11353215,-0.22493006,-0.89161056
1322934343.16566849,0.10938399,-0.22398753,-0.89265561
1322934343.21802139,0.11170345,-0.22504994,-0.89038074
1322934343.26456690,0.11300256,-0.22391576,-0.89124835
1322934343.32455039,0.11110850,-0.22490785,-0.89121616
1322934343.36456609,0.11112066,-0.22339354,-0.89082658
1322934343.41657686,0.11327337,-0.22467683,-0.89136052
1322934343.46455598,0.11344599,-0.22417979,-0.89068747
1322934343.51652241,0.11172257,-0.22442168,-0.88998419
1322934343.56527448,0.11006021,-0.22528265,-0.89060658
1322934343.62507987,0.11214584,-0.22314069,-0.89183676
1322934343.66565394,0.11316522,-0.22215295,-0.89058530
1322934343.72463655,0.11179259,-0.22617996,-0.89130086
1322934343.76483369,0.11299795,-0.22027420,-0.88860822
1322934343.81656313,0.11177155,-0.22554399,-0.89157355
1322934343.86482692,0.11064987,-0.22678947,-0.89229542
1322934343.91655612,0.11011928,-0.22564860,-0.89193422
1322934343.96456742,0.11177652,-0.22617687,-0.89156854
1322934344.02506304,0.11287410,-0.22492678,-0.89124817
1322934344.06452179,0.11221318,-0.22252165,-0.89063710
1322934344.11676598,0.11381529,-0.22420138,-0.88906562
1322934344.16464496,0.11098903,-0.22400029,-0.89309704
1322934344.21834135,0.11030392,-0.22565939,-0.89112329
1322934344.26490092,0.11077545,-0.22643434,-0.89015687
1322934344.31657338,0.10979246,-0.22389024,-0.89036554
1322934344.36526346,0.11221621,-0.22494809,-0.88861817
1322934344.42465615,0.11184389,-0.22250004,-0.89225894
1322934344.46536183,0.11307594,-0.22304510,-0.88991690
1322934344.51664424,0.11282300,-0.22557348,-0.88991255
1322934344.56454802,0.11056171,-0.22578605,-0.89137429
1322934344.61664987,0.11175560,-0.22351877,-0.89158952
1322934344.66465521,0.11182288,-0.22391079,-0.89051574
1322934344.71755648,0.11103226,-0.22337663,-0.89229894
1322934344.76638365,0.11274470,-0.22480017,-0.89112318
1322934344.81764913,0.10990877,-0.22439352,-0.89075524
1322934344.86572504,0.11353826,-0.22366737,-0.89135289
1322934344.91655111,0.11360846,-0.22545020,-0.89040196
1322934344.96476173,0.10986983,-0.22352588,-0.88903004
1322934345.02453160,0.11231834,-0.22466579,-0.89141536
1322934345.06493807,0.11202771,-0.22240883,-0.88918144
1322934345.11753488,0.11193912,-0.22542514,-0.89103132
1322934345.16464162,0.11281279,-0.22529422,-0.89231598
1322934345.22568607,0.11025783,-0.22388117,-0.89167267
1322934345.26549029,0.11320142,-0.22165433,-0.88992006
1322934345.31650996,0.11289116,-0.22505644,-0.89097947
1322934345.36464477,0.11210059,-0.22656898,-0.89074677
1322934345.41664743,0.11108316,-0.22576317,-0.89401215
1322934345.46524167,0.11156299,-0.22249536,-0.89240849
1322934345.51655912,0.11227528,-0.22531402,-0.88994586
1322934345.56489658,0.11123011,-0.22404641,-0.88908160
1322934345.61669683,0.11169747,-0.22429049,-0.89038676
1322934345.66556406,0.11478013,-0.22239582,-0.89315844
1322934345.71821451,0.11146262,-0.22401731,-0.89200276
1322934345.76464939,0.11213493,-0.22379506,-0.88983184
1322934345.81658769,0.11093811,-0.22467153,-0.88949376
1322934345.86465120,0.11088574,-0.22413144,-0.89256847
1322934345.92555022,0.11297745,-0.22378457,-0.89165092
1322934345.96572328,0.11270072,-0.22431074,-0.88952881
1322934346.01754904,0.11228114,-0.22503784,-0.89208162
1322934346.06512165,0.11191488,-0.22744268,-0.89168453
1322934346.12454534,0.11168233,-0.22542506,-0.89077926
1322934346.16677999,0.11335972,-0.22239387,-0.89190614
1322934346.21417570,0.11089876,-0.22476585,-0.89242959
1322934346.26463938,0.11286280,-0.22858983,-0.89188838
1322934346.31664348,0.11176444,-0.22668011,-0.89183223
1322934346.36540103,0.11101717,-0.22655791,-0.89067560
