Time_in_sec,Mx,My,Mz
1322933867.27356863,-0.53272903,-0.05188639,-0.85125023
1322933867.32555914,-0.53136641,-0.05270918,-0.84676456
1322933867.36566806,-0.53130949,-0.05178633,-0.85023594
1322933867.42461205,-0.53319615,-0.05983293,-0.85321844
1322933867.46520615,-0.53149325,-0.05392426,-0.85129756
1322933867.52561235,-0.53065795,-0.05707202,-0.85362703
1322933867.56465602,-0.53105277,-0.05279748,-0.85061383
1322933867.62467527,-0.53172445,-0.05615497,-0.85542887
1322933867.67285752,-0.53181237,-0.05416503,-0.85211432
1322933867.72255731,-0.53121418,-0.05370035,-0.84888250
1322933867.76459432,-0.53066546,-0.05102859,-0.85073823
1322933867.81295252,-0.53242284,-0.05917725,-0.85611326
1322933867.87658262,-0.53358436,-0.06046416,-0.85296923
1322933867.92563415,-0.53344953,-0.05414613,-0.85220832
1322933867.96597934,-0.53156632,-0.05279732,-0.85010976
1322933868.02563882,-0.53350204,-0.05868598,-0.85364461
1322933868.07356739,-0.53301990,-0.05061593,-0.85140973
1322933868.11378264,-0.53411531,-0.05520152,-0.84757042
1322933868.16468167,-0.53311574,-0.05984830,-0.85187989
1322933868.22558403,-0.53307277,-0.05715337,-0.85536534
1322933868.27651906,-0.53011382,-0.05280543,-0.85082674
1322933868.32461429,-0.53290582,-0.05695707,-0.85028893
1322933868.36558723,-0.53295672,-0.05151273,-0.85046577
1322933868.42655349,-0.53223526,-0.05752107,-0.85731524
1322933868.47656560,-0.53283662,-0.05350882,-0.85324496
1322933868.52556896,-0.53407627,-0.05404700,-0.84904391
1322933868.57334423,-0.53003043,-0.05014275,-0.85137528
1322933868.62457061,-0.53323656,-0.05368133,-0.84859842
1322933868.66527939,-0.53210193,-0.05102357,-0.84975356
1322933868.71654868,-0.53258932,-0.06045831,-0.85451275
1322933868.77256250,-0.53282291,-0.06137191,-0.85171843
1322933868.82452774,-0.53220248,-0.05557875,-0.84972537
1322933868.87351584,-0.53050196,-0.05242559,-0.85045165
1322933868.92456818,-0.53360081,-0.05328154,-0.85008937
1322933868.96553564,-0.53185934,-0.05329587,-0.85052299
1322933869.02455688,-0.53200740,-0.05996600,-0.85381615
1322933869.06556177,-0.53232473,-0.05125823,-0.85123175
1322933869.12453127,-0.53340775,-0.05741563,-0.85418218
1322933869.17256856,-0.53062135,-0.05255366,-0.85019082
1322933869.22456932,-0.53279024,-0.05328945,-0.85017627
1322933869.26456594,-0.53292656,-0.05126573,-0.84993237
1322933869.32558155,-0.53400666,-0.05982501,-0.85313153
1322933869.36639977,-0.53158146,-0.05087411,-0.85239238
1322933869.42651415,-0.53189397,-0.05806739,-0.85395718
1322933869.46452379,-0.53253949,-0.05354115,-0.85056013
1322933869.52561569,-0.53323108,-0.05641382,-0.85337925
1322933869.57757115,-0.53134167,-0.05279125,-0.85089719
1322933869.62451458,-0.53209287,-0.05420947,-0.84772867
1322933869.66556644,-0.53230369,-0.05189419,-0.85095900
1322933869.72564650,-0.53268754,-0.05920020,-0.85372746
1322933869.77752614,-0.53197467,-0.05393025,-0.85025811
1322933869.81770706,-0.53193057,-0.05239753,-0.85160077
1322933869.86455917,-0.53138334,-0.05973452,-0.85244834
1322933869.92454433,-0.53185582,-0.05883300,-0.85341579
1322933869.97757292,-0.53313839,-0.05289274,-0.85139954
1322933870.02564669,-0.53228855,-0.05381740,-0.84867644
1322933870.07756472,-0.53152418,-0.05101145,-0.85145444
1322933870.12456703,-0.53203171,-0.05280640,-0.84880263
1322933870.17756534,-0.53089905,-0.04989548,-0.84995979
1322933870.21841550,-0.53125727,-0.05230186,-0.84942889
1322933870.27654481,-0.53262836,-0.06060177,-0.85291338
1322933870.32564402,-0.53070956,-0.05561910,-0.84750545
1322933870.37655926,-0.53064239,-0.05191771,-0.85046351
1322933870.42455482,-0.53241289,-0.05331259,-0.84842056
1322933870.47756433,-0.53016979,-0.05180816,-0.84937024
1322933870.52454710,-0.53210592,-0.05357505,-0.84786749
1322933870.57757545,-0.53048080,-0.05103939,-0.84992731
1322933870.62453127,-0.52984178,-0.05065985,-0.85056037
1322933870.67761016,-0.53227454,-0.05152061,-0.85042661
1322933870.72460890,-0.53352040,-0.05228584,-0.84862506
1322933870.76574540,-0.53125238,-0.05189911,-0.85156560
1322933870.81653976,-0.53207374,-0.05765383,-0.85690486
1322933870.87692761,-0.53432369,-0.06135458,-0.85180455
1322933870.92455792,-0.52973557,-0.05497730,-0.84932172
1322933870.96559691,-0.53179204,-0.05063011,-0.85133928
1322933871.02451897,-0.53076226,-0.05707660,-0.85309947
1322933871.06560659,-0.53360170,-0.05214389,-0.84996456
1322933871.11654806,-0.53217173,-0.05642027,-0.85385203
1322933871.16558051,-0.53199708,-0.05822310,-0.85116100
1322933871.21763420,-0.53222084,-0.05732011,-0.85251433
1322933871.27353716,-0.53171623,-0.05618107,-0.85302740
1322933871.32484508,-0.53335023,-0.05656646,-0.85085082
1322933871.36454153,-0.53239894,-0.05202688,-0.85029662
1322933871.42499518,-0.53352416,-0.05893452,-0.85404420
1322933871.46554017,-0.53067666,-0.05368055,-0.85125262
1322933871.52524066,-0.53352004,-0.05741867,-0.85378850
1322933871.57656193,-0.53171897,-0.05481483,-0.85063702
1322933871.62545967,-0.53412348,-0.05416435,-0.84984601
1322933871.66653824,-0.53131342,-0.05026894,-0.85011411
1322933871.71750116,-0.53148371,-0.05920976,-0.85405856
1322933871.77656460,-0.53186089,-0.05921119,-0.85354662
1322933871.81657696,-0.53221446,-0.05507090,-0.84986323
1322933871.87364745,-0.53252590,-0.06036860,-0.85117537
1322933871.92457318,-0.53242117,-0.05429757,-0.85094786
1322933871.97764564,-0.53292072,-0.05200063,-0.85219401
1322933872.02571297,-0.53174186,-0.05395028,-0.84864408
1322933872.07343864,-0.53167874,-0.05176473,-0.85185784
1322933872.12459993,-0.53385442,-0.05368575,-0.84756678
1322933872.17765737,-0.53186607,-0.05142332,-0.84813654
1322933872.22468853,-0.53245521,-0.05201611,-0.85123354
1322933872.27339530,-0.53142983,-0.05178783,-0.84997612
1322933872.32568121,-0.53353536,-0.05344497,-0.84675002
1322933872.37764287,-0.53227639,-0.05230309,-0.84828687
1322933872.41767335,-0.53349644,-0.05226589,-0.85049111
1322933872.46666503,-0.53283811,-0.06045978,-0.85412687
1322933872.52464771,-0.53312474,-0.05870911,-0.85188895
1322933872.56553984,-0.53241211,-0.05136789,-0.85270309
1322933872.61655855,-0.53289300,-0.05756693,-0.85241765
1322933872.67365098,-0.53073323,-0.05872517,-0.85281873
1322933872.72558665,-0.53250831,-0.05342072,-0.85002577
1322933872.77654195,-0.53156841,-0.05355525,-0.85023761
1322933872.81754351,-0.53254741,-0.05457525,-0.84855223
1322933872.87664151,-0.53431982,-0.05877854,-0.85595822
1322933872.92464542,-0.53152329,-0.05520689,-0.84968919
1322933872.97765589,-0.53279513,-0.05164549,-0.85005540
1322933873.02456021,-0.53277701,-0.05089065,-0.84965986
1322933873.06567717,-0.53017277,-0.05142843,-0.84937322
1322933873.12567139,-0.53314698,-0.05792202,-0.85443020
1322933873.17663670,-0.53337914,-0.05289574,-0.85087985
1322933873.22456956,-0.53246611,-0.05267048,-0.84922868
1322933873.26456523,-0.53306496,-0.05101100,-0.84994221
1322933873.32452917,-0.53434378,-0.05879849,-0.85409218
1322933873.36567140,-0.53269899,-0.05265046,-0.85084265
1322933873.41338897,-0.53310263,-0.05641386,-0.85350531
1322933873.46464944,-0.53363347,-0.05830621,-0.85352159
1322933873.52564263,-0.53238827,-0.05746352,-0.85078901
1322933873.56571889,-0.53253245,-0.05341611,-0.85042727
1322933873.62555146,-0.53320080,-0.05720245,-0.85070413
1322933873.67669940,-0.53133267,-0.05291937,-0.85076237
1322933873.72453284,-0.53159547,-0.05317091,-0.85064214
1322933873.77765393,-0.53205675,-0.05166413,-0.84907931
1322933873.81668353,-0.53156823,-0.05153310,-0.84998596
1322933873.86669683,-0.53344089,-0.06034070,-0.85282850
1322933873.92565012,-0.53135830,-0.05883007,-0.85418755
1322933873.96566010,-0.53295976,-0.05214408,-0.85059464
1322933874.01753521,-0.53111839,-0.05566727,-0.85433078
1322933874.06566167,-0.53297526,-0.05934511,-0.85174227
1322933874.11367822,-0.53296399,-0.05568207,-0.85110199
1322933874.17327428,-0.53222084,-0.05732011,-0.85251433
1322933874.22564602,-0.53263193,-0.05708679,-0.85027224
1322933874.27430940,-0.53047991,-0.05318812,-0.85017794
1322933874.32453823,-0.53123331,-0.05432862,-0.84927899
1322933874.37654710,-0.52971125,-0.05093761,-0.84841681
1322933874.42454219,-0.53048396,-0.05369289,-0.85030782
1322933874.47764230,-0.53157729,-0.05140498,-0.85012078
1322933874.52565002,-0.53263664,-0.05445632,-0.84775800
1322933874.57665110,-0.53210598,-0.05152833,-0.84988344
1322933874.62452078,-0.53219128,-0.05088007,-0.85122693
1322933874.66565633,-0.52989292,-0.05231761,-0.84935057
1322933874.71756220,-0.53265858,-0.05981313,-0.85558856
1322933874.77764344,-0.53382003,-0.06008897,-0.85231864
1322933874.82463884,-0.53097063,-0.05711031,-0.84977674
1322933874.87651920,-0.53190446,-0.05265530,-0.85119724
1322933874.92567611,-0.53318340,-0.05227673,-0.84980619
1322933874.97429681,-0.53095728,-0.04963156,-0.85089874
1322933875.02626991,-0.53329378,-0.05354399,-0.84953636
1322933875.06571341,-0.53356153,-0.05215157,-0.84929532
1322933875.11715341,-0.53290224,-0.05842533,-0.85494596
1322933875.17664909,-0.53297561,-0.06134270,-0.85426152
1322933875.22459388,-0.53192580,-0.05606364,-0.85197330
1322933875.26564717,-0.53106368,-0.05140514,-0.85062486
1322933875.32482171,-0.53378713,-0.05815042,-0.85606575
1322933875.36556673,-0.53017908,-0.05266656,-0.85189849
1322933875.42451882,-0.53015947,-0.05719568,-0.85439777
1322933875.46541929,-0.53212732,-0.05288997,-0.85267538
1322933875.51764488,-0.53401965,-0.05817952,-0.85314459
1322933875.57367039,-0.53290319,-0.06034546,-0.85293102
1322933875.62468243,-0.53323585,-0.05580550,-0.85111666
1322933875.67764378,-0.53229463,-0.05202230,-0.85082418
1322933875.72491002,-0.53238189,-0.05215653,-0.85002792
1322933875.76590395,-0.53121114,-0.05102229,-0.85076952
1322933875.81765604,-0.53252512,-0.05842390,-0.85545784
1322933875.86463523,-0.53272861,-0.06010157,-0.85225600
1322933875.91765690,-0.53201824,-0.05655150,-0.85357547
1322933875.97764802,-0.53217262,-0.05732933,-0.85171127
1322933876.02455997,-0.53136295,-0.05518852,-0.85154742
1322933876.07365537,-0.53279036,-0.05225382,-0.85231799
1322933876.12457252,-0.53351146,-0.05443610,-0.84874189
1322933876.17664075,-0.53132856,-0.05140352,-0.85050666
1322933876.21664286,-0.53163558,-0.05215214,-0.85118556
1322933876.27764702,-0.53244162,-0.05985465,-0.85197461
1322933876.32532382,-0.53238910,-0.05531479,-0.85053831
1322933876.36567330,-0.53127551,-0.05202107,-0.85196614
1322933876.41652989,-0.53149766,-0.05743769,-0.85407257
1322933876.46554899,-0.53146958,-0.05794861,-0.85366702
1322933876.52573705,-0.53414202,-0.05792786,-0.85288668
1322933876.57422924,-0.53043389,-0.05087292,-0.85366040
1322933876.62564754,-0.53330994,-0.05455199,-0.84992987
1322933876.67664766,-0.53151411,-0.05331286,-0.84930265
1322933876.72465014,-0.53074479,-0.05419759,-0.85018563
1322933876.77664804,-0.53173685,-0.05152537,-0.85052913
1322933876.81664443,-0.53209287,-0.05420947,-0.84772867
1322933876.86564183,-0.53098530,-0.06034449,-0.85495514
1322933876.92463613,-0.53146964,-0.05895969,-0.85379285
1322933876.96565437,-0.53104568,-0.05267244,-0.85048097
1322933877.02553844,-0.53046024,-0.05670617,-0.85255140
1322933877.06553841,-0.53232282,-0.05252246,-0.85135555
1322933877.11765361,-0.53205222,-0.05631676,-0.85184526
1322933877.17765427,-0.53146660,-0.05832834,-0.85366398
1322933877.21665239,-0.53232193,-0.05467119,-0.85160625
1322933877.26481843,-0.53212357,-0.05948729,-0.85115886
1322933877.31765294,-0.53048635,-0.05644841,-0.85295492
1322933877.37664199,-0.53408068,-0.05756043,-0.85181892
1322933877.42564988,-0.53147322,-0.05443364,-0.85102588
1322933877.47663689,-0.53145903,-0.05317248,-0.85063434
1322933877.51665640,-0.53217524,-0.05394094,-0.84906912
1322933877.56457710,-0.53136134,-0.06150813,-0.85230047
1322933877.62466311,-0.53279066,-0.05730920,-0.85294724
1322933877.67664337,-0.53122532,-0.05228345,-0.85116106
1322933877.71764421,-0.53157848,-0.05431163,-0.85049933
1322933877.77764368,-0.53197128,-0.06047845,-0.85327679
1322933877.82456350,-0.53228056,-0.05177222,-0.85055846
1322933877.86555123,-0.53052497,-0.05052540,-0.85060054
1322933877.92465281,-0.53231531,-0.05856589,-0.85424441
1322933877.97664070,-0.53075677,-0.05267867,-0.85019761
1322933878.02553630,-0.53319341,-0.05202204,-0.84994209
1322933878.07379127,-0.53167957,-0.05166271,-0.84959120
1322933878.12452984,-0.53323358,-0.05406106,-0.84859538
1322933878.17665124,-0.53167266,-0.05050204,-0.85160011
1322933878.22465801,-0.53039050,-0.05333161,-0.84870464
1322933878.27325678,-0.53115088,-0.05052828,-0.84970272
1322933878.32464361,-0.53323746,-0.05254368,-0.84847355
1322933878.37764192,-0.53126830,-0.05192059,-0.84956574
1322933878.42451882,-0.53246206,-0.05216571,-0.84909880
1322933878.46460891,-0.53038853,-0.05052698,-0.85059267
1322933878.52453232,-0.52946842,-0.05935382,-0.85447544
1322933878.56456113,-0.53078586,-0.05204117,-0.85060418
1322933878.62463665,-0.53212464,-0.05832507,-0.85330158
1322933878.66616178,-0.53242213,-0.05315991,-0.85082299
1322933878.71329904,-0.53315997,-0.05728760,-0.85456908
1322933878.76464629,-0.53259820,-0.06035476,-0.85237998
1322933878.82465649,-0.53042406,-0.05416084,-0.85390204
1322933878.86634827,-0.53207308,-0.05264758,-0.85174048
1322933878.92463803,-0.53148550,-0.05797010,-0.85166711
1322933878.96553063,-0.53169489,-0.05277273,-0.85225135
1322933879.01355648,-0.53191280,-0.05465135,-0.85385036
1322933879.07415605,-0.53106523,-0.05936716,-0.85163260
1322933879.12464714,-0.53375345,-0.05529904,-0.85061663
1322933879.17336273,-0.53268790,-0.05202065,-0.85057998
1322933879.22468138,-0.53178000,-0.05419574,-0.84931135
1322933879.27664137,-0.53189230,-0.05114099,-0.85080767
1322933879.32463646,-0.53183711,-0.05408297,-0.84798169
1322933879.36471748,-0.53206474,-0.05065152,-0.84908730
1322933879.41764164,-0.53209674,-0.05881143,-0.85516363
1322933879.46464992,-0.53186488,-0.05870488,-0.85355067
1322933879.51664114,-0.53014910,-0.05545278,-0.85174263
1322933879.56461167,-0.53297615,-0.05719638,-0.85149157
1322933879.62555289,-0.53067482,-0.05390915,-0.85351819
1322933879.67766476,-0.53157353,-0.05289780,-0.85251021
1322933879.72464943,-0.53100461,-0.05381778,-0.84993660
1322933879.77664995,-0.53300691,-0.05125035,-0.85127091
1322933879.81356716,-0.53259343,-0.05178595,-0.84897578
1322933879.86464262,-0.53260416,-0.05959530,-0.85238600
1322933879.92565060,-0.53370070,-0.05791418,-0.85459542
1322933879.96575665,-0.53145307,-0.05393194,-0.85062832
1322933880.01664162,-0.53227204,-0.05693116,-0.85332048
1322933880.07404423,-0.53300643,-0.05640775,-0.85416669
1322933880.12555146,-0.53225470,-0.05506322,-0.85053247
1322933880.16571069,-0.53216428,-0.05227549,-0.85094821
1322933880.22566199,-0.53115952,-0.05757972,-0.85298508
1322933880.27656937,-0.53008169,-0.05382266,-0.85041714
1322933880.31764388,-0.53300285,-0.05380337,-0.84925097
1322933880.36572075,-0.53293616,-0.06023730,-0.85119987
1322933880.42465711,-0.53227812,-0.05513606,-0.85546821
1322933880.47744584,-0.53286755,-0.05264273,-0.85138589
1322933880.52480030,-0.53132552,-0.05382996,-0.84848773
1322933880.56622076,-0.53138262,-0.04861268,-0.85106409
1322933880.62453723,-0.53258109,-0.05742662,-0.85400134
1322933880.66453934,-0.53207499,-0.05444114,-0.84972656
1322933880.72516370,-0.53226799,-0.05642639,-0.85319060
1322933880.76571894,-0.53133976,-0.05405548,-0.85102105
1322933880.82536554,-0.53170717,-0.05630919,-0.85289258
1322933880.87664866,-0.53308725,-0.05123498,-0.85260940
1322933880.92603612,-0.53100860,-0.05331147,-0.84994060
1322933880.96469998,-0.53002542,-0.05077563,-0.85137028
1322933881.02574992,-0.53321719,-0.05715026,-0.85550702
1322933881.07407928,-0.53088218,-0.05305836,-0.85006863
1322933881.12554526,-0.53294259,-0.05330937,-0.84818417
1322933881.17766571,-0.53212410,-0.05228318,-0.85027897
1322933881.22567272,-0.53285831,-0.05279541,-0.84898347
1322933881.26565599,-0.53096426,-0.04874552,-0.85090572
1322933881.31663847,-0.53524476,-0.05953158,-0.85560548
1322933881.37355351,-0.53333962,-0.05995639,-0.85335910
1322933881.41405940,-0.53233588,-0.05289911,-0.85162026
1322933881.46465325,-0.53468984,-0.05969056,-0.85317171
1322933881.52464986,-0.53143841,-0.05782818,-0.85313261
1322933881.57407141,-0.53125852,-0.05316180,-0.85182333
1322933881.62530446,-0.53395396,-0.05530973,-0.84942764
1322933881.66473484,-0.53193051,-0.05138646,-0.85147494
1322933881.72464037,-0.53384805,-0.05856697,-0.85259831
1322933881.77320433,-0.53061724,-0.05103782,-0.84993511
1322933881.82464790,-0.53125435,-0.05063488,-0.85144180
1322933881.87664151,-0.53127825,-0.05065482,-0.84957570
1322933881.91373086,-0.53275502,-0.05266426,-0.84951204
1322933881.97764158,-0.53408796,-0.06071870,-0.85232931
1322933882.02554727,-0.53279328,-0.05392080,-0.85030508
1322933882.06566286,-0.53327274,-0.05112216,-0.85115373
1322933882.12560749,-0.53298050,-0.05969874,-0.85414070
1322933882.17376184,-0.53188545,-0.05099139,-0.85294247
1322933882.21764350,-0.53298485,-0.05507068,-0.84910715
1322933882.26565647,-0.53401273,-0.06007663,-0.85326338
1322933882.31769276,-0.53274667,-0.05779863,-0.85454160
1322933882.36567211,-0.53343678,-0.05882485,-0.85257286
1322933882.42567348,-0.53268123,-0.05490428,-0.85309225
1322933882.46572185,-0.53205615,-0.05275267,-0.85373938
1322933882.51664162,-0.53467870,-0.05804968,-0.85278314
1322933882.56463337,-0.53229624,-0.05793762,-0.85384786
1322933882.61765218,-0.53412473,-0.05502428,-0.85224044
1322933882.66464996,-0.53330028,-0.05781535,-0.85243917
1322933882.72569394,-0.53142309,-0.05366038,-0.85236251
1322933882.76570034,-0.53058344,-0.05430579,-0.85204285
1322933882.82565260,-0.52916902,-0.05354828,-0.85330117
1322933882.86553597,-0.52986205,-0.05318370,-0.85120958
1322933882.92464018,-0.53325516,-0.05640921,-0.85378081
1322933882.96471000,-0.52971065,-0.05202614,-0.85307682
1322933883.02457094,-0.53228915,-0.05475479,-0.85560507
1322933883.06464982,-0.53001958,-0.05355724,-0.85161597
1322933883.11355615,-0.53040308,-0.05580787,-0.85375524
1322933883.16473269,-0.53325325,-0.05767344,-0.85390466
1322933883.22463489,-0.53279060,-0.05629812,-0.85282141
1322933883.26568794,-0.53154242,-0.05277738,-0.85197580
1322933883.32465005,-0.53401142,-0.05514783,-0.85263318
1322933883.36565590,-0.53232992,-0.05365857,-0.85161424
1322933883.42584229,-0.53200734,-0.05895492,-0.85369033
1322933883.46573734,-0.53197575,-0.05175696,-0.85227501
1322933883.51766467,-0.53175646,-0.05718446,-0.85382253
1322933883.57665467,-0.53346169,-0.05871822,-0.85070777
1322933883.61765003,-0.53213936,-0.05543991,-0.85092318
1322933883.66565633,-0.53247970,-0.05807796,-0.85239017
1322933883.72564316,-0.53155887,-0.05578297,-0.85488868
1322933883.77399182,-0.53096658,-0.05048996,-0.85342699
1322933883.82463741,-0.53426093,-0.05403620,-0.84985483
1322933883.86567473,-0.53181219,-0.05214288,-0.85186267
1322933883.92464852,-0.53161323,-0.05804751,-0.85607529
1322933883.96491098,-0.53211021,-0.05301962,-0.85240668
1322933884.01290894,-0.53286707,-0.05780013,-0.85428172
1322933884.06531715,-0.53302360,-0.05830025,-0.85468709
1322933884.12453341,-0.53241849,-0.05667489,-0.85346413
1322933884.16587615,-0.53034163,-0.05240722,-0.85230988
1322933884.22464538,-0.53221804,-0.05767528,-0.85477895
1322933884.26565957,-0.53018808,-0.05253844,-0.85203338
1322933884.31355357,-0.53224307,-0.05653302,-0.85505563
1322933884.36566019,-0.53245258,-0.05846230,-0.85198563
1322933884.41366148,-0.52961856,-0.05454695,-0.85411978
1322933884.46453619,-0.53184670,-0.05693896,-0.85302925
1322933884.51762199,-0.53344452,-0.05477901,-0.85220331
1322933884.56453037,-0.53275257,-0.05807481,-0.85240585
1322933884.61664152,-0.53006703,-0.05466111,-0.85481149
1322933884.66462898,-0.53235126,-0.05706692,-0.85239035
1322933884.71664786,-0.53158385,-0.05668742,-0.85314947
1322933884.76454759,-0.53233528,-0.05909215,-0.85237432
1322933884.82565570,-0.53234118,-0.05426382,-0.85414457
1322933884.86472440,-0.53094870,-0.05377942,-0.85353482
1322933884.91652656,-0.53324211,-0.05603255,-0.85351610
1322933884.96491051,-0.53185987,-0.05933776,-0.85354567
1322933885.02459407,-0.53201723,-0.05667808,-0.85357451
1322933885.06560707,-0.53151739,-0.05187293,-0.85371500
1322933885.11764860,-0.53116649,-0.05669368,-0.85299212
1322933885.16536355,-0.53143245,-0.05858764,-0.85312659
1322933885.21357751,-0.53285593,-0.05411253,-0.85590911
1322933885.26586199,-0.53243744,-0.05732772,-0.85159308
1322933885.31312990,-0.53198206,-0.05605288,-0.85291022
1322933885.36594272,-0.53412390,-0.05818409,-0.85261697
1322933885.41758037,-0.53120464,-0.05592807,-0.85353351
1322933885.46464038,-0.53366435,-0.05438233,-0.85355264
1322933885.52463937,-0.53175241,-0.05667969,-0.85369265
1322933885.57313156,-0.53143013,-0.05378542,-0.85249537
1322933885.61368036,-0.53293973,-0.05366454,-0.85044879
1322933885.66591430,-0.53239363,-0.05779259,-0.85545504
1322933885.71395707,-0.53245884,-0.05868936,-0.85438508
1322933885.77285838,-0.53340274,-0.05804852,-0.85417718
1322933885.82451987,-0.53207004,-0.05302731,-0.85173744
1322933885.86564708,-0.53219646,-0.05328042,-0.85160941
1322933885.92452526,-0.53212476,-0.05728944,-0.85544336
1322933885.96564126,-0.53340524,-0.05263797,-0.85128337
1322933886.01685262,-0.53208363,-0.05537699,-0.85678905
1322933886.06464410,-0.53302348,-0.05933588,-0.85254532
1322933886.11338091,-0.53269243,-0.05755624,-0.85360664
1322933886.16553903,-0.53163201,-0.05566712,-0.85382670
1322933886.22452068,-0.53122067,-0.05592500,-0.85380119
1322933886.26567650,-0.53257769,-0.05378661,-0.85122740
1322933886.31357336,-0.53024954,-0.05492802,-0.85335284
1322933886.36565876,-0.53375083,-0.05868744,-0.85325873
1322933886.41290021,-0.53225797,-0.05668108,-0.85305476
1322933886.46565843,-0.53201640,-0.05678010,-0.85584110
1322933886.51671195,-0.53316993,-0.05602183,-0.85457909
1322933886.56565857,-0.53248650,-0.05721648,-0.85012954
1322933886.61319280,-0.52951932,-0.05492057,-0.85477817
1322933886.66565990,-0.53297019,-0.05590913,-0.85350144
1322933886.71766210,-0.53242666,-0.05869551,-0.85384965
1322933886.76579952,-0.53314769,-0.05680893,-0.85203779
1322933886.81760526,-0.53107214,-0.05236555,-0.85541975
1322933886.86465168,-0.53206533,-0.05770449,-0.85223585
1322933886.91356945,-0.53203326,-0.05566393,-0.85371631
1322933886.96464276,-0.53457421,-0.05806966,-0.85104316
1322933887.01664209,-0.53180456,-0.05515309,-0.85437393
1322933887.06464076,-0.53254485,-0.05591693,-0.85321027
1322933887.11294842,-0.53146839,-0.05504196,-0.85328847
1322933887.17665315,-0.53278363,-0.05718416,-0.85281438
1322933887.22456503,-0.53194886,-0.05517453,-0.85224801
1322933887.26453352,-0.53044790,-0.05215864,-0.85178435
1322933887.32464337,-0.53276074,-0.05804871,-0.85480726
1322933887.36455965,-0.53148329,-0.05213223,-0.85317761
1322933887.41657305,-0.53128511,-0.05793485,-0.85512370
1322933887.46454358,-0.53277367,-0.05844992,-0.85280436
1322933887.51663899,-0.53102410,-0.05439693,-0.85486835
1322933887.56479263,-0.53250062,-0.05847764,-0.85052109
1322933887.61769581,-0.53228807,-0.05387029,-0.85547823
1322933887.67664146,-0.53263813,-0.05630277,-0.85254586
1322933887.71771955,-0.53185242,-0.05519298,-0.85064185
1322933887.76453114,-0.53232014,-0.05795757,-0.85198176
1322933887.81299567,-0.53038818,-0.05565981,-0.85575610
1322933887.86453629,-0.53246969,-0.05833265,-0.85225433
1322933887.91664290,-0.53272045,-0.05603424,-0.85388637
1322933887.96454835,-0.53393823,-0.05731039,-0.85167921
1322933888.01665354,-0.53360915,-0.05527759,-0.85274255
1322933888.06453466,-0.53184259,-0.05337640,-0.85478950
1322933888.11321616,-0.53230816,-0.05641870,-0.85385984
